Sobel;
109.577;
640.253;
196.251;
811.667;
109.03;
159.351;
148.243;
180.575;
99.8298;
166.865;
158.435;
225.289;
161.591;
182.293;
103.177;
96.4472;
213.696;
148;
184.672;
113.384;
106.169;
149.432;
163.958;
108.958;
97.5938;
148.344;
103.004;
187.403;
108.959;
155.849;
146.756;
189.715;
153.178;
102.179;
194.45;
108.949;
179.488;
108.666;
106.44;
107.804;
158.46;
133.231;
100.19;
194.691;
112.268;
186.553;
142.251;
175.769;
123.961;
167.043;
107.873;
154.784;
167.774;
196.162;
772.691;
107.989;
98.3603;
149.272;
123.598;
177.339;
108.388;
111.134;
107.644;
13.7506;
183.333;
99.597;
161.417;
217.824;
234.703;
151.324;
108.2;
100.154;
106.577;
107.377;
147.094;
144.476;
108.641;
99.4439;
103.836;
925.948;
106.91;
97.8553;
111.09;
104.897;
99.1619;
191.755;
110.094;
110.015;
104.511;
138.492;
109.479;
230.871;
173.131;
143.54;
118.722;
114.308;
104.654;
111.047;
157.917;
109.497;
115.095;
186.438;
117.012;
207.737;
111.64;
158.743;
106.678;
106.916;
112.284;
157.614;
152.809;
106.5;
106.22;
101.908;
710.848;
154.297;
176.09;
108.752;
109.95;
105.499;
113.035;
108.481;
155.156;
19.6645;
954.949;
261.906;
133.913;
171.12;
111.658;
119.664;
182.584;
105.155;
125.494;
782.848;
157.179;
102.874;
108.659;
99.914;
188.381;
107.693;
106.785;
171.972;
110.441;
186.023;
108.308;
173.889;
107.124;
105.348;
179.309;
946.082;
127.587;
232.49;
144.977;
104.967;
110.507;
110.636;
101.808;
177.502;
147.826;
826.671;
226.146;
181.16;
541.796;
152.587;
175.038;
101.429;
144.651;
440.896;
960.331;
166.606;
188.329;
111.739;
195.304;
325.365;
192.464;
108.901;
112.965;
154.743;
180.356;
180.714;
139.485;
108.52;
109.654;
102.441;
103.507;
157.292;
108.886;
181.162;
108.689;
102.454;
183.848;
103.061;
185.836;
250.328;
110.608;
101.811;
105.429;
183.374;
108.335;
520.843;
155.415;
153.242;
110.656;
105.162;
115.054;
174.21;
140.046;
103.308;
109.724;
178.422;
102.97;
102.69;
167.187;
107.404;
109.787;
108.572;
103.345;
150.063;
108.44;
185.684;
105.189;
273.273;
173.757;
152.473;
183.351;
167.014;
157.77;
156.22;
99.9459;
114.127;
261.555;
166.232;
147.479;
165.469;
152.132;
164.12;
188.957;
150.437;
184.603;
166.649;
144.709;
102.672;
107.981;
110.813;
106.363;
112.654;
179.221;
104.905;
105.511;
218.257;
179.855;
217.49;
106.024;
109.209;
148.989;
134.036;
989.951;
979.816;
108.347;
189.333;
185.997;
220.491;
153.224;
188.02;
185.679;
102.579;
214.571;
103.198;
107.506;
151.919;
163.484;
182.626;
185.411;
104.58;
450.658;
256.734;
222.713;
106.064;
161.289;
111.739;
102.317;
107.371;
101.866;
147.078;
96.7379;
596.999;
109.377;
169.59;
107.445;
104.66;
111.699;
103.309;
103.646;
186.002;
114.208;
182.568;
184.799;
106.463;
350.137;
107.604;
149.291;
102.299;
248.674;
112.28;
178.74;
101.737;
111.761;
185.54;
173.325;
120.191;
156.65;
113.017;
206.91;
116.891;
189.419;
224.405;
106.872;
100.842;
144.965;
152.676;
177.244;
163.822;
156.132;
112.546;
109.217;
195.183;
106.988;
942.945;
188.76;
167.941;
167.13;
112.676;
99.712;
139.929;
154.992;
159.4;
151.517;
156.24;
170.897;
114.234;
153.871;
101.042;
154.984;
803.286;
108.42;
188.826;
189.953;
213.463;
220.11;
130.365;
211.617;
207.521;
218.504;
105.538;
167.763;
124.405;
101.882;
804.014;
141.275;
161.709;
158.162;
522.571;
149.795;
197.742;
98.4411;
109.717;
121.816;
100.796;
206.172;
108.303;
155.208;
761.577;
111.862;
102.88;
144.818;
120.13;
112.141;
184.007;
111.673;
105.636;
109.271;
159.216;
110.773;
108.679;
151.303;
179.525;
167.483;
144.677;
141.126;
731.415;
192.426;
110.297;
170.724;
120.857;
158.447;
108.872;
118.953;
173.462;
112.403;
110.004;
122.793;
173.117;
116.436;
105.931;
110.821;
218.173;
187.765;
132.53;
182.108;
106.242;
156.988;
108.78;
196.283;
118.999;
215.601;
148.551;
102.869;
106.938;
119.157;
108.084;
148.741;
148.471;
178.046;
99.4957;
178.343;
256.144;
262.732;
177.698;
102.998;
234.561;
116.189;
103.919;
105.833;
163.775;
105.195;
181.161;
108.871;
104.113;
175.146;
197.535;
147.913;
173.43;
98.6141;
225.402;
215.947;
110.525;
169.16;
188.775;
110.852;
111.38;
146.201;
178.713;
110.764;
179.719;
117.547;
112.291;
223.094;
111.9;
183.023;
108.187;
99.3221;
118.807;
184.9;
171.154;
162.758;
113.097;
115.222;
125.186;
159.932;
529.549;
106.963;
113.244;
102.837;
116.336;
108.307;
152.842;
210.182;
145.656;
111.312;
104.082;
148.147;
113.605;
105.46;
186.475;
109.782;
110.204;
105.951;
104.512;
159.339;
176.196;
151.014;
107.245;
106.47;
106.837;
108.232;
183.932;
202.016;
154.48;
308.807;
95.6605;
171.996;
174.162;
504.95;
126.156;
188.582;
102.322;
602.396;
156.545;
180.159;
206.144;
104.159;
159.572;
156.925;
107.862;
190.398;
110.144;
185.139;
182.975;
255.744;
211.077;
186.21;
179.705;
108.708;
108.216;
249.265;
107.182;
184.032;
111.819;
130.462;
199.922;
145.939;
185.449;
103.506;
111.102;
144.869;
109.053;
159.619;
211.885;
14.8212;
104.315;
188.302;
180.553;
117.32;
105.242;
102.208;
237.383;
213.466;
166.227;
159.604;
417.838;
108.462;
202.598;
113.286;
195.639;
219.598;
100.566;
78.6235;
122.42;
101.846;
100.401;
719.907;
99.3053;
182.752;
106.6;
556.009;
113.118;
180.136;
135.416;
195.763;
203.728;
109.742;
108.623;
106.868;
105.619;
107.766;
178.824;
102.083;
422.106;
109.506;
157.831;
106.884;
114.604;
145.241;
176.683;
108.463;
102.35;
156.296;
180.949;
183.581;
127.544;
110.576;
107.652;
106.764;
978.896;
103.714;
186.936;
110.572;
115.979;
109.388;
328.278;
113.131;
192.853;
112.531;
119.766;
105.926;
160.314;
107.368;
103.909;
114.491;
106.422;
107.869;
109.401;
107.432;
140.83;
144.532;
168.499;
106.487;
186.628;
96.5031;
157.726;
261.629;
103.729;
191.957;
116.564;
116.765;
115.359;
108.526;
155.356;
316.282;
201.405;
784.296;
169.865;
109.547;
110.447;
617.542;
147.278;
114.609;
110.754;
112.641;
154.721;
148.461;
185.687;
107.944;
177.12;
174.594;
111.377;
109.151;
174.505;
168.383;
180.792;
158.793;
186.991;
125.706;
138.603;
278.246;
109.385;
105.144;
111.111;
130.156;
185.026;
276.753;
163.488;
169.523;
185.676;
254.819;
246.45;
173.685;
186.074;
670.282;
173.066;
213.608;
171.223;
158.687;
143.249;
155.523;
209.841;
245.413;
174.743;
108.827;
180.28;
98.3417;
167.282;
142.461;
659.598;
249.577;
113.977;
123.832;
517.471;
195.238;
820.171;
971.283;
106.417;
102.956;
199.948;
210.735;
212.519;
182.94;
108.558;
110.863;
181.738;
109.063;
134.029;
153.436;
188.627;
160.022;
149.278;
108.121;
109.151;
202.854;
106.609;
178.89;
141.351;
97.2995;
109.528;
106.995;
109.681;
178.608;
106.702;
112.935;
110.499;
157.226;
741.327;
103.988;
190.676;
186.849;
107.604;
108.289;
110.028;
156.69;
114.715;
96.985;
99.4156;
103.315;
166.913;
155.667;
212.532;
148.186;
107.721;
288173;
