Mnist;
13.6755;
91.509;
40.7481;
14.3926;
14.1124;
75.5103;
17.1114;
687.961;
96.8499;
14.1498;
16.6918;
16.3412;
51.1416;
78.2291;
108.859;
55.5735;
13.2106;
44.0466;
14.1646;
14.5918;
14.1968;
39.3407;
21.1236;
19.2172;
16.6362;
52.2479;
23.3767;
14.542;
17.6084;
17.3494;
22.0871;
13.9395;
18.9663;
13.914;
14.3686;
13.8911;
13.6182;
64.676;
14.3931;
13.7961;
15.8288;
14.0294;
15.8171;
18.7984;
17.1804;
13.6576;
19.7522;
13.7626;
21.4625;
17.129;
21.2817;
43.6482;
16.9264;
15.2226;
14.2029;
16.2032;
35.4505;
16.8272;
13.5601;
14.1356;
13.4721;
14.4166;
13.983;
64.4737;
14.6898;
14.4909;
13.9101;
16.4655;
13.5059;
15.8486;
13.5785;
24.386;
21.7061;
15.6344;
36.7409;
36.8476;
17.2499;
15.6003;
24.9129;
22.7313;
17.0829;
14.5907;
13.2232;
13.8892;
13.5472;
21.582;
14.5331;
13.8942;
54.1914;
42.1301;
17.6804;
13.7805;
14.361;
26.2664;
14.4091;
14.4568;
14.1015;
28.7257;
14.6384;
53.6852;
14.4351;
13.8473;
13.2315;
14.1646;
13.2983;
13.678;
13.5592;
13.783;
14.1797;
14.0347;
13.6852;
13.9082;
13.7554;
29.9918;
44.7299;
13.7995;
14.9273;
13.3698;
13.9626;
14.889;
14.6426;
13.5581;
16.318;
15.3656;
14.6071;
14.0149;
13.5567;
27.6808;
30.5022;
13.9333;
14.4753;
14.1613;
22.666;
13.8671;
14.8035;
13.5436;
13.6215;
14.375;
14.0993;
14.7979;
13.3324;
15.2296;
38.6322;
20.0735;
13.3749;
15.5268;
13.7154;
15.4709;
15.7592;
13.9302;
54.109;
14.1674;
14.7611;
15.3028;
43.4306;
102.652;
67.2643;
14.2683;
13.3749;
14.9667;
55.874;
13.2559;
17.417;
17.5905;
20.1657;
13.3425;
15.0214;
14.2163;
15.0075;
49.1525;
14.3621;
56.2892;
22.0625;
14.5264;
15.1525;
14.1224;
16.2238;
14.8762;
14.0411;
13.8297;
13.362;
14.2007;
16.0596;
13.6221;
56.4565;
14.8832;
14.6384;
13.9132;
19.5181;
14.2398;
14.1403;
13.2511;
14.1945;
14.2099;
14.5594;
13.2134;
14.4077;
14.7667;
13.6266;
47.2948;
14.5988;
16.3847;
15.6165;
13.6243;
14.9494;
18.2308;
15.9333;
14.4001;
13.7665;
13.6464;
14.0224;
27.39;
14.401;
60.9303;
14.2155;
14.5348;
15.0346;
14.2155;
14.1104;
13.5995;
14.1752;
18.2095;
14.6616;
15.0829;
15.8162;
13.8355;
13.8006;
44.4614;
14.4306;
14.4049;
18.4034;
14.3976;
13.9389;
13.374;
13.6746;
13.5497;
14.9041;
15.2949;
15.0427;
13.5316;
13.876;
13.54;
46.4994;
14.2719;
13.3536;
13.7942;
13.3894;
13.5897;
15.5433;
13.8543;
14.1873;
14.9063;
13.5727;
14.6803;
13.9157;
14.4675;
18.6758;
48.8081;
13.7646;
13.6045;
13.638;
19.0479;
13.3363;
15.4234;
13.8311;
13.7665;
13.5542;
13.7065;
14.4359;
13.3673;
14.6588;
26.032;
30.125;
14.1523;
13.1782;
13.7366;
13.7098;
13.5609;
14.677;
15.4972;
13.7347;
13.6813;
13.5039;
14.042;
15.0544;
16.6647;
15.4363;
53.2857;
14.087;
16.1191;
15.2815;
13.8006;
13.4531;
14.6203;
15.4067;
14.1951;
13.5338;
16.7974;
18.5166;
27.4051;
58.1065;
15.7414;
13.8922;
13.8076;
13.4891;
13.5249;
53.6249;
16.4283;
39.2781;
30.7441;
38.9191;
103.934;
23.2183;
18.8647;
95.6899;
14.7424;
14.9312;
14.1993;
13.9543;
13.9065;
87.7814;
190.217;
16.2573;
14.2959;
15.7975;
121.311;
16.368;
44.7076;
14.4566;
14.1241;
14.1191;
13.7453;
14.2814;
111.408;
61.7874;
23.4976;
16.918;
13.7;
13.8897;
15.048;
88.9656;
88.3787;
64.6629;
52.0426;
48.4748;
14.0618;
14.2258;
14.0831;
71.4827;
83.6787;
57.129;
113.544;
15.381;
14.8002;
14.6661;
14.0378;
92.9505;
66.6964;
79.3424;
13.9867;
14.2303;
123.453;
67.0523;
52.7318;
13.9171;
14.8399;
14.3999;
13.8179;
14.0948;
70.8622;
13.7098;
98.1249;
14.1627;
14.5912;
15.329;
13.8394;
13.8523;
74.5608;
112.904;
48.9033;
13.6196;
69.2796;
14.732;
117.921;
577.068;
62.1338;
13.5877;
14.1814;
13.8263;
13.9213;
13.9448;
13.7542;
14.8818;
15.0865;
73.3505;
15.4911;
19.3452;
14.0096;
13.7174;
13.9093;
13.9308;
13.7674;
76.5957;
90.7709;
97.2969;
13.7204;
13.9283;
13.9146;
14.075;
13.1564;
13.5274;
13.4106;
73.2139;
107.013;
73.49;
61.1582;
13.6017;
13.4324;
73.8936;
14.9787;
34.085;
28.5391;
73.2025;
101.386;
15.255;
93.3419;
46.1684;
15.2178;
14.563;
14.965;
15.093;
14.3359;
13.9638;
96.499;
14.9823;
254.61;
66.1522;
142.716;
20.3671;
14.0143;
67.059;
104.881;
14.7555;
14.0249;
14.1831;
13.1151;
12.9885;
13.0164;
66.9852;
66.7567;
99.2259;
16.5828;
14.1842;
13.6878;
14.0073;
14.1241;
55.0295;
140.671;
13.3173;
14.0568;
70.8296;
93.1796;
832.477;
17.6335;
13.5763;
99.7525;
57.6282;
19.049;
14.2308;
14.3172;
14.7602;
24.9593;
118.239;
155.276;
54.8069;
13.5819;
35.1555;
29.7118;
14.6354;
120.204;
13.9978;
14.4046;
14.5258;
13.7637;
120.498;
107.049;
14.8653;
14.7647;
16.7071;
39.6581;
67.7725;
16.1118;
23.4655;
111.915;
29.5395;
13.3939;
14.0495;
14.0487;
14.5024;
76.047;
129.551;
14.0895;
43.5812;
13.9439;
15.3522;
14.1255;
13.9154;
13.9909;
15.1648;
106.476;
136.269;
22.183;
14.3297;
56.5758;
90.912;
64.7109;
63.22;
35.5936;
13.9048;
13.214;
20.1712;
14.0942;
50603.8;
