Mnist;
75.6597;
20.2243;
893.518;
18.1055;
169.313;
81.8857;
105.136;
24.5979;
73.06;
24.4834;
91.192;
18.5472;
102.88;
22.4333;
17.2057;
96.7469;
22.5088;
114.411;
19.5489;
68.3687;
62.596;
25.489;
16.4014;
64.0791;
166.211;
15.8976;
24.8412;
72.728;
175.216;
17.2269;
25.7021;
67.4301;
17.0865;
98.1318;
25.9646;
135.803;
66.2056;
19.329;
17.3233;
16.5456;
65.5119;
17.5092;
23.9094;
16.7273;
64.4474;
17.6995;
28.1272;
72.1624;
70.719;
17.2616;
76.4488;
70.0283;
16.5427;
79.4918;
19.3548;
19.9804;
87.9387;
28.959;
69.4986;
63.1537;
21.2918;
16.4872;
74.4352;
16.7497;
740.93;
24.4188;
215.969;
92.8505;
18.8344;
23.4184;
82.7368;
17.1289;
25.0791;
78.1297;
79.474;
16.4615;
15.912;
15.759;
15.8834;
15.8546;
15.8608;
16.22;
16.9715;
16.7857;
16.8165;
16.5376;
16.9438;
16.7576;
16.712;
16.7617;
16.9133;
16.726;
16.8537;
16.8348;
16.843;
16.5459;
17.0953;
16.6571;
16.684;
16.9589;
16.946;
16.5487;
16.602;
15.8441;
16.219;
16.8735;
16.5638;
16.6907;
16.8296;
16.866;
16.9121;
17.0719;
16.8714;
16.644;
16.9949;
16.6362;
16.4324;
15.9257;
15.717;
16.165;
16.7511;
16.6238;
16.8396;
17.0333;
16.5892;
16.9433;
16.8572;
16.6518;
17.2199;
16.561;
16.561;
16.7969;
16.9153;
16.699;
16.735;
16.8159;
16.85;
16.4199;
17.0541;
16.8835;
16.582;
16.9728;
16.7916;
16.9021;
16.698;
16.8619;
16.6466;
16.5001;
15.895;
15.8693;
16.1174;
16.794;
16.4932;
16.9807;
20.7815;
17.1296;
16.6567;
17.0606;
16.8543;
16.5562;
17.0378;
16.4376;
17.0528;
16.8992;
16.5176;
16.7557;
16.9825;
16.34;
16.1604;
16.7262;
17.0512;
17.0213;
16.7851;
16.746;
16.5961;
16.8328;
16.4558;
15.9235;
15.9197;
17;
16.7172;
16.8072;
16.5516;
16.8507;
17.0125;
16.8722;
16.604;
17.1043;
16.8107;
16.6625;
16.6293;
16.6644;
16.0106;
17.0556;
16.5568;
16.6304;
16.8797;
16.7837;
16.8326;
16.964;
16.7054;
16.6304;
17.0988;
16.8209;
16.7963;
16.2255;
16.0831;
15.895;
15.9524;
17.1052;
16.3498;
17.1844;
16.5389;
16.9936;
16.6954;
22.1894;
87.7703;
30.5995;
70.2444;
17.2149;
17.0033;
87.9983;
18.8001;
99.3728;
17.6476;
27.6351;
74.0632;
19.0718;
89.6954;
17.6229;
23.7462;
70.8275;
16.6846;
142.882;
77.7276;
19.0312;
94.3176;
19.6007;
29.9811;
62.8212;
16.5328;
93.6885;
17.3147;
21.18;
16.5483;
16.5888;
15.9875;
15.7438;
15.9283;
17.2409;
16.5466;
16.6641;
16.9952;
16.7488;
17.0527;
16.4369;
16.5586;
15.8051;
15.9222;
16.0398;
16.6355;
16.9394;
16.8991;
16.5289;
17.1708;
16.8868;
16.7411;
16.8164;
16.6914;
16.583;
16.8305;
16.8518;
16.6161;
16.7689;
17.1627;
16.5971;
16.5067;
16.1555;
16.7751;
17.0301;
16.5978;
16.7472;
16.9781;
16.7774;
16.9508;
16.3833;
15.9406;
15.8468;
16.948;
16.895;
16.7074;
16.4418;
16.8651;
18.7875;
17.2419;
16.905;
16.5551;
16.9189;
16.9199;
16.4472;
16.8431;
16.0163;
16.6429;
15.942;
16.9706;
16.6469;
16.8128;
16.6276;
17.0512;
16.7876;
16.6815;
17.0136;
16.6553;
16.9533;
16.6667;
16.4653;
15.9205;
16.0171;
16.9045;
16.711;
16.8633;
16.6348;
16.7459;
17.0322;
16.9261;
16.6983;
16.5881;
17.0267;
17.0049;
16.5918;
16.4542;
16.8522;
17.1271;
16.4543;
17.048;
16.7662;
16.391;
16.8741;
17.0192;
99.7899;
68.7313;
16.8578;
16.891;
63.7713;
29.0007;
691.273;
17.2166;
75.3734;
19.6886;
94.261;
16.3841;
87.2926;
18.7961;
25.8079;
16.4712;
61.5194;
16.9748;
92.1627;
20.6888;
87.081;
125.149;
17.4308;
91.8149;
19.271;
28.9217;
55.3995;
22.8447;
90.7441;
40.9029;
33.8477;
154.641;
198.682;
181.241;
16.3037;
26.0724;
110.925;
230.116;
136.389;
86.2389;
75.0938;
17.2465;
16.6765;
77.547;
168.096;
18.2235;
92.1289;
168.978;
16.3471;
98.7611;
17.1294;
23.5258;
84.3553;
80.864;
16.432;
87.01;
25.7597;
76.5586;
17.8482;
21.1287;
88.1149;
59.4165;
24.9603;
16.9299;
78.277;
20.3213;
28.7677;
80.0541;
23.0643;
87.9513;
159.731;
23.964;
851.749;
73.4042;
16.6107;
25.5851;
66.0364;
91.0842;
23.4689;
64.1382;
67.5738;
16.4927;
20.7834;
85.5991;
139.494;
18.9432;
20.6557;
20.2899;
57.6353;
18.9579;
100.371;
64.1045;
38.0748;
33.8973;
96.9958;
17.4627;
93.0263;
16.4247;
23.2281;
76.8329;
65.3369;
16.6226;
69.5535;
17.7779;
24.2093;
83.8623;
17.0124;
31.4225;
63.8585;
18.6218;
19.4621;
78.2175;
16.6864;
107.388;
19.1638;
100.272;
16.7046;
24.7565;
57.9982;
19.083;
876.506;
71.0452;
135.021;
16.2052;
23.279;
82.4035;
98.8579;
17.1956;
16.9082;
18.0461;
59.3803;
85.028;
21.4067;
16.7406;
67.3699;
19.3021;
85.4404;
18.5755;
84.0485;
37.8135;
895.846;
985.769;
16.8504;
16.77;
16.6086;
16.6344;
15.8416;
16.8698;
20.9041;
75.8253;
20.531;
16.1624;
69.0609;
60.5024;
16.8164;
16.3988;
16.851;
95.8498;
158.738;
79.9558;
16.7544;
16.7941;
16.7568;
16.6282;
16.9633;
16.7496;
16.7327;
16.6024;
17.0016;
16.8399;
16.3903;
16.1543;
16.7192;
16.0995;
16.9558;
16.9906;
16.7093;
16.5972;
16.4644;
16.0511;
15.8422;
15.9466;
16.913;
16.7621;
16.9094;
16.4837;
16.9552;
17.213;
16.7009;
16.8929;
16.8364;
16.7798;
16.6366;
16.461;
15.9207;
15.8883;
15.9854;
16.8616;
16.9205;
16.7448;
16.5367;
17.024;
17.0577;
16.5638;
17.0563;
16.6091;
17.1329;
16.3327;
16.7967;
16.7476;
16.8175;
16.8561;
16.8528;
16.5646;
17.0185;
16.4536;
17.1001;
16.8419;
16.9322;
16.9064;
16.7467;
17.5893;
16.5342;
16.051;
15.8485;
15.8394;
17.1008;
16.6256;
16.9622;
16.4247;
16.5514;
16.011;
15.8357;
16.2468;
16.7218;
16.7708;
17.1114;
16.5368;
16.6892;
16.7515;
16.7351;
17.0219;
16.674;
16.9419;
16.452;
16.9602;
16.7536;
16.9118;
16.991;
16.8729;
16.8618;
16.5833;
16.676;
16.8011;
16.8038;
15.9408;
16.9294;
16.802;
16.7776;
16.6621;
16.9084;
16.7078;
16.923;
16.7022;
17.0617;
16.8975;
16.625;
16.4936;
15.6583;
16.2067;
16.7883;
16.5196;
16.1739;
16.556;
17.0376;
16.8015;
17.1633;
16.7151;
16.7432;
16.7369;
16.8762;
16.6371;
16.5267;
16.9283;
16.6011;
16.8191;
16.8275;
16.7511;
16.7172;
16.9688;
16.8359;
16.6614;
16.9319;
17.0265;
16.7214;
16.6494;
16.8879;
16.7108;
16.7796;
16.9495;
16.9847;
95.7869;
80.4947;
17.0732;
16.4646;
16.7522;
16.8082;
16.7643;
16.7595;
15.6253;
15.855;
16.0451;
16.98;
16.7225;
15.8928;
17.103;
16.8442;
16.8079;
16.4157;
16.0884;
16.7606;
16.8805;
16.7907;
16.7499;
16.7695;
16.9288;
16.7772;
16.7769;
16.6969;
17.0077;
17.0133;
16.5834;
16.7852;
16.4677;
16.8824;
16.7842;
16.9942;
16.4355;
16.9109;
16.7629;
16.8816;
16.8498;
16.5719;
16.9635;
18.2078;
16.5213;
16.7584;
16.7275;
16.4299;
16.0984;
16.8092;
16.6942;
17.0369;
16.7871;
16.5774;
16.7712;
16.8292;
16.8831;
16.891;
17.1175;
16.7553;
16.8163;
16.4863;
16.7437;
15.9632;
17.0287;
16.5333;
17.0386;
16.7048;
16.7205;
17.1188;
16.6968;
16.8151;
16.9916;
16.7387;
16.6191;
17.1123;
16.6811;
16.6745;
16.7337;
15.7066;
15.7456;
16.2414;
16.6695;
16.6433;
16.9603;
16.8182;
16.768;
16.9871;
16.8624;
16.9012;
16.6582;
16.4468;
16.7746;
16.7863;
16.6877;
16.1113;
16.7134;
16.8588;
16.5047;
17.0823;
16.5187;
17.1234;
16.6722;
16.7977;
16.7731;
16.9623;
16.7714;
16.4338;
16.1391;
16.5921;
15.8946;
17.0753;
16.8031;
16.7259;
16.4556;
16.8134;
16.7689;
17.043;
16.9062;
16.8557;
16.8126;
16.5213;
16.8302;
16.6333;
15.9574;
17.0185;
16.9025;
16.6224;
16.7504;
20.5402;
16.5288;
16.8329;
16.6198;
17.1522;
16.8071;
16.7947;
16.1645;
15.797;
16.303;
16.6417;
16.8251;
16.926;
16.4811;
17.1394;
16.7592;
59786.7;
