Inverse;
689.616;
2.1275;
3.15345;
3.25907;
2.63997;
2.65202;
4.9861;
3.33406;
2.97085;
2.88231;
2.84639;
2.56062;
2.80363;
2.42428;
3.05841;
2.56499;
2.68016;
3.25855;
2.54139;
3.02793;
2.48373;
2.37568;
2.77172;
3.05076;
2.37943;
2.75772;
2.71686;
2.06172;
1.79217;
1.82252;
2.40088;
3.11984;
2.60776;
2.97022;
2.05325;
2.50318;
3.31705;
6.00979;
12.3198;
97.8932;
1.66147;
1.60486;
18.0276;
24.3753;
747.861;
2.52779;
2.34625;
1.5912;
1.56239;
1.53005;
1.48074;
1.61257;
1.65328;
2.79751;
2.45519;
2.53032;
2.64623;
2.31423;
2.74464;
2.33797;
2.59154;
2.66246;
2.59931;
2.20343;
1.82961;
2.43079;
2.66979;
2.50399;
2.32778;
1.51215;
1.60264;
1.60802;
1.41863;
1.69954;
2.46787;
1.71429;
2.25305;
1.76593;
2.61468;
2.51003;
2.43629;
2.6596;
2.4943;
2.32824;
2.60158;
2.55625;
2.61685;
2.59231;
2.41992;
2.35566;
1.51051;
21.8527;
2.45451;
2.43459;
2.74376;
56.4534;
2.62161;
9.4184;
13.7389;
111.824;
1.83272;
9.96732;
10.8395;
9.81905;
3.6431;
2.63465;
2.67337;
3.23448;
2.55115;
73.8856;
2.14725;
96.6077;
76.3062;
7.08854;
10.9895;
5.77257;
1.64079;
1.71311;
1.3739;
2.07372;
2.62685;
2.64341;
2.79786;
2.61835;
2.66178;
2.80599;
2.53415;
2.5485;
2.622;
2.47646;
71.1787;
7.19173;
15.3468;
13.2183;
4.94805;
1.53421;
1.60366;
1.52246;
1.69595;
1.85526;
2.61829;
64.5608;
2.33475;
62.3958;
1.90318;
2.59306;
2.75843;
2.33454;
2.84962;
2.25281;
2.80078;
2.56706;
2.4838;
2.38982;
2.82114;
2.27416;
2.84544;
2.23469;
2.63886;
2.56828;
1.67653;
2.42437;
2.51972;
2.71669;
2.62965;
2.23184;
2.53062;
2.80726;
2.32147;
2.81283;
2.31463;
2.66131;
2.42206;
2.48129;
1.49401;
1.6361;
3.18179;
2.06733;
2.99273;
2.3009;
1.56675;
1.53576;
1.54993;
1.48536;
1.61082;
1.41786;
1.51577;
1.48665;
1.53875;
1.49139;
3.06237;
2.21785;
1.58165;
1.77533;
2.42678;
1.85573;
2.2441;
1.58266;
1.50252;
1.59389;
1.47547;
1.47084;
1.55762;
1.60965;
1.55517;
1.56013;
1.60703;
1.62439;
1.82632;
2.57361;
2.44016;
2.75811;
2.41298;
2.37843;
2.7524;
2.47864;
2.35113;
2.69703;
2.59605;
2.3471;
8.404;
2.17122;
2.42271;
2.33927;
1.78886;
2.44481;
2.73841;
2.52423;
2.51515;
2.61051;
2.4225;
2.68202;
2.46524;
2.5594;
2.55109;
2.63726;
2.5146;
4.22363;
2.81125;
2.55551;
2.77064;
2.3139;
2.79225;
2.56228;
2.32349;
2.45428;
2.8146;
2.46744;
2.70258;
2.40066;
2.638;
2.42775;
2.541;
2.52292;
2.53251;
3.13093;
1.86606;
2.82546;
2.35513;
2.47868;
2.75061;
2.56797;
2.37894;
2.54008;
2.77358;
2.6066;
2.47984;
2.50929;
2.4159;
1.64455;
1.54158;
1.55999;
1.48933;
1.62773;
1.58309;
1.57387;
1.5252;
1.59156;
1.62664;
1.41424;
1.59848;
1.51001;
1.57146;
1.65002;
1.54343;
1.91155;
2.5959;
2.18975;
2.47297;
1.49727;
1.54655;
1.48057;
1.58061;
1.77498;
2.55781;
2.51351;
1.48165;
1.50837;
1.57959;
1.46907;
1.55376;
1.59478;
1.43266;
1.61607;
1.44486;
1.55335;
1.47523;
1.62128;
1.55967;
1.51335;
1.4624;
1.64714;
1.54623;
1.55608;
1.56759;
1.61419;
1.71919;
2.47705;
2.63497;
2.44729;
2.60908;
2.61839;
2.48458;
2.45815;
2.64932;
2.33816;
2.80709;
2.46757;
2.58505;
2.30689;
9.64774;
2.62772;
2.73853;
2.48924;
2.69737;
2.37613;
2.68847;
2.41356;
2.70088;
2.54939;
2.48705;
2.44508;
2.65572;
2.62083;
2.50779;
2.28983;
2.58372;
2.53375;
1.67049;
2.78032;
2.67154;
2.54113;
2.56418;
2.29484;
2.77643;
2.50398;
2.65943;
2.4228;
2.59932;
2.40705;
2.48408;
2.40268;
2.80998;
2.25656;
2.88581;
2.4233;
2.37116;
2.69268;
2.52011;
2.75696;
2.32521;
2.77847;
2.33115;
3.04916;
2.241;
1.74646;
2.44525;
1.58269;
1.59958;
2.10689;
2.30111;
1.66348;
1.49057;
1.62511;
1.48402;
1.62574;
2.4701;
1.73233;
2.38806;
1.54754;
1.56434;
1.60152;
2.56723;
1.77461;
2.42162;
2.4202;
2.44331;
1.61195;
2.62633;
2.68229;
2.54191;
2.26512;
1.78193;
2.56347;
2.60699;
2.2307;
1.59942;
2.41374;
1.62744;
2.63311;
2.57683;
2.37556;
1.59924;
2.61489;
1.54747;
2.70955;
2.55265;
2.6981;
3.04471;
2.08146;
1.79996;
2.64068;
2.43322;
2.34772;
2.51845;
2.7744;
2.32879;
2.65117;
2.5775;
2.51904;
2.44745;
2.77077;
2.30829;
2.7454;
2.79589;
2.36306;
2.70833;
2.3225;
2.53796;
2.53132;
2.82215;
2.15111;
2.75665;
2.50138;
2.49171;
2.57747;
2.55394;
2.21284;
2.94176;
2.31255;
2.68312;
2.39601;
2.70796;
2.36549;
2.65302;
2.29362;
2.70582;
2.40468;
2.44249;
2.67364;
2.50091;
2.36055;
2.74877;
2.4935;
2.46721;
2.58714;
2.65776;
2.30335;
2.67356;
2.59906;
2.37776;
2.46803;
2.63627;
2.79741;
2.52216;
2.60778;
2.53715;
2.54206;
2.50319;
2.40258;
2.36976;
1.56108;
2.47947;
1.56796;
1.6764;
1.55125;
1.61187;
1.56289;
2.53389;
1.60895;
1.6769;
2.56604;
1.73843;
2.6452;
2.45752;
2.3877;
2.82423;
2.22035;
1.59067;
1.58717;
1.71176;
2.40437;
2.53923;
2.67519;
2.50109;
2.38984;
2.77903;
2.40415;
2.67362;
2.38217;
2.63774;
2.5608;
2.53168;
2.24428;
1.64521;
2.76955;
2.57112;
2.73056;
2.52745;
2.61865;
2.51095;
2.55605;
2.45403;
2.57649;
2.4225;
2.73419;
2.44003;
2.49243;
2.57827;
2.52793;
2.44527;
2.65129;
2.40268;
2.49225;
2.58526;
2.74531;
2.40169;
2.68886;
2.52603;
2.56889;
2.62701;
2.46231;
2.6447;
2.55015;
2.58459;
2.39407;
2.52243;
2.63916;
2.41191;
2.75702;
2.55419;
2.39942;
2.46159;
2.69156;
2.59896;
2.30137;
2.91062;
2.58529;
2.6335;
2.66915;
2.27184;
2.79524;
2.44236;
2.6832;
2.5022;
2.41426;
2.68372;
2.55607;
2.46897;
2.62081;
2.45034;
2.59668;
2.56526;
2.39244;
2.73601;
2.62171;
2.49907;
2.51608;
2.57367;
2.43895;
2.33609;
2.43349;
1.66996;
2.37368;
1.49153;
1.63934;
1.49608;
1.83233;
1.7328;
1.34303;
1.63022;
1.51897;
1.9201;
2.33148;
1.59771;
1.62694;
1.77543;
2.53894;
2.28745;
1.53611;
1.92811;
2.28886;
1.70034;
1.59842;
2.67408;
2.36492;
1.63842;
2.56407;
2.82225;
2.44604;
2.46;
2.86408;
2.42747;
2.51064;
2.36067;
2.67332;
2.45343;
2.4862;
2.70123;
2.44422;
2.42235;
2.62472;
2.35378;
2.72423;
2.63733;
2.33395;
2.61631;
2.65112;
2.51062;
2.56489;
2.49312;
2.69708;
2.40471;
2.40323;
2.69329;
2.32566;
2.68727;
2.46013;
2.6613;
2.43881;
2.47773;
2.69378;
2.43701;
2.42399;
2.69288;
2.41582;
2.45176;
2.76422;
2.26195;
2.74695;
2.37956;
2.47968;
2.69203;
2.32692;
2.54321;
2.60519;
2.76559;
2.68877;
2.42371;
2.5575;
2.69401;
2.36479;
2.70112;
2.5656;
2.62361;
2.39583;
2.74213;
2.36383;
2.53688;
2.62582;
2.47402;
2.36283;
2.68863;
2.20861;
2.66285;
2.74778;
2.50917;
2.79929;
2.27174;
2.55608;
2.4198;
2.45387;
2.51948;
2.48247;
1.6269;
1.71114;
1.6084;
1.89509;
2.54627;
2.39533;
2.46848;
1.60377;
1.68321;
1.563;
1.66268;
2.35596;
1.6242;
1.51545;
1.68163;
1.75909;
1.41221;
1.94202;
2.42828;
1.67329;
2.23174;
1.61372;
1.50629;
1.92025;
2.2117;
1.54443;
1.46061;
1.59411;
1.44988;
1.59197;
1.58365;
1.82519;
1.30691;
1.69348;
1.69209;
2.24836;
1.58524;
1.71734;
1.61169;
1.77154;
1.62954;
1.68453;
1.96377;
2.40013;
1.69432;
1.7621;
1.85291;
2.75371;
2.59637;
1.91975;
2.41025;
1.95243;
2.6053;
1.97471;
2.53576;
2.71653;
2.80755;
2.47218;
2.8798;
2.66984;
2.6268;
2.50624;
2.96805;
2.40694;
2.71607;
2.86086;
2.48126;
2.64987;
2.97048;
2.5648;
2.7608;
2.69151;
2.37818;
2.76287;
2.72777;
2.9188;
2.73111;
2.4322;
2.63533;
3.05917;
2.27902;
2.02804;
2.72411;
2.49943;
2.85914;
2.62531;
2.54062;
2.73447;
2.77109;
2.59796;
2.86392;
2.74895;
2.56067;
2.80428;
2.6845;
2.68436;
2.41738;
2.8078;
2.60237;
2.70282;
3.02058;
2.42513;
2.62144;
2.82804;
2.50531;
2.7314;
2.40573;
2.65686;
1.86496;
2.67348;
1.73706;
1.81102;
1.84144;
3.20562;
2.54856;
1.81056;
2.78048;
2.53242;
1.81639;
2.81196;
2.55015;
1.64668;
2.70373;
1.74448;
1.87466;
2.74054;
2.80343;
2.67399;
2.53885;
2.76899;
2.74227;
2.53654;
2.73971;
2.58329;
2.55167;
2.90882;
2.41988;
2.59886;
2.6149;
2.94391;
2.66413;
2.58821;
2.64907;
2.47365;
2.73679;
2.59132;
1.71969;
2.79347;
1.72552;
2.66918;
2.91803;
2.65658;
2.51318;
2.62824;
2.87813;
2.67332;
2.66858;
2.85677;
2.66499;
2.84423;
2.74835;
2.66869;
2.57748;
2.65617;
2.87769;
2.85541;
2.66181;
2.47082;
2.81281;
2.7448;
2.7138;
2.71564;
2.52716;
2.70112;
2.78631;
2.54753;
2.88211;
2.52665;
2.65398;
2.77629;
2.69388;
2.80035;
2.63897;
2.68428;
2.69677;
2.42667;
3.05218;
2.66312;
2.45773;
2.97852;
2.52627;
2.69934;
2.49964;
2.98821;
2.60649;
2.66408;
3.15458;
2.43042;
2.60975;
3.00963;
2.64553;
2.67733;
2.43544;
1.71644;
1.7702;
1.62985;
1.75409;
2.07182;
1.57803;
1.7088;
1.99374;
1.70283;
1.73832;
1.81893;
1.55648;
1.85746;
1.72071;
1.77158;
1.6634;
1.82745;
1.76843;
1.68886;
1.80837;
2.81284;
1.87028;
2.88344;
2.67305;
2.57793;
2.8503;
2.49696;
2.76151;
2.88007;
2.53304;
2.73274;
2.50217;
2.59789;
2.76569;
3.05917;
2.80328;
2.60224;
2.75562;
2.13687;
2.61889;
2.19789;
2.81904;
2.65444;
2.49624;
2.90701;
2.77884;
2.67089;
2.54175;
2.35323;
2.01779;
2.84887;
2.61775;
2.74974;
3.29306;
2.54826;
2.49728;
2.71556;
2.65671;
3.0426;
2.48165;
2.66711;
3.11858;
2.515;
2.84889;
2.62614;
2.58127;
2.88349;
2.64452;
2.76469;
2.39767;
3.0107;
2.64051;
2.64411;
2.84573;
2.83568;
2.53067;
2.72762;
2.89568;
2.4631;
2.83159;
2.91233;
2.62216;
2.76379;
2.76701;
2.70372;
2.56503;
2.88815;
2.7422;
2.54776;
2.75851;
3.38839;
2.59043;
2.68655;
2.7864;
2.83852;
2.65167;
2.40347;
5.63753;
1.64841;
1.54913;
1.47921;
1.49524;
1.70997;
1.5013;
1.60739;
1.46867;
1.65396;
2.46458;
1.53559;
1.50828;
1.83423;
2.57363;
2.52046;
2.25408;
6045.1;
