Sobel;
122.676;
117.477;
864.958;
136.358;
119.963;
161.945;
138.817;
116.454;
337.418;
170.697;
160.458;
178.873;
161.783;
118.048;
119.056;
129.588;
115.945;
123.767;
115.327;
133.017;
102.043;
102.924;
118.868;
113.285;
113.24;
107.687;
171.26;
116.144;
144.852;
366.61;
180.066;
187.26;
133.783;
116.37;
386.7;
115.458;
193.918;
114.357;
166.344;
104.435;
115.69;
114.137;
115.312;
109.968;
176.069;
107.286;
149.34;
422.502;
168.224;
112.894;
117.457;
581.463;
110.579;
111.899;
125.09;
186.68;
115.068;
126.969;
113.7;
117.931;
996.089;
158.631;
106.721;
113.714;
114.777;
109.176;
137.075;
120.05;
114.815;
170.04;
166.334;
112.698;
175.191;
110.351;
114.277;
114.355;
163.114;
141.808;
121.116;
113.198;
117.457;
111.739;
160.642;
114.811;
185.824;
122.375;
108.874;
172.951;
164.462;
122.332;
103.744;
176.935;
117.064;
746.156;
227.052;
125.129;
120;
522.065;
117.274;
122.264;
117.949;
119.327;
108.681;
112.049;
119.114;
118.093;
112.929;
112.115;
109.921;
715.578;
183.675;
110.419;
110.036;
126.247;
165.344;
118;
113.806;
116.416;
101.145;
122.299;
116.784;
111.937;
116.621;
113.618;
170.282;
117.263;
984.014;
114.329;
102.88;
122.796;
108.475;
107.63;
125.459;
109.022;
100.8;
108.491;
115.69;
111.069;
118.804;
113.963;
151.452;
127.791;
123.997;
181.085;
112.459;
129.835;
138.263;
189.781;
113.01;
131.651;
207.916;
164.192;
182.507;
197.323;
153.185;
170.424;
175.446;
106.227;
186.409;
167.419;
110.065;
169.27;
114.384;
124.957;
175.38;
111.274;
117.036;
180.683;
128.027;
111.368;
160.264;
105.489;
104.911;
114.071;
157.759;
116.856;
183.822;
109.673;
128.009;
149.657;
784.96;
107.796;
178.892;
179.886;
150.07;
116.864;
116.757;
236.073;
110.477;
115.832;
152.162;
125.674;
111.963;
116.541;
123.454;
119.501;
98.9303;
116.962;
112.048;
104.49;
173.704;
169.02;
125.282;
152.443;
145.187;
121.34;
210.905;
188.539;
106.574;
101.896;
109.173;
131.04;
186.639;
116.405;
112.462;
161.466;
117.401;
167.79;
118.796;
161.336;
120.332;
103.25;
135.399;
148.693;
104.146;
110.178;
171.01;
113.413;
124.117;
109.889;
115.9;
137.546;
203.914;
178.421;
840.196;
114.453;
206.28;
159.006;
526.596;
992.656;
998.811;
120.827;
113.067;
111.212;
111.411;
103.064;
111.926;
109.398;
126.024;
102.881;
132.715;
163.29;
115.521;
107.491;
130.403;
100.168;
224.602;
163.967;
165.093;
199.31;
172.394;
239.527;
99.9699;
181.502;
828.857;
109.964;
106.111;
125.369;
109.672;
116.899;
116.194;
109.155;
103.182;
179.117;
107.253;
92.0698;
100.745;
113.764;
184.987;
141.17;
122.644;
96.0752;
135.029;
112.614;
113.771;
110.238;
103.342;
105.518;
193.637;
102.384;
102.652;
147.745;
120.149;
104.135;
129.856;
101.862;
160.004;
99.1872;
120.899;
157.725;
143.995;
123.466;
119.397;
100.626;
105.135;
105.688;
109.285;
108.21;
186.804;
104.198;
102.677;
115.225;
108.541;
132.173;
129.071;
107.171;
105.281;
113.455;
108.741;
115.949;
115.786;
172.537;
104.902;
111.551;
114.772;
119.313;
110.147;
104.034;
112.262;
102.13;
166.308;
120.278;
108.475;
101.751;
178.348;
236.999;
147.651;
113.209;
145.295;
209.795;
239.557;
181.713;
124.344;
168.325;
112.379;
108.143;
114.556;
108.497;
149.297;
113.068;
113.148;
107.586;
111.264;
108.273;
906.827;
111.612;
129.492;
113.375;
114.83;
112.757;
113.359;
133.389;
120.204;
117.188;
97.7164;
111.658;
104.553;
106.675;
115.856;
205.809;
178.022;
111.875;
106.636;
151.766;
111.277;
116.553;
107.051;
127.94;
117.436;
159.899;
99.3555;
169.486;
121.009;
558.837;
107.822;
111.312;
105.113;
156.749;
101.467;
150.102;
104.674;
169.924;
185.377;
165.964;
120.983;
127.65;
225.662;
204.322;
173.456;
115.763;
112.602;
104.618;
114.754;
158.272;
190.388;
179.952;
184.24;
105.488;
106.988;
105.914;
106.715;
104.035;
130.623;
174.438;
106.371;
142.931;
106.911;
136.789;
159.817;
101.06;
98.7215;
187.546;
184.026;
160.483;
115.539;
110.101;
111.151;
110.034;
115.589;
166.391;
714.039;
116.557;
188.068;
105.673;
597.648;
193.217;
115.311;
115.49;
105.197;
166.414;
114.662;
119.243;
109.491;
161.22;
131.672;
112.476;
198.029;
126.958;
189.689;
211.701;
212.98;
216.417;
111.981;
119.414;
112.903;
176.843;
103.494;
104.428;
103.192;
117.54;
120.16;
162.217;
115.302;
106.021;
113.352;
175.011;
105.51;
110.541;
167.004;
104.851;
150.769;
110.823;
181.149;
178.857;
104.191;
169.068;
316.229;
153.815;
855.575;
106.701;
171.651;
104.495;
118.507;
156.645;
181.929;
106.855;
114.367;
113.091;
132.217;
111.588;
117.447;
177.047;
109.986;
145.703;
111.39;
104.006;
214.759;
110.762;
110.341;
375.277;
164.494;
113.868;
119.635;
145.688;
105.852;
107.305;
123.786;
109.197;
120.548;
106.693;
166.692;
106.664;
115.152;
172.064;
110.717;
99.2231;
144.149;
203.28;
136.118;
192.808;
173.921;
179.518;
249.873;
171.69;
688.493;
149.772;
200.434;
170.779;
108.785;
105.361;
99.2357;
154.758;
172.002;
191.218;
117.287;
146.259;
128.312;
98.4012;
155.809;
179.428;
112.399;
174.753;
115.009;
117.399;
116.635;
119.741;
111.599;
192.163;
114.185;
162.863;
99.826;
106.44;
264.596;
163.711;
107.297;
176.9;
111.341;
118.781;
104.818;
257.903;
133.978;
170.549;
174.995;
239.185;
124.192;
119.482;
131.963;
116.859;
109.157;
128.684;
101.4;
101.928;
113.135;
203.532;
125.825;
110.114;
112.836;
112.148;
98.4909;
121.484;
153.161;
115.466;
105.949;
111.598;
114.464;
699.904;
110.518;
113.225;
109.953;
120.434;
102.474;
178.808;
177.458;
109.427;
101.689;
160.922;
116.917;
161.318;
101.644;
115.174;
105.006;
123.43;
166.323;
111.714;
118.54;
156.835;
171.966;
107.892;
117.557;
108.221;
115.276;
117.397;
120.941;
115.376;
118.649;
121.936;
105.194;
155.383;
124.592;
160.58;
112.265;
104.939;
121.991;
108.753;
104.902;
107.931;
104.987;
133.313;
158.605;
105.885;
128.33;
137.965;
101.886;
226.058;
151.032;
114.198;
138.366;
196.427;
213.591;
161.72;
158.009;
99.7117;
155.698;
589.011;
115.906;
107.99;
119.444;
154.635;
112.268;
102.984;
119.14;
102.631;
58.7156;
999.232;
116.859;
97.6341;
132.505;
113.372;
108.66;
113.655;
135.347;
105.146;
184.531;
145.199;
163.195;
106.05;
116.049;
102.542;
193.367;
113.824;
102.975;
109.985;
129.745;
95.4384;
110.787;
156.338;
238.841;
102.624;
141.671;
141.162;
179.313;
171.667;
134.446;
110.795;
120.388;
113.972;
124.738;
116.325;
149.408;
241.643;
170.253;
145.759;
147.687;
139.917;
173.381;
190.851;
166.291;
109.553;
111.583;
179.613;
111.426;
110.697;
497.987;
107.682;
124.66;
116.045;
133.313;
106.534;
118.057;
122.55;
110.085;
117.683;
103.291;
105.657;
101.321;
113.301;
114.512;
107.198;
111.139;
106.405;
114.073;
109.251;
115.63;
172.888;
117.167;
107.476;
114.98;
104.739;
112.815;
