Inverse;
3.57511;
2.74363;
3.83939;
9.51809;
2.62464;
2.61625;
2.49288;
2.75061;
2.28587;
2.66194;
111.064;
3.8227;
9.62772;
21.152;
148.459;
97.2078;
93.8932;
16.9676;
10.9692;
1.7372;
1.555;
4.77048;
58.4565;
96.6149;
67.0069;
5.2869;
65.7931;
2.17488;
1.62751;
2.70709;
2.4223;
5.10721;
2.56094;
2.69797;
2.36722;
2.67566;
2.56361;
2.78884;
2.37581;
1.9655;
2.56592;
73.7232;
5.59562;
15.6839;
767.413;
2.48072;
2.6247;
68.6522;
2.08959;
12.1546;
19.2449;
885.525;
2.55705;
2.46468;
2.54154;
2.37195;
2.34882;
1.65324;
1.38122;
1.6979;
2.70527;
2.47176;
2.35373;
2.49528;
1.58472;
1.49819;
1.53905;
1.6522;
2.58851;
2.56013;
2.51313;
2.52209;
2.67735;
2.5012;
2.29436;
1.79119;
2.34189;
2.75703;
2.38989;
2.47364;
2.50795;
2.4754;
2.81076;
2.53027;
2.57301;
2.5925;
2.57461;
2.36116;
2.79494;
2.27307;
2.7185;
2.52458;
2.50822;
2.4627;
2.37471;
2.55513;
2.59644;
2.59968;
2.45221;
16.9154;
9.3079;
2.88184;
2.44598;
2.8173;
2.69865;
2.52298;
2.93976;
2.80595;
63.8953;
4.77126;
62.9333;
2.63275;
1.38041;
1.79246;
1.47565;
1.60374;
1.52261;
1.53541;
1.58646;
1.58649;
1.99998;
2.21269;
1.67318;
1.42498;
1.42351;
1.96733;
8.25387;
2.00877;
1.43943;
1.55589;
1.74457;
2.37128;
1.45392;
1.66677;
1.57801;
1.59029;
1.78895;
2.00689;
2.34116;
2.68881;
2.54845;
2.45862;
2.61112;
2.38152;
2.69284;
2.52178;
2.31977;
2.74372;
2.65184;
2.67714;
2.59382;
2.40899;
2.46634;
2.63048;
2.50255;
2.43263;
2.71142;
2.60674;
2.41922;
2.60787;
2.5346;
2.5041;
2.92244;
2.39072;
2.45146;
2.48437;
2.59401;
2.44588;
2.68648;
2.71197;
2.11126;
2.87103;
2.44654;
2.86737;
2.27278;
2.59361;
2.31291;
2.53272;
2.49631;
1.48782;
1.57419;
2.30843;
1.6292;
2.5139;
1.76093;
1.71351;
1.38373;
1.46047;
1.71553;
1.73903;
1.33052;
1.47731;
1.67017;
1.81879;
2.27214;
1.74824;
1.539;
1.58415;
1.76817;
1.66968;
2.5355;
1.72308;
2.78461;
2.19663;
1.54173;
1.50896;
1.98695;
2.81086;
2.37817;
2.43034;
2.48279;
1.53454;
1.5399;
1.58261;
1.59055;
1.59865;
1.50086;
1.61026;
1.6818;
1.78426;
2.37595;
1.58198;
1.57733;
1.5982;
1.47978;
1.54995;
1.54404;
1.45865;
1.85267;
2.47499;
1.51117;
1.7422;
1.75631;
2.46001;
1.76041;
2.34131;
1.5778;
2.71012;
1.57246;
1.5273;
1.72712;
2.41627;
1.89357;
2.39367;
2.62213;
2.67416;
2.74589;
2.53314;
2.77279;
2.49799;
2.73219;
2.54378;
2.34775;
2.89375;
2.58443;
2.43849;
2.56721;
2.93114;
2.41523;
2.77256;
2.26314;
1.7586;
1.61342;
2.85136;
2.6093;
2.82179;
2.30435;
2.8497;
2.50319;
2.41421;
3.05103;
2.31757;
2.44662;
2.65999;
2.70445;
2.29037;
2.55229;
3.15246;
2.21465;
2.50133;
2.82809;
2.33882;
2.84625;
2.67939;
2.18993;
2.82108;
2.56552;
2.36131;
2.91612;
2.80427;
2.24311;
2.53383;
1.64269;
1.47644;
1.61835;
1.59091;
1.64712;
1.67027;
1.84312;
2.56294;
2.54902;
1.57735;
1.77898;
2.44676;
2.7453;
2.4523;
2.62747;
2.51396;
1.63731;
1.74069;
2.76037;
2.47382;
2.53242;
2.65582;
2.51077;
2.59913;
2.75195;
2.25284;
1.78178;
2.47831;
2.59112;
2.70451;
2.91997;
2.44902;
2.62846;
2.79721;
2.26767;
2.76416;
2.51389;
2.52055;
2.77661;
2.52768;
2.46968;
2.66366;
2.69553;
2.33638;
2.51297;
1.96251;
2.63317;
2.26974;
1.95467;
2.61649;
2.62312;
2.49639;
2.75987;
2.36569;
2.5344;
2.76129;
2.57599;
2.57919;
2.71388;
2.71204;
2.50428;
2.43036;
2.87254;
2.41098;
2.8185;
3.20241;
2.4384;
2.14758;
2.85054;
2.4392;
2.47676;
2.99917;
2.67035;
2.46142;
2.67852;
2.54768;
2.52884;
2.63014;
2.71528;
2.59089;
2.60651;
2.63534;
2.65356;
2.47221;
2.84132;
2.54552;
2.18741;
2.87707;
2.52475;
2.64419;
2.67103;
2.52169;
2.80089;
2.56015;
2.55053;
2.72759;
2.49526;
2.54251;
2.60237;
2.42028;
1.57146;
1.74654;
1.56448;
1.63004;
1.8364;
3.07292;
2.16452;
1.77634;
2.37919;
1.90508;
2.40176;
1.6823;
1.63998;
2.87135;
2.30751;
1.59107;
1.69499;
2.58275;
2.75784;
2.39809;
2.60835;
2.46007;
1.65315;
1.55389;
1.66618;
1.73512;
2.76242;
2.56033;
2.78334;
2.22544;
1.77975;
2.71434;
2.42489;
2.38037;
1.61085;
2.02365;
2.67444;
2.61209;
2.30326;
1.79165;
2.59134;
2.79987;
2.59086;
2.61214;
2.45795;
2.52791;
1.85974;
2.62026;
2.7772;
2.55102;
3.03574;
2.56327;
2.3983;
3.13755;
2.95633;
2.50672;
2.51259;
2.73539;
2.61037;
2.60479;
2.55027;
2.89406;
2.30058;
2.86816;
2.64159;
2.62026;
2.71515;
2.59032;
2.48108;
2.78212;
2.40328;
2.74981;
2.83287;
2.4964;
2.40139;
2.96994;
2.59899;
2.33954;
2.93471;
2.77915;
2.13925;
2.66163;
2.8776;
2.26482;
2.6356;
2.80665;
2.62404;
2.59823;
2.96643;
2.49355;
2.54406;
2.8108;
2.56999;
2.52375;
2.67699;
2.48364;
2.62609;
3.47947;
2.304;
2.26766;
1.78694;
2.44386;
1.55849;
1.68529;
1.71274;
2.05527;
2.69459;
2.27749;
1.57199;
1.89814;
1.68528;
1.61797;
1.71598;
1.70334;
2.4289;
1.59512;
1.81193;
1.81113;
2.95831;
2.56255;
2.81579;
2.35864;
1.634;
1.64531;
1.95537;
2.54635;
2.7237;
2.58419;
2.65284;
2.68024;
2.68485;
2.46445;
2.71517;
2.74182;
2.54394;
2.77958;
2.45836;
2.81968;
2.27093;
1.88182;
2.69404;
2.5439;
2.6755;
2.62758;
2.48442;
2.90631;
2.79594;
2.52744;
2.69683;
2.61821;
2.87558;
2.67022;
2.93502;
2.6194;
2.43509;
2.90863;
2.65381;
2.74581;
2.82883;
2.51023;
2.80664;
2.55606;
4.82812;
2.5238;
3.11004;
2.49591;
2.26363;
2.89212;
2.67352;
2.48943;
2.96619;
2.7923;
2.55119;
2.81956;
2.51625;
2.58047;
3.03328;
2.59446;
2.61563;
2.69681;
2.63719;
2.60369;
2.41443;
2.72489;
2.77414;
2.36176;
2.94773;
2.68266;
2.42855;
2.41048;
2.67914;
2.87914;
2.71965;
2.40028;
2.69826;
2.83976;
2.42508;
2.63813;
2.73514;
2.67825;
2.60406;
1.71227;
2.96486;
2.46998;
2.4309;
2.71081;
2.64553;
2.57524;
2.04972;
2.75049;
2.57213;
2.68018;
2.84156;
2.46947;
3.05637;
2.48515;
2.59203;
2.59512;
2.53139;
1.72325;
2.83648;
2.78891;
2.56949;
1.7132;
2.5884;
1.6082;
1.5946;
1.60508;
1.64632;
1.72795;
1.94982;
1.58275;
1.72586;
1.63688;
1.87488;
1.62628;
1.62319;
1.7453;
1.62914;
2.735;
1.60982;
1.97157;
2.39228;
1.75292;
2.53376;
5.8852;
2.46326;
2.78156;
1.73789;
2.90822;
2.79646;
2.67953;
2.67948;
2.76319;
2.37786;
2.85767;
2.81456;
2.5932;
2.67752;
2.55527;
2.51908;
2.43228;
1.81144;
2.79015;
2.72577;
2.71675;
2.48825;
2.89542;
2.85353;
2.55662;
2.65928;
2.91139;
2.18943;
3.29439;
2.64297;
2.79524;
2.66433;
2.96909;
2.33757;
2.75436;
2.30056;
2.87556;
2.67977;
2.4248;
2.65666;
2.85367;
2.97596;
2.5307;
2.81208;
2.76202;
2.36037;
2.7946;
2.71907;
2.37513;
2.72934;
2.92966;
2.39839;
2.51942;
1.77843;
2.62157;
1.75331;
2.56133;
1.83535;
2.63244;
1.96403;
2.61448;
2.64294;
2.59623;
2.5447;
1.85265;
2.91412;
2.6354;
2.56296;
2.89789;
2.64321;
2.88652;
2.78171;
2.14225;
2.83632;
2.60508;
2.76177;
2.63922;
2.63566;
2.80106;
2.64519;
2.58973;
2.79729;
2.79397;
2.69352;
2.73509;
2.58564;
2.66367;
2.64409;
2.6639;
2.75905;
2.57933;
2.50185;
2.76182;
2.59948;
2.86642;
2.66643;
2.54154;
2.85987;
13854.8;
