Sort;
269.843;
2.7389;
2.92162;
2.3482;
2.29386;
2.42796;
2.363;
3.14106;
2.90753;
2.39205;
2.75704;
2.28842;
2.13923;
2.70252;
2.86728;
2.84374;
2.28498;
2.4352;
2.64313;
2.2107;
2.39665;
2.75341;
2.16239;
4.52547;
2.29368;
2.32103;
2.39025;
2.50467;
2.31841;
2.42616;
2.48133;
2.56567;
2.23233;
2.4208;
2.41693;
2.49447;
2.42286;
2.13558;
2.57769;
2.23584;
2.54533;
2.32077;
2.48122;
2.46242;
2.56428;
2.22402;
2.41292;
2.27208;
2.44361;
2.41037;
2.51978;
2.27386;
2.3842;
2.29058;
2.5615;
2.45731;
2.43302;
2.36497;
2.48695;
2.16897;
2.58951;
2.43238;
2.32786;
2.36837;
2.6927;
2.23191;
2.64372;
2.17196;
2.50446;
2.57798;
2.20623;
2.42505;
2.39834;
2.21263;
2.40491;
2.52368;
2.35944;
2.4294;
2.39556;
2.39958;
2.31915;
2.47979;
2.31086;
2.39191;
2.47006;
2.37236;
2.35639;
2.57247;
2.34335;
2.54707;
2.44455;
2.20646;
2.60966;
2.33597;
2.23285;
2.55981;
2.25398;
2.36511;
2.48241;
2.32696;
2.44175;
2.47974;
2.35606;
2.38236;
2.43474;
2.39213;
2.39444;
2.35493;
2.41082;
2.64389;
2.16892;
2.31614;
2.48416;
2.43519;
2.33995;
2.43603;
2.42679;
2.45727;
2.29899;
2.41833;
2.29432;
2.52938;
2.27874;
2.40564;
2.36233;
2.48525;
2.4167;
2.34488;
2.56167;
2.53457;
2.18944;
2.40407;
2.30427;
2.50313;
2.39053;
2.47765;
2.3432;
2.402;
2.3475;
2.56416;
2.27126;
2.39598;
2.54631;
2.28528;
2.46091;
2.39064;
2.35566;
2.53454;
2.30562;
2.21727;
2.53704;
2.36119;
2.59182;
2.36845;
2.20899;
2.52488;
2.22675;
2.40689;
2.50963;
2.22533;
2.41979;
2.34249;
2.6967;
2.20068;
2.48989;
2.51263;
2.30083;
2.29403;
2.41938;
2.35867;
2.4784;
2.34535;
2.48979;
2.3682;
2.40835;
2.28333;
2.54706;
2.26285;
2.38641;
2.41674;
2.34896;
2.40624;
2.57293;
2.25507;
2.34683;
2.45218;
2.42886;
2.45132;
2.46603;
2.43093;
2.23861;
2.45079;
2.26792;
2.47368;
2.48574;
2.24037;
2.444;
2.39625;
2.36603;
2.4423;
2.4705;
2.42128;
2.29033;
2.41261;
2.46182;
2.28083;
2.29049;
2.46689;
2.32378;
2.46556;
2.58951;
2.19667;
2.80845;
6.88965;
2.61332;
4.79516;
3.35426;
4.03433;
2.65855;
2.27744;
2.44574;
2.52103;
2.32404;
3.41451;
2.4576;
3.42283;
2.58012;
2.34448;
2.47229;
2.28227;
2.27845;
2.73776;
2.13159;
2.40674;
2.41669;
2.36597;
2.48169;
2.3749;
2.37271;
2.31679;
2.49329;
2.34725;
2.34267;
2.57817;
2.2975;
2.23143;
2.55793;
2.23522;
2.58243;
2.47179;
2.23899;
2.39041;
2.41309;
2.30919;
2.44675;
2.46022;
2.43193;
3.48421;
2.57818;
2.34681;
2.46639;
5.38214;
2.5138;
2.39928;
2.38376;
2.34724;
2.4484;
2.46258;
2.40498;
2.27024;
2.4925;
2.35266;
2.50438;
2.36264;
2.36019;
2.36898;
2.41907;
2.49213;
2.45463;
2.26886;
2.51139;
2.54487;
2.32943;
2.32751;
2.48512;
2.50453;
2.22972;
2.25431;
2.35121;
2.42915;
2.4596;
2.38278;
2.2832;
2.42094;
2.55295;
2.27322;
2.39669;
2.51944;
2.26065;
2.36395;
2.41627;
2.65523;
2.09412;
2.46915;
2.45304;
2.22606;
2.46543;
2.35311;
2.55159;
2.4255;
2.25294;
2.38598;
2.45698;
2.41771;
2.25707;
2.5294;
2.40716;
2.30249;
2.39798;
2.4157;
2.51984;
2.44323;
2.18829;
2.41813;
2.41872;
2.43962;
2.39298;
2.40661;
2.35184;
2.3329;
2.54292;
2.35433;
2.38513;
2.34177;
2.44284;
2.38274;
2.38224;
2.27891;
2.52398;
2.20465;
2.37718;
2.6021;
3.42174;
2.20735;
2.59166;
2.34905;
2.07873;
2.47663;
2.30549;
2.51848;
2.40816;
2.27384;
2.46609;
2.48322;
2.41818;
2.31598;
2.47693;
2.37648;
2.23952;
2.49591;
2.32549;
2.4354;
2.37695;
2.33471;
2.42743;
2.39283;
2.41095;
2.39737;
2.64551;
2.37628;
2.27913;
2.36998;
4.60752;
2.16624;
2.68668;
2.1806;
2.35409;
2.50503;
2.68617;
2.13956;
2.40004;
2.29499;
4.57573;
2.28863;
2.33812;
2.50676;
2.37704;
2.27832;
2.50589;
2.33098;
2.32531;
2.5348;
4.2024;
3.02096;
1.99383;
2.42555;
2.41409;
2.43651;
2.3162;
2.53443;
2.26268;
2.39254;
2.43098;
2.52938;
2.36386;
3.33533;
2.36953;
2.32218;
2.43567;
2.40906;
2.33908;
2.5721;
2.31585;
2.29976;
2.45277;
2.53701;
2.52741;
2.18236;
2.38411;
2.40534;
2.4141;
2.33029;
3.00528;
1.6023;
2.50489;
2.58796;
2.3097;
2.48577;
2.46079;
2.36827;
2.40108;
2.27656;
2.66062;
2.20012;
2.59348;
3.45813;
2.49148;
2.6786;
2.33656;
2.34791;
2.56118;
2.29334;
2.32221;
2.5403;
2.31678;
2.34118;
2.44024;
2.37649;
4.10327;
2.90141;
2.39851;
2.52975;
2.39739;
2.29892;
2.46118;
2.44538;
2.34145;
2.42503;
2.33017;
2.25372;
2.54204;
2.27829;
2.42986;
2.45314;
2.41366;
2.25651;
2.51504;
2.36373;
2.39778;
2.49021;
2.28445;
2.38923;
2.52631;
2.40155;
2.30535;
2.66429;
2.42699;
2.28518;
2.26434;
2.31419;
2.54101;
2.38162;
2.42457;
2.45178;
2.48406;
2.28183;
2.38815;
2.40067;
2.54093;
2.43718;
2.27787;
2.45083;
2.43905;
2.26068;
2.57861;
2.34568;
2.42715;
2.34372;
2.39623;
3.08987;
2.96017;
2.18216;
2.23594;
2.47685;
2.40416;
2.34424;
2.42388;
2.3108;
2.39171;
2.46241;
2.46369;
2.46221;
2.25443;
2.40826;
2.32544;
2.60093;
2.19973;
2.33496;
2.5435;
2.34742;
2.50128;
2.21213;
2.34097;
2.71387;
2.33861;
2.15457;
2.31672;
2.63378;
2.23462;
2.46157;
2.21188;
2.47518;
2.55924;
2.31885;
2.28037;
2.42634;
2.30448;
2.42014;
2.44715;
2.25304;
2.37919;
2.31479;
2.47819;
2.3555;
2.42969;
2.37759;
2.3468;
2.67581;
2.43552;
2.02034;
2.50801;
2.2791;
3.52434;
2.24677;
2.53412;
2.3341;
2.64999;
2.23436;
2.34894;
2.4176;
2.48131;
2.28864;
2.25615;
2.54691;
2.32556;
2.34063;
2.43333;
2.34035;
2.39414;
2.40752;
2.30469;
2.61534;
2.416;
2.19228;
2.43123;
2.35676;
2.38036;
2.51993;
2.31207;
2.39125;
2.33864;
2.35798;
2.35054;
2.49304;
2.41127;
2.37163;
2.20968;
2.57943;
2.31037;
2.25794;
2.57297;
2.34467;
2.50448;
2.29739;
2.40413;
2.5775;
2.36548;
2.22752;
2.38842;
2.37454;
2.42908;
2.50962;
2.34708;
2.38609;
2.40015;
2.4556;
2.30684;
2.44007;
2.34766;
2.37482;
2.47171;
2.29125;
2.46776;
2.42746;
2.2899;
2.41041;
2.38632;
27.266;
2.65888;
2.72162;
3.73241;
2.91416;
2.99289;
2.86545;
2.67347;
2.60373;
2.58361;
2.5044;
2.51426;
2.36192;
2.71166;
2.40198;
2.39425;
3.58482;
2.28388;
2.61913;
2.36193;
2.69978;
3.53496;
2.04553;
3.01545;
2.58811;
3.51713;
46.63;
13.3699;
52.9279;
8.83121;
8.85953;
6.00462;
5.07868;
3.03367;
4.59173;
3.50192;
69.0313;
3.137;
3.47006;
59.5005;
3.31553;
3.37362;
3.23402;
10.7514;
8.77117;
3.53363;
4.51851;
3.15726;
2.96908;
71.5657;
12.6928;
8.27938;
12.1878;
13.5132;
4.64588;
2.79306;
2.55322;
3.04127;
2.723;
64.6662;
3.08501;
9.86287;
13.4009;
574.497;
5.27028;
13.7498;
937.87;
2.554;
2.55544;
2.33591;
2.6711;
2.71397;
2.65351;
2.66805;
2.8595;
2.31495;
2.74489;
2.86009;
2.47898;
2.60166;
2.56844;
2.76133;
2.53541;
2.67367;
2.47649;
2.66316;
2.64698;
2.50556;
2.57321;
2.69412;
2.45401;
3.26063;
3.00211;
2.90114;
2.53698;
2.45206;
2.82321;
2.47614;
2.60418;
2.50169;
2.92704;
2.38144;
2.50836;
2.56216;
2.65819;
2.55653;
2.82272;
2.33962;
2.67112;
2.65163;
2.52301;
2.6406;
2.57491;
2.66352;
2.47443;
2.72648;
2.68759;
2.42015;
2.90474;
2.35616;
2.66968;
2.43838;
2.84384;
2.47379;
2.53892;
2.5368;
2.60284;
2.67504;
2.69399;
2.55711;
2.87838;
2.44853;
2.57093;
2.58872;
2.66732;
2.50562;
2.54818;
2.72515;
2.73814;
2.4777;
2.62718;
2.57351;
2.87817;
2.42008;
2.56614;
2.5312;
2.7419;
2.51044;
2.75574;
2.74657;
2.3921;
2.56572;
2.60001;
2.64948;
2.69337;
2.41673;
2.63778;
2.61633;
2.48335;
2.73917;
2.53622;
2.588;
2.60575;
2.61021;
2.75201;
2.43351;
2.83862;
2.41375;
3.68736;
2.45088;
2.59391;
2.65055;
2.54844;
2.50897;
2.65897;
2.60905;
2.52866;
2.77308;
2.76291;
2.43934;
2.53662;
2.97347;
2.52148;
2.92602;
2.49002;
2.41622;
2.78873;
2.41085;
2.73237;
2.45104;
2.77755;
2.41662;
2.67721;
2.66066;
2.57408;
2.61844;
2.58473;
2.75655;
2.36737;
2.59342;
2.66314;
2.7234;
2.83;
2.27218;
2.68609;
2.49905;
2.69067;
2.50605;
2.6827;
2.5213;
2.72375;
2.45201;
2.66527;
2.6095;
2.67253;
2.54827;
2.56366;
3.00961;
2.34768;
2.64526;
2.5097;
2.60116;
2.49367;
2.70184;
2.51437;
2.62529;
2.95754;
2.45775;
2.49417;
2.55675;
2.69876;
2.53555;
2.69825;
2.46988;
2.66174;
2.71317;
2.43283;
2.62916;
2.57088;
2.67911;
2.64373;
2.71196;
2.48797;
2.60706;
2.61918;
2.65756;
2.45467;
2.70817;
2.63779;
2.55425;
2.72728;
2.40968;
2.63258;
2.66234;
2.47668;
2.59293;
2.68161;
2.64141;
2.60099;
2.68245;
2.57729;
2.59074;
2.72535;
2.52643;
2.56458;
2.64212;
2.39959;
2.59581;
2.71179;
2.48452;
2.4926;
2.63795;
2.64038;
2.55428;
2.89898;
2.33573;
2.71742;
2.55163;
2.63663;
2.57766;
2.60355;
2.3764;
2.78556;
2.58939;
2.4954;
2.61979;
2.8456;
2.47118;
2.542;
2.69679;
2.49393;
2.66119;
2.53501;
2.6302;
2.48285;
2.58862;
2.44357;
2.76144;
2.89496;
2.32433;
2.52125;
2.62768;
2.60753;
2.59493;
2.67075;
2.48516;
9.52556;
3.01107;
2.55361;
2.53856;
2.59661;
2.53204;
2.61957;
2.49389;
2.68339;
2.53428;
2.61447;
2.72001;
2.55405;
2.70108;
2.47602;
2.64634;
2.8118;
2.45354;
2.61462;
2.51873;
2.61607;
2.73271;
2.56273;
2.56309;
2.57369;
2.62389;
2.61231;
2.65287;
2.89503;
2.27923;
2.53894;
2.6255;
2.708;
2.50233;
2.77239;
2.55165;
2.59221;
2.67704;
2.58984;
2.58267;
2.67342;
2.54913;
2.61199;
2.59297;
2.59261;
2.65387;
2.62831;
2.50919;
2.65217;
3.14495;
3.14234;
2.40002;
2.97753;
2.2672;
2.58696;
2.50596;
2.7173;
2.47319;
2.75032;
2.46387;
2.72069;
2.44147;
2.57516;
2.70663;
2.51162;
2.7785;
2.5328;
2.49959;
2.5593;
2.64763;
2.66213;
2.54428;
2.58801;
2.48728;
2.74283;
2.53136;
2.8146;
12872.3;
