Sobel;
221.692;
180.096;
125.781;
120.128;
154.867;
117.328;
101.881;
111.947;
109.678;
105.95;
155.942;
98.5899;
114.391;
388.188;
121.243;
123.337;
118.399;
150.354;
106.461;
173.385;
117.53;
117.949;
112.171;
119.449;
105.353;
113.173;
117.355;
123.35;
113.446;
156.505;
184.47;
182.318;
175.232;
110.888;
163.787;
181.027;
116.852;
155.542;
111.742;
117.922;
110.64;
190.642;
111.259;
106.365;
112.428;
138.096;
111.04;
103.607;
103.231;
152.42;
117.258;
146.326;
177.971;
115.861;
98.4682;
145.028;
107.589;
349.482;
993.243;
182.534;
165.054;
201.771;
109.884;
115.55;
166.673;
112.311;
109.213;
116.3;
111.822;
208.854;
127.184;
114.161;
164.335;
157.687;
119.006;
109.857;
123.373;
129.391;
117.429;
111.863;
157.86;
111.876;
125.492;
115.713;
185.69;
169.865;
274.4;
99.094;
166.504;
148.478;
225.088;
143.043;
162.503;
110.7;
103.565;
181.15;
133.304;
165.624;
113.492;
175.72;
131.703;
125.083;
117.882;
117.425;
114.041;
102.859;
112.088;
107.889;
119.32;
112.05;
162.893;
113.24;
118.574;
106.544;
134.948;
313.684;
119.744;
110.573;
771.953;
115.252;
114.984;
189.19;
113.104;
104.442;
155.65;
192.165;
131.651;
116.921;
113.3;
150.913;
103.797;
180.411;
203.276;
106.258;
905.733;
102.44;
105.448;
164.624;
111.39;
117.326;
111.937;
172.181;
120.858;
127.5;
109.924;
141.154;
180.11;
121.845;
109.405;
188.316;
110.963;
115.76;
112.646;
123.809;
152.536;
117.119;
143.98;
107.463;
12.1243;
116.532;
164.626;
163.454;
159.768;
152.064;
117.982;
114.704;
105.222;
120.51;
113.702;
163.748;
112.615;
118.224;
103.895;
125.445;
113.896;
125.219;
111.966;
119.367;
111.813;
138.401;
114.37;
122.577;
149.112;
117.941;
155.513;
120.53;
111.646;
171.367;
119.136;
136.493;
152.563;
140.626;
202.038;
156.521;
159.232;
164.167;
192.112;
247.55;
108.731;
177.82;
161.559;
123.783;
113.981;
125.947;
107.238;
116.727;
130.498;
119.351;
183.97;
113.546;
101.487;
995.509;
115.488;
108.902;
167.327;
107.627;
502.304;
115.837;
106.326;
158.438;
101.466;
113.159;
108.878;
108.733;
104.699;
122.833;
176.678;
146.224;
140.733;
114.162;
111.345;
197.583;
153.344;
120.1;
127.585;
98.8865;
116.89;
157.855;
190.802;
159.25;
940.504;
118.314;
116.332;
210.894;
116.23;
109.379;
138.715;
142.834;
126.312;
117.255;
153.574;
105.599;
108.957;
149.002;
185.712;
114.317;
189.849;
120.773;
108.558;
119.17;
176.381;
115.478;
115.874;
167.784;
127.106;
163.828;
140.092;
106.719;
155.104;
112.244;
122.916;
118.686;
133.876;
113.524;
128.38;
110.204;
135.643;
104.865;
103.626;
130.291;
101.75;
834.48;
101.039;
106.74;
116.321;
112.386;
117.315;
109.746;
118.646;
179.477;
115.793;
906.132;
155.711;
131.607;
109.113;
118.789;
111.556;
117.815;
172.97;
115.858;
117.929;
121.076;
111.477;
118.972;
134.116;
206.846;
106.572;
66.242;
106.3;
151.704;
99.4029;
108.705;
120.862;
203.406;
110.97;
142.058;
110.614;
114.478;
