Mnist;
18.705;
19.606;
16.4673;
18.6525;
19.7361;
20.7009;
22.7269;
27.0117;
145.735;
37.3648;
165.617;
37.3543;
76.2564;
78.0217;
28.2152;
53.6916;
68.9652;
21.0854;
24.4274;
20.1461;
112.475;
32.5128;
28.1565;
16.721;
58.2024;
77.7004;
107.765;
35.1468;
107.062;
27.9704;
32.0533;
16.7846;
73.8618;
43.0724;
122.895;
20.9066;
34.1183;
16.8069;
98.203;
24.689;
20.1846;
16.7624;
16.4044;
89.3026;
18.9067;
134.808;
31.082;
17.7152;
17.0662;
17.6038;
84.813;
40.4568;
33.2516;
16.9082;
67.2235;
70.1094;
20.7044;
16.6423;
42.4613;
78.1404;
33.4099;
21.8184;
16.4034;
129.682;
139.313;
93.5321;
36.3937;
18.5391;
18.5696;
18.4812;
100.648;
33.8465;
53.9507;
103.282;
39.9911;
164.933;
97.1847;
20.5309;
36.424;
82.284;
37.8097;
155.548;
81.0798;
25.1132;
132.212;
38.6729;
41.8579;
100.399;
98.2947;
16.2153;
18.684;
16.8507;
16.474;
34.4682;
63.8554;
17.036;
16.702;
18.1172;
16.9916;
18.4743;
16.8792;
16.7811;
18.0035;
55.4133;
55.655;
16.3595;
16.2403;
17.6136;
16.3375;
16.1669;
17.7198;
16.3404;
18.4322;
62.9557;
44.1318;
17.7599;
16.6113;
16.4052;
17.3232;
16.6621;
16.9697;
17.0826;
16.7476;
16.7833;
16.6189;
64.1476;
27.1153;
16.3674;
17.0536;
17.1456;
16.7245;
17.0088;
16.7067;
16.5937;
17.8272;
48.5282;
58.2148;
16.6467;
16.6769;
17.6138;
18.3058;
18.5046;
18.8409;
18.4713;
19.5902;
67.6259;
35.1284;
18.9785;
16.8449;
18.3159;
20.7151;
17.4873;
18.254;
158.586;
49.6122;
30.6836;
106.492;
80.1397;
96.3325;
32.6907;
63.5387;
26.659;
87.9044;
100.022;
25.2513;
144.155;
22.5002;
53.2211;
18.8391;
38.3545;
18.356;
18.4385;
19.9525;
18.2054;
18.2499;
18.2956;
18.4003;
17.8764;
47.8077;
59.2329;
17.9427;
18.1482;
17.7248;
18.1146;
18.2252;
17.9568;
17.8132;
18.2512;
24.1635;
71.4427;
19.4536;
18.9554;
18.7625;
17.996;
18.1455;
17.9959;
17.6156;
17.7722;
21.7653;
65.5109;
22.2953;
19.2122;
21.654;
18.9738;
21.7371;
19.2685;
19.0374;
18.1;
55.7864;
51.3026;
24.0424;
18.7243;
20.9622;
19.0514;
24.4122;
18.8585;
18.9936;
21.003;
65.1388;
31.5004;
20.9799;
20.9952;
18.5577;
21.1157;
18.9675;
21.1312;
19.061;
44.8512;
65.4132;
20.6957;
20.3517;
19.4214;
21.1086;
20.9517;
19.1162;
20.9379;
19.1652;
65.0829;
18.9217;
19.8655;
20.3376;
20.6983;
43.6724;
126.339;
107.28;
160.775;
51.7114;
130.807;
69.9411;
63.5699;
18.9265;
20.9897;
18.7414;
18.4292;
19.8644;
65.1268;
33.7893;
21.6311;
21.1914;
20.9488;
19.1288;
19.1774;
24.6908;
48.2011;
64.9428;
21.5792;
21.7605;
19.3896;
24.3237;
20.6605;
23.3089;
18.7635;
65.3137;
19.1051;
17.8166;
18.0624;
17.867;
17.9388;
18.3077;
18.7528;
21.2968;
20.8921;
49.5938;
62.6228;
17.9077;
17.9201;
18.1154;
17.9667;
18.1844;
18.0222;
17.3667;
39.2208;
68.4777;
21.5005;
24.0671;
22.4201;
21.1176;
18.9002;
21.0979;
18.7111;
43.5961;
64.7319;
18.0919;
17.9976;
17.8974;
17.6434;
17.827;
18.3494;
17.8542;
17.9172;
32.6634;
68.028;
18.9517;
21.2736;
21.3704;
24.269;
19.805;
21.5682;
18.7216;
54.5013;
52.9613;
17.8347;
17.9856;
18.2546;
19.5781;
19.6611;
21.218;
19.5045;
28.0327;
64.8723;
27.2088;
19.0935;
17.6315;
18.2538;
18.6089;
29.149;
159.112;
54.957;
25.7385;
91.0208;
115.707;
23.331;
92.7299;
75.2908;
45.6793;
71.0853;
41.693;
49.3769;
146.865;
33.5666;
173.593;
48.0637;
145.337;
45.7271;
18.1636;
27.9443;
88.8353;
105.016;
53.1495;
134.769;
84.5699;
30.3808;
39.2251;
184.725;
18.6824;
22.09;
21.3317;
17.3288;
56.6335;
51.0448;
17.816;
18.0575;
18.9162;
20.8546;
18.8375;
21.1822;
18.969;
32.1194;
64.9872;
17.8542;
17.6793;
18.3775;
17.7862;
21.2276;
21.3513;
19.4593;
21.1158;
57.9747;
58.2075;
21.4329;
23.8484;
42.9098;
19.5693;
19.1975;
138.167;
31.9051;
35.2205;
19.341;
24.2899;
141.592;
18.8211;
21.1924;
18.1036;
17.9792;
18.4605;
18.5386;
29.1502;
67.8332;
18.614;
18.5793;
21.42;
18.7235;
21.4098;
18.7101;
21.4611;
22.8493;
91.9452;
23.6949;
18.8944;
24.4812;
22.2537;
19.9561;
19.3212;
37.841;
29.2796;
65.9687;
19.6978;
19.4827;
19.8166;
18.7491;
18.5747;
21.2008;
18.6533;
89.042;
52.6348;
21.0538;
19.095;
18.727;
17.8813;
24.5551;
63.3031;
20.1132;
82.6848;
18.8499;
19.3962;
20.4135;
23.7459;
31.0567;
66.2776;
18.367;
18.1244;
19.4465;
18.3867;
18.8995;
19.2742;
18.2431;
18.2632;
20.1931;
64.2207;
34.5192;
22.5143;
18.6901;
20.7574;
19.682;
20.6578;
18.984;
20.0422;
45.2125;
17.7674;
53.1007;
18.1352;
20.1525;
20.5158;
18.363;
18.2936;
20.2328;
17.8761;
36.9727;
64.964;
18.1912;
18.3682;
31.7316;
17.8568;
19.2401;
18.5616;
18.7154;
24.6429;
65.3034;
20.6102;
18.6398;
19.21;
18.5151;
22.0425;
21.859;
115.344;
81.4334;
141.532;
45.5144;
42.7536;
34.5121;
115.158;
70.8785;
23.0083;
118.608;
72.0598;
47.6019;
100.104;
47.7763;
18.5733;
154.164;
19.1705;
39.2375;
27.4725;
151.94;
38.4877;
150.315;
61.1794;
48.1158;
94.3122;
85.0065;
29.4884;
104.876;
83.0019;
32.0279;
136.084;
52.379;
31.1003;
119.81;
66.5356;
19.2537;
143.333;
35.9401;
19.493;
130.376;
47.4992;
164.056;
77.7399;
35.4026;
140.033;
38.6304;
41.9801;
90.1154;
53.8047;
31.4503;
33.455;
84.0633;
33.7224;
28.7044;
63.1928;
19.0873;
21.2998;
20.2178;
38.2571;
104.503;
28.9238;
74.1431;
22.3803;
103.365;
108.184;
35.4245;
48.3833;
111.545;
84.5886;
39.7281;
158.981;
77.8927;
27.9641;
39.3367;
119.457;
59.7559;
35.4045;
145.863;
53.2196;
327.835;
62.2365;
16.4709;
16.5976;
17.0419;
16.3741;
21.4898;
21.5815;
50.0605;
108.988;
88.825;
18.1596;
23.1047;
16.9463;
45.1624;
121.454;
65.8054;
63.3115;
44.4388;
17.2211;
16.765;
16.3827;
17.1088;
16.2716;
16.6033;
17.22;
16.3016;
16.5135;
17.6354;
64.1082;
24.9928;
16.7528;
16.9248;
16.6066;
16.2508;
17.1727;
16.3163;
16.6712;
17.1184;
51.8686;
57.18;
16.5213;
18.3686;
16.9696;
16.757;
16.4856;
17.1624;
17.8082;
17.0101;
17.5245;
46.3051;
61.9987;
16.468;
17.1738;
17.2023;
16.8686;
18.012;
16.7682;
16.6238;
18.5004;
62.9425;
34.3522;
16.9777;
16.482;
21.33;
23.5964;
33.0865;
21.2654;
31.7749;
43.3785;
85.6258;
34.6636;
17.1372;
18.3857;
16.8752;
18.1792;
65.0502;
51.5745;
16.6146;
17.1694;
17.1584;
35.7064;
38.0153;
37.3943;
92.1887;
16.4911;
17.6895;
17.212;
16.5708;
17.0967;
18.3578;
19.9592;
96.9162;
46.1956;
16.8344;
17.4692;
16.4843;
16.623;
18.1815;
17.1436;
36.3535;
16.4888;
55.1932;
17.5047;
16.7154;
17.3026;
17.1276;
36.9379;
167.403;
59.6922;
605.865;
61.2372;
16.5819;
18.2096;
16.4643;
16.7225;
18.6625;
16.9414;
16.6178;
17.9012;
56.7326;
52.1529;
16.4541;
16.1866;
17.0538;
16.4363;
16.4784;
16.9921;
16.5573;
16.5507;
17.147;
61.5365;
39.9305;
18.4063;
16.7369;
17.1381;
17.7128;
16.4817;
18.1866;
17.5042;
17.0378;
23.7521;
61.4385;
25.5748;
16.6765;
18.4404;
16.9883;
18.5134;
17.0349;
17.3437;
18.7152;
16.8504;
36.4947;
61.2414;
16.2844;
16.4955;
16.5084;
16.7051;
17.5429;
17.2816;
16.3527;
16.3167;
17.0612;
61.7736;
49.1857;
16.9187;
17.7981;
18.3758;
17.1222;
17.3792;
18.4366;
17.61;
18.7863;
64.5026;
36.5891;
16.4631;
16.4777;
16.2329;
16.3125;
16.4514;
16.1865;
16.6879;
16.4938;
16.2647;
28.7424;
63.7046;
16.7682;
16.9109;
18.1881;
16.609;
16.7668;
18.2731;
16.9359;
18.7795;
16.7127;
42.2869;
61.8147;
16.4186;
16.5938;
16.625;
16.2056;
16.4249;
16.6681;
16.3511;
17.1185;
16.646;
61.6406;
39.7421;
19.2943;
16.9537;
16.8369;
17.4722;
16.5793;
17.1459;
17.6516;
16.7098;
31.8295;
62.4091;
16.7795;
16.712;
17.3351;
17.0663;
16.4541;
16.8266;
16.9866;
16.3428;
17.0599;
16.1897;
41785.2;
