Sobel;
179.782;
221.759;
222.495;
570.422;
986.916;
203.07;
191.203;
150.976;
178.49;
135.305;
185.713;
141.595;
150.628;
166.014;
169.706;
153.812;
167.6;
165.756;
157.678;
230.727;
201.002;
232.535;
192.751;
190.815;
204.609;
236.524;
182.705;
248.108;
181.012;
763.159;
204.744;
168.781;
218.899;
256.289;
123.771;
200.887;
264.811;
531.423;
217.233;
231.729;
191.142;
227.627;
202.385;
205.482;
184.04;
293.727;
245.814;
50.2434;
239.253;
700.358;
222.858;
222.115;
217.807;
219.933;
218.184;
234.99;
203.476;
203.603;
216.426;
211.581;
226.963;
232.012;
202.067;
211.037;
244.44;
178.703;
202.551;
186.278;
181.815;
219.361;
182.763;
190.12;
267.738;
182.1;
225.95;
158.7;
183.042;
348.14;
229.007;
304.308;
283.721;
264.307;
240.604;
175.55;
174.449;
189.311;
171.774;
314.637;
698.957;
183.68;
738.743;
181.726;
144.893;
136.436;
136.693;
135.422;
144.763;
176.977;
119.012;
166.957;
158.302;
173.404;
190.637;
165.296;
160.958;
198.77;
158.822;
172.016;
192.099;
181.673;
162.497;
174.825;
185.316;
190.104;
194.859;
239.761;
175.261;
184.976;
178.007;
305.767;
31.712;
292.674;
196.196;
166.589;
166.396;
203.301;
189.424;
754.13;
202.97;
225.097;
181.753;
167.507;
216.712;
163.897;
181.279;
248.113;
182.78;
205.645;
141.421;
203.482;
185.585;
157.057;
182.931;
189.885;
185.414;
211.735;
204.436;
172.304;
271.877;
179.689;
173.891;
180.795;
172.001;
180.717;
144.17;
190.422;
162.008;
169.392;
170.056;
161.787;
230.175;
216.348;
179.685;
190.617;
178.843;
165.64;
174.804;
191.077;
141.82;
443.507;
996.479;
17.3759;
166.135;
115.799;
197.217;
506.891;
214.085;
191.445;
136.415;
144.769;
135.189;
152.848;
145.676;
139.365;
140.629;
144.395;
196.096;
156.375;
137.73;
133.716;
136.959;
148.455;
135.668;
140.494;
139.109;
135.725;
146.284;
156.046;
694.322;
204.396;
139.975;
149.475;
146.991;
137.137;
159.959;
138.807;
146.61;
136.898;
134.369;
161.475;
135.797;
153.301;
114.286;
130.451;
118.213;
150.829;
134.891;
113.069;
225.654;
188.101;
138.584;
146.352;
134.646;
160.484;
135.227;
134.958;
170.937;
135.852;
144.169;
134.327;
131.915;
158.795;
254.6;
135.933;
220.486;
212.538;
143.839;
192.95;
996.976;
11.2584;
146.983;
172.628;
159.09;
151.082;
136.661;
155.835;
134.687;
183.624;
719.048;
177.77;
157.36;
668.385;
127.167;
141.244;
142.876;
135.047;
148.102;
140.235;
198.289;
160.167;
135.367;
674.748;
989.012;
14.3161;
211.05;
179.983;
163.771;
194.404;
141.415;
182.596;
138.092;
129.271;
199;
133.446;
132.443;
141.018;
136.522;
145.517;
159.542;
145.888;
470.852;
205.493;
143.312;
134.119;
149.778;
133.976;
159.926;
138.928;
144.621;
163.897;
131.981;
145.874;
190.426;
144.384;
999.669;
141.316;
181.745;
200.955;
139.431;
182.575;
178.774;
162.731;
135.421;
137.577;
139.736;
114.801;
118.977;
119.994;
159.569;
146.741;
130.564;
136.393;
141.584;
115.473;
141.876;
119.527;
139.736;
135.48;
143.168;
149.705;
136.372;
144.933;
119.411;
40.7628;
154.723;
143.249;
126.759;
144.845;
443.45;
993.483;
204.653;
176.307;
138.179;
145.168;
168.58;
136.195;
139.464;
132.684;
141.346;
132.756;
144.562;
142.42;
136.891;
154.026;
178.433;
188.748;
155.35;
131.437;
254.716;
125.061;
131.443;
141.18;
145.284;
114.844;
158.433;
136.793;
153.874;
137.448;
135.073;
140.582;
134.617;
155.072;
138.51;
153.115;
137.243;
142.746;
143.645;
137.319;
145.908;
132.642;
152.239;
131.24;
844.477;
138.536;
885.834;
129.836;
133.998;
115.128;
180.304;
147.463;
187.379;
114.238;
115.411;
182.036;
203.848;
181.701;
136.034;
146.953;
139.927;
132.486;
119.325;
153.213;
140.596;
137.546;
146.55;
135.939;
142.364;
172.627;
124.917;
187.062;
137.039;
154.018;
134.951;
145.026;
184.966;
190.163;
185.725;
131.558;
114.548;
122.379;
136.687;
138.703;
164.303;
140.873;
156.808;
115.038;
126.475;
138.045;
145.047;
143.213;
143.759;
213.309;
136.78;
139.884;
130.56;
206.69;
153.533;
115.596;
238.184;
196.019;
201.959;
652.207;
158.895;
149.425;
137.774;
135.963;
180.151;
172.961;
178.019;
127.026;
190.468;
122.731;
156.183;
170.409;
140.581;
160.708;
241.14;
200.403;
137.274;
137.776;
139.351;
136.143;
141.175;
199.199;
139.517;
154.052;
138.521;
153.88;
134.354;
134.155;
150.411;
127.203;
138.96;
138.884;
150.183;
131.584;
160.332;
181.815;
194.665;
266.912;
137.174;
150.448;
123.97;
150.404;
131.107;
148.885;
140.172;
141.998;
148.058;
135.545;
155.503;
135.779;
154.599;
160.272;
135.847;
140.613;
135.78;
153.153;
135.79;
114.088;
119.35;
130.851;
129.564;
146.838;
144.866;
126.294;
176.365;
158.252;
173.792;
174.02;
161.857;
116.715;
201.829;
193.004;
139.487;
135.325;
195.858;
125.293;
144.304;
136.543;
156.799;
136.671;
216.899;
171.58;
134.596;
484.733;
140.261;
134.044;
145.266;
186.912;
113.997;
263.529;
181.509;
130.494;
683.154;
200.87;
216.167;
195.03;
135.109;
160.684;
131.268;
160.768;
214.745;
124.148;
129.778;
194.686;
197.628;
170.178;
129.367;
135.009;
148;
134.93;
148.955;
114.079;
187.692;
188.493;
207.218;
224.597;
128.841;
144.1;
211.16;
177.266;
146.363;
116.549;
203.684;
147.704;
177.965;
135.83;
139.986;
125.393;
141.198;
138.107;
155.207;
136.527;
148.942;
141.064;
136.268;
143.301;
135.64;
148.416;
139.468;
122.196;
730.448;
985.635;
199.481;
133.992;
157.253;
134.508;
125.755;
158.087;
182.257;
145.584;
178.059;
590.406;
135.744;
140.748;
132.958;
171.355;
207.128;
204.86;
187.958;
138.472;
173.406;
115.293;
141.278;
151.545;
185.753;
231.841;
184.441;
128.481;
134.066;
131.723;
176.929;
899.868;
150.788;
166.249;
183.113;
498.473;
33.0538;
0.492205;
196.78;
131.47;
142.834;
135.348;
145.693;
138.357;
144.744;
138.731;
199.364;
202.928;
144.048;
138.093;
141.035;
131.021;
154.465;
139.835;
169.29;
208.873;
187.979;
137.58;
150.129;
135.55;
114.162;
121.764;
148.727;
145.279;
122.622;
159.833;
137.091;
140.651;
138.263;
138.069;
138.088;
142.612;
157.022;
136.34;
147.61;
185.078;
137.077;
154.28;
139.221;
146.96;
179.703;
136.952;
150.847;
138.957;
196.535;
167.165;
158.764;
135.788;
135.055;
145.903;
155.805;
171.066;
256.154;
157.511;
187.495;
212.29;
140.717;
162.472;
136.185;
179.62;
148.949;
135.742;
192.086;
192.713;
201.111;
180.789;
153.301;
136.762;
134.383;
221.442;
134.803;
135.169;
151.754;
193.029;
144.45;
150.316;
133.67;
150.578;
138.383;
140.486;
185.338;
158.18;
197.541;
147.341;
139.141;
149.719;
134.72;
154.951;
184.411;
142.493;
149.748;
196.486;
129.722;
195.84;
133.924;
150.538;
141.301;
134.989;
214.476;
485.848;
131.107;
142.361;
156.058;
131.218;
125.613;
136.41;
144.602;
137.721;
151.679;
185.039;
131.37;
180.732;
279.728;
171.446;
134.447;
126.944;
115.662;
185.902;
202.387;
193.023;
174.826;
144.203;
139.748;
139.415;
208.342;
115.417;
183.946;
740.294;
152.005;
828.778;
195.801;
138.969;
142.957;
136.031;
143.58;
251.602;
139.81;
132.446;
135.354;
164.93;
195.428;
221.202;
137.263;
136.079;
167.68;
166.091;
161.926;
207.134;
130.435;
236.459;
198.636;
152.67;
133.644;
143.414;
133.336;
904.324;
153.74;
136.233;
129.762;
163.75;
186.327;
199.011;
135.457;
144.379;
139.368;
179.195;
166.212;
147.268;
132.166;
151.684;
143.81;
139.135;
188.248;
138.02;
142.02;
135.565;
142.176;
134.128;
144.855;
586.452;
187.633;
189.066;
180.077;
152.68;
160.231;
139.985;
127.541;
197.789;
135.879;
148.04;
138.257;
149.815;
139.853;
169.077;
144.51;
133.177;
145.041;
135.438;
225.636;
132.663;
116.907;
155.563;
113.925;
444.707;
219.579;
199.893;
194.824;
188.028;
143.745;
139.056;
126.364;
208.724;
600.501;
126.548;
197.761;
179.765;
198.726;
305.436;
172.203;
201.072;
174.942;
195.849;
153.826;
118.898;
128.096;
198.187;
624.843;
203.009;
185.662;
143.727;
151.765;
141.816;
117.636;
191.991;
185.503;
136.271;
154.441;
135.123;
153.737;
148.929;
168.425;
210.415;
193.013;
173.874;
180.319;
200.459;
141.416;
141.065;
155.495;
133.337;
379.455;
135.509;
153.709;
134.851;
133.937;
137.647;
136.545;
148.765;
119.65;
186.327;
172.083;
172.223;
327.162;
134.605;
126.99;
135.5;
161.132;
137.111;
146.243;
138.865;
136.279;
145.188;
135.244;
135.148;
191.012;
147.437;
150.916;
179.356;
177.291;
151.516;
135.464;
155.209;
195.896;
114.995;
209.312;
195.706;
199.052;
136.759;
131.935;
139.898;
143.731;
135.442;
134.128;
115.635;
142.554;
116.783;
158.815;
132.456;
122.362;
208.194;
115.311;
244.223;
228.232;
164.333;
165.252;
207.514;
188.88;
134.002;
126.926;
132.483;
144.797;
155.121;
136.466;
133.985;
167.872;
53.1821;
198.537;
137.183;
135.909;
203.864;
294.366;
194.233;
818.152;
175.959;
199.724;
147.892;
187.705;
141.375;
145.377;
138.612;
131.186;
202.333;
195.869;
133.897;
200.879;
170.809;
145.316;
133.673;
135.47;
141.228;
194.295;
126.83;
148.792;
134.437;
194.483;
133.524;
149.956;
147.135;
167.738;
152.375;
769.441;
156.717;
135.556;
158.702;
150.315;
394.477;
170.955;
136.141;
126.934;
189.982;
186.472;
180.877;
144.443;
135.077;
139.586;
134.795;
146.775;
139.579;
153.467;
139.396;
136.641;
160.42;
134.405;
196.886;
150.447;
137.218;
142.757;
131.32;
206.76;
138.68;
201.946;
181.311;
149.784;
193.298;
114.149;
195.998;
285.179;
137.222;
125.194;
305041;
