Inverse;
760.382;
2.73861;
2.26514;
2.59843;
2.33256;
2.16701;
2.35421;
1.34129;
1.49082;
1.36685;
1.50171;
1.39956;
1.45474;
1.70672;
2.20429;
2.42736;
2.275;
1.49411;
1.46452;
1.39294;
1.54878;
2.37084;
2.59852;
46.5115;
2.62935;
2.60031;
2.44155;
2.42352;
4.80249;
8.22597;
4.07243;
100.572;
18.7891;
10.0099;
2.48352;
2.68746;
2.82299;
2.31387;
1.66345;
1.68048;
2.24903;
2.81832;
1.68371;
85.8284;
1.78273;
1.5082;
263.418;
163.962;
1.7185;
1.68742;
1.90676;
2.23893;
1.56673;
1.82495;
8.31598;
2.43631;
1.67505;
2.61947;
1.72846;
2.72205;
2.44838;
103.055;
131.375;
2.37546;
2.56371;
1.55659;
1.57512;
1.55533;
2.43616;
1.60827;
1.48612;
1.79884;
1.66074;
1.59113;
1.44042;
1.65391;
1.46035;
1.54605;
1.52108;
1.55721;
1.55313;
1.80393;
2.836;
2.41849;
2.59524;
2.58983;
2.24252;
2.77293;
2.64273;
2.25348;
2.63239;
2.39271;
1.74937;
2.36841;
1.60042;
1.85548;
2.72968;
2.10766;
1.55521;
1.84299;
2.41747;
2.93363;
2.77306;
2.47307;
2.54462;
2.5047;
2.31678;
1.7831;
2.48916;
3.88928;
2.78138;
3.39792;
3.08125;
3.32626;
4.94722;
3.98011;
2.22391;
13.9764;
3.48244;
16.8821;
32.9848;
2.34277;
2.6059;
2.54474;
1.75183;
2.37132;
1.56172;
1.5346;
1.7063;
1.60538;
1.73625;
2.44647;
1.50701;
1.67015;
1.5634;
1.58855;
1.50083;
1.71018;
2.54881;
2.66671;
2.36213;
1.55396;
1.90838;
2.46482;
2.68131;
2.65137;
2.66781;
2.39767;
2.6898;
2.50485;
2.47444;
1.77063;
2.47076;
2.68294;
2.5476;
2.78021;
2.43514;
2.64926;
2.62245;
2.45705;
2.47529;
2.54175;
2.53893;
2.69543;
2.72921;
2.28062;
2.80379;
2.58583;
2.534;
2.7611;
2.73067;
2.25812;
1.59103;
1.61205;
1.68448;
2.62952;
2.78766;
2.93044;
2.6035;
2.29988;
2.73767;
2.54;
2.62617;
2.52482;
4.48722;
4.61337;
84.6578;
3.47937;
3.33241;
3.62353;
2.34748;
3.59328;
3.12266;
3.14893;
3.97299;
3.03662;
3.41984;
3.30579;
2.41404;
2.22441;
2.32844;
4.78879;
3.91898;
3.61125;
2.79392;
2.78206;
3.56202;
2.59303;
4.25744;
4.75634;
3.01467;
2.81472;
3.239;
3.89247;
3.38449;
2.4769;
2.83664;
2.90661;
4.68034;
3.87227;
2.47774;
3.39161;
2.45842;
3.62876;
3.82604;
2.30856;
3.62956;
3.20079;
2.29878;
3.42343;
4.0479;
3.47485;
3.55195;
2.73062;
90.6312;
3.66206;
2.39293;
3.37206;
3.15105;
2.42012;
3.13717;
4.03032;
3.27362;
2.46118;
3.30488;
2.46566;
3.71091;
2.17216;
2.40788;
2.89861;
3.1758;
3.10906;
5.62076;
4.43417;
3.80612;
2.70326;
4.57983;
4.2411;
2.68773;
3.15243;
3.09168;
3.40824;
3.12117;
5.15053;
2.17745;
2.98244;
3.78017;
2.46914;
3.82399;
2.78661;
3.77928;
3.03988;
2.43166;
3.59814;
3.68523;
4.00944;
2.44584;
3.04654;
3.65981;
3.37089;
2.90009;
2.32869;
1.57668;
1.6421;
2.31896;
7.41836;
4.97019;
4.78625;
4.25243;
4.0697;
3.35495;
5.38526;
3.13426;
2.92728;
4.38683;
2.95762;
3.82693;
4.83776;
9.08331;
4.48255;
3.41504;
7.13975;
5.19296;
4.5737;
2.97597;
6.77609;
2.45584;
2.4967;
2.19293;
1.8469;
2.44061;
1.65821;
1.66111;
1.56102;
1.66843;
2.70921;
1.7122;
1.65632;
1.6323;
1.68518;
1.67826;
2.9205;
2.40432;
2.66401;
2.54422;
2.51797;
2.52184;
1.77542;
2.74017;
2.98249;
2.01216;
2.67999;
2.68452;
2.65822;
2.56022;
2.93517;
3.01192;
2.15406;
2.94534;
2.68373;
2.47277;
2.44951;
2.98097;
2.37287;
2.84453;
2.45223;
2.40586;
2.5175;
1.64103;
1.90919;
2.46741;
2.45586;
2.85609;
2.33559;
2.62696;
1.8813;
2.46658;
2.86968;
2.47304;
2.51297;
2.71856;
2.80784;
2.6955;
2.46779;
2.68555;
2.45305;
4.70675;
3.19658;
4.00022;
2.022;
3.35126;
4.06577;
4.36657;
4.31968;
3.13283;
59.8183;
2.91616;
2.55728;
2.71923;
2.3555;
1.83139;
1.59994;
1.5672;
2.23355;
2.15804;
1.65001;
1.5721;
1.80158;
1.5059;
1.64378;
1.52686;
1.65529;
1.66753;
2.11823;
2.19077;
1.71439;
1.67474;
1.55576;
1.58106;
1.67919;
1.56906;
1.68129;
