Sort;
208.64;
13.3681;
5.96938;
4.81684;
15.6302;
19.7091;
8.47414;
3.10776;
2.35681;
3.98512;
6.03679;
7.39718;
2.92293;
2.46572;
4.35273;
2.96988;
2.54033;
2.5358;
2.68799;
2.66621;
3.55395;
3.37121;
3.05065;
2.29776;
2.84761;
2.09499;
2.49309;
2.44267;
2.4336;
2.45765;
2.52503;
2.51695;
2.53522;
2.54492;
2.44144;
3.04147;
2.92117;
2.55489;
2.86866;
2.21158;
2.4679;
3.48898;
2.54088;
2.44755;
2.69677;
2.56903;
2.57231;
2.39482;
2.44242;
2.38683;
2.46781;
2.57521;
2.413;
2.53801;
2.39621;
2.62174;
2.28101;
2.41971;
2.63741;
2.43681;
2.32828;
2.71346;
2.35395;
2.48304;
2.47691;
2.48414;
2.51652;
2.41399;
2.74802;
2.52192;
2.35004;
2.50276;
2.42911;
2.4725;
2.39683;
2.64565;
2.32967;
2.55218;
2.33492;
2.69524;
3.36412;
2.67978;
2.57105;
2.30721;
2.4793;
2.39275;
2.66641;
2.39032;
2.38632;
2.52949;
2.50653;
2.32451;
2.48262;
2.54395;
2.48351;
2.38539;
2.45127;
2.4546;
2.56132;
2.36362;
2.60298;
2.35348;
2.46128;
2.47737;
2.37009;
2.61649;
2.38979;
2.48328;
2.44926;
2.42495;
2.53181;
2.40954;
2.48018;
2.44295;
2.49207;
2.44803;
2.47551;
2.46375;
2.48974;
2.63509;
2.25573;
2.70741;
2.27538;
2.45963;
2.58014;
2.27126;
2.48272;
2.75385;
2.37312;
2.53048;
2.21974;
2.44623;
2.55575;
2.47523;
2.41944;
2.42196;
2.65088;
2.32044;
2.56242;
2.48929;
2.59472;
2.47865;
2.18822;
2.58185;
2.44561;
2.43036;
2.58562;
2.34649;
2.59082;
2.40624;
2.36327;
2.65716;
2.27045;
2.4974;
2.48804;
2.42808;
2.54953;
2.4378;
2.58242;
2.42178;
2.38526;
2.45199;
2.46348;
2.56676;
2.6113;
2.47952;
2.30582;
2.57249;
2.39657;
2.42976;
