Sobel;
273.977;
231.432;
250.604;
250.605;
246.003;
959.765;
143.342;
186.652;
202.755;
248.139;
251.506;
245.945;
245.282;
255.243;
252.747;
247.781;
244.359;
252.954;
246.867;
251.69;
243.083;
257.105;
203.107;
121.349;
175.871;
702.502;
180.806;
178.001;
245.516;
180.618;
281.873;
218.465;
244.871;
463.485;
153.862;
191.169;
190.111;
251.001;
249.078;
249.798;
237.307;
253.549;
260.119;
251.965;
259.882;
230.641;
261.241;
954.757;
147.495;
142.744;
246.764;
459.84;
147.904;
205.434;
205.77;
307.776;
204.311;
249.01;
217.545;
247.512;
260.481;
229.733;
261.411;
293.268;
198.828;
255.371;
252.224;
250.062;
247.602;
250.102;
245.721;
246.016;
302.404;
912.212;
145.619;
147.875;
249.287;
253.051;
246.375;
244.839;
717.699;
117.852;
881.365;
151.225;
156.28;
220.529;
261.374;
280.724;
271.175;
195.194;
354.993;
237.969;
155.116;
249.407;
247.37;
254.648;
248.251;
239.352;
470.28;
999.684;
183.601;
817.652;
141.368;
152.77;
694.009;
302.41;
288.859;
204.544;
253.438;
246.352;
248.935;
244.219;
258.919;
248.401;
248.718;
252.814;
249.686;
240.888;
247.526;
261.359;
246.443;
210.623;
1.47491;
288.713;
250.103;
243.686;
298.511;
210.29;
248.14;
238.336;
259.036;
252.754;
247.632;
244.11;
255.894;
250.484;
250.102;
459.53;
2.3362;
285.831;
247.323;
241.758;
260.865;
248.259;
243.739;
248.824;
259.52;
238.13;
256.832;
242.257;
262.809;
289.692;
207.093;
259.984;
242.183;
243.669;
269.152;
232.102;
245.019;
257.388;
243.251;
251.758;
207.018;
147.156;
140.477;
718.007;
149.836;
181.771;
268.385;
187.872;
233.434;
261.672;
705.94;
122.564;
177.155;
250.405;
257.604;
256.845;
282.069;
205.837;
279.842;
210.608;
251.153;
240.752;
250.964;
259.614;
250.111;
252.165;
307.556;
216.963;
929.267;
158.965;
207.158;
161.282;
256.679;
257.995;
263.443;
234.614;
251.332;
250.036;
247.168;
254.122;
246.799;
292.578;
221.005;
297.072;
186.68;
244.171;
970.014;
119.568;
177.952;
699.846;
152.431;
149.522;
240.11;
248.087;
265.789;
263.651;
224.454;
262.604;
227.481;
244.931;
256.516;
263.45;
236.972;
244.482;
255.861;
252.138;
248.844;
244.23;
250.157;
251.658;
292.589;
206.748;
252.101;
243.237;
247.032;
259.828;
247.52;
242.288;
217.436;
287.123;
250.369;
249.898;
242.952;
251.626;
255.413;
251.203;
284.341;
220.25;
243.161;
254.878;
204.179;
120.383;
174.172;
247.311;
301.383;
195.874;
244.281;
251.955;
257.802;
246.912;
252.365;
252.52;
240.397;
250.296;
254.558;
250.531;
254.511;
244.647;
245.428;
713.524;
144.629;
189.2;
193.592;
262.537;
249.696;
247.979;
250.518;
247.147;
248.559;
955.41;
146.569;
148.114;
248.134;
255.361;
249.595;
987.089;
322.081;
188.995;
248.649;
251.019;
244.994;
252.262;
254.013;
242.373;
274.667;
227.242;
250.761;
248.732;
244.972;
254.082;
250.121;
249.585;
253.438;
245.252;
244.499;
251.931;
253.962;
252.896;
245.205;
254.749;
234.95;
253.407;
253.03;
253.21;
242.927;
719.952;
128.296;
