Mnist;
44.0555;
45.1873;
181.403;
124.046;
65.8603;
22.1573;
17.8127;
39.4476;
61.6687;
63.8139;
17.5415;
21.9253;
20.3507;
21.7109;
33.0902;
71.9592;
61.3016;
17.5225;
18.2431;
18.0905;
17.8752;
18.2005;
18.3136;
19.0531;
43.0819;
64.9653;
17.4135;
17.9588;
18.1131;
17.7873;
17.562;
18.1735;
17.9416;
17.7323;
29.1619;
66.8915;
20.6143;
20.2009;
17.7924;
19.0281;
20.0406;
21.199;
18.7406;
20.0119;
18.7102;
64.3473;
18.7548;
18.805;
20.7384;
18.9272;
20.059;
19.7638;
18.8356;
19.7041;
66.9529;
47.2683;
18.4629;
18.5245;
19.2981;
21.5795;
19.012;
20.7151;
18.7512;
37.3606;
66.2222;
19.3565;
18.7701;
20.3088;
19.7366;
18.6572;
20.0492;
18.4785;
36.3387;
67.749;
21.1563;
18.8773;
18.6169;
19.4446;
19.5932;
19.1081;
19.0172;
21.0624;
67.4128;
34.5539;
19.7877;
18.3592;
18.1897;
19.8678;
18.7221;
18.4459;
20.0038;
18.4837;
39.676;
68.0546;
21.315;
20.5958;
18.6981;
18.8585;
20.6255;
19.7422;
53.9296;
165.175;
120.016;
64.447;
139.243;
140.369;
20.3364;
44.322;
129.839;
123.813;
168.032;
116.188;
132.034;
120.252;
144.788;
126.448;
158.946;
119.5;
152.996;
195.236;
83.2964;
61.2665;
167.152;
116.933;
67.4219;
114.472;
115.896;
56.298;
174.637;
115.88;
68.173;
167.907;
80.5572;
42.7512;
151.669;
115.847;
54.5125;
20.4792;
139.771;
104.743;
25.4655;
21.8316;
147.834;
69.6256;
128.618;
78.1151;
29.5973;
103.927;
77.2656;
52.2378;
95.506;
88.7483;
34.1682;
101.854;
42.1733;
63.925;
126.701;
50.157;
125.572;
19.6083;
20.1409;
20.3923;
20.7713;
17.9141;
18.8277;
19.2226;
19.4723;
42.4314;
76.2602;
19.3868;
18.9535;
29.1096;
135.125;
102.034;
22.3931;
19.4778;
122.571;
21.9693;
41.0713;
21.4059;
128.131;
113.314;
17.9055;
152.698;
108.308;
19.2151;
18.973;
49.6702;
102.526;
133.082;
65.6737;
160.895;
159.374;
135.423;
130.293;
60.1504;
174.389;
128.583;
153.309;
133.727;
95.5892;
102.872;
66.7259;
24.4143;
137.542;
52.409;
31.3331;
92.375;
42.8761;
63.7436;
22.9624;
18.0419;
22.1956;
20.2036;
19.1579;
18.7545;
19.349;
20.5323;
17.9647;
17.9892;
18.3082;
18.1942;
21.5422;
20.3942;
19.8544;
20.4119;
20.7254;
21.3304;
18.3665;
18.4763;
18.8127;
27.9207;
18.1354;
36.0901;
26.7693;
31.9857;
38.2997;
19.3978;
22.4285;
19.0987;
41.7548;
24.0983;
19.309;
20.7039;
20.1828;
18.0787;
18.2992;
20.3511;
18.4628;
29.6765;
18.2858;
18.3488;
18.8073;
64.9558;
20.7855;
45.2376;
31.98;
21.6797;
21.1741;
33.5723;
101.238;
28.4508;
23.1273;
21.8467;
21.5008;
19.2503;
47.4263;
65.5666;
21.3758;
21.8786;
22.1632;
24.4428;
21.3599;
23.7396;
70.9513;
33.5929;
18.7349;
18.5086;
19.7178;
19.5617;
18.9548;
18.4626;
19.4581;
18.814;
40.5229;
66.2856;
18.2824;
19.4395;
18.5352;
18.3182;
19.8333;
18.7849;
18.0781;
26.2746;
64.2297;
18.7554;
19.2886;
20.4216;
19.4427;
18.6843;
21.3271;
18.6831;
19.6815;
66.4879;
50.6527;
19.1135;
108.06;
134.021;
30.3445;
17.6378;
18.0417;
17.7499;
17.7432;
17.9034;
60.803;
48.4636;
16.7474;
17.7972;
17.7366;
17.7985;
17.7734;
18.2243;
17.8787;
17.6505;
42.9228;
63.4987;
17.7328;
19.28;
17.3241;
18.9201;
21.1987;
19.3241;
18.7635;
18.7996;
55.4203;
52.3732;
17.9962;
17.9463;
18.5183;
17.9293;
17.8988;
19.1316;
18.2622;
17.8201;
30.9703;
66.4878;
23.1392;
21.7496;
19.3665;
19.1036;
23.2541;
19.6826;
24.0876;
69.0347;
28.6803;
18.216;
18.374;
18.1957;
17.9028;
18.3569;
18.2292;
18.7358;
17.9112;
47.838;
63.1999;
18.0279;
19.2409;
17.5137;
18.114;
19.0793;
20.1337;
17.8917;
32.9186;
66.0729;
19.3768;
23.8367;
18.9452;
19.3784;
24.3092;
18.1156;
18.1528;
18.1163;
51.6921;
62.8476;
18.6575;
20.3374;
20.0531;
18.7396;
19.7151;
18.5402;
18.4374;
23.6852;
66.1347;
22.2517;
18.7758;
20.0744;
18.7326;
18.5468;
19.7908;
18.8869;
19.3237;
66.9535;
40.4478;
21.3486;
18.5947;
18.5661;
19.9068;
18.285;
20.919;
18.9495;
45.4398;
67.2799;
108.458;
37.4027;
57.0723;
115.541;
102.202;
75.3447;
161.384;
133.388;
22.2978;
41.9075;
155.133;
105.817;
20.7473;
43.4791;
170.214;
116.165;
68.4472;
116.812;
144.238;
104.506;
112.266;
96.1784;
26.5384;
43.1767;
169.495;
103.584;
127.231;
28.6037;
24.9435;
154.518;
34.1128;
17.8638;
17.4718;
18.1607;
17.7348;
40.2357;
70.6194;
153.935;
763.695;
110.274;
17.6749;
18.6399;
18.187;
101.446;
120.692;
19.3904;
18.9548;
100.484;
111.46;
27.0253;
19.6293;
19.0075;
114.144;
92.1374;
22.2963;
19.0011;
18.9275;
111.966;
117.599;
18.9693;
122.156;
70.4213;
30.8271;
18.9514;
136.126;
129.791;
192.798;
145.194;
25.8332;
219.54;
159.423;
169.233;
144.5;
122.302;
37.6786;
27.5621;
45.041;
149.712;
88.1092;
66.1171;
29.123;
20.1235;
19.4881;
18.7639;
21.8269;
18.8617;
20.7646;
18.9742;
64.7375;
19.1808;
18.9286;
20.9691;
18.8615;
18.6976;
18.5893;
18.1869;
17.9701;
22.6298;
47.5877;
64.1045;
18.0444;
19.1358;
17.1737;
19.0233;
20.9537;
18.6985;
18.4797;
21.9454;
66.2293;
26.9159;
19.0638;
18.6604;
18.6445;
18.8529;
17.5635;
18.9508;
20.3634;
19.1454;
65.4052;
18.0941;
19.79;
20.0021;
18.3758;
18.5155;
19.2094;
19.983;
18.5697;
19.0226;
66.8699;
34.6839;
20.9216;
18.6304;
19.0088;
20.9618;
19.4002;
20.7903;
18.7881;
42.1027;
67.42;
18.0865;
18.202;
18.5558;
18.8534;
20.9655;
19.3188;
19.0459;
20.77;
66.5046;
27.4918;
20.542;
18.0545;
18.3831;
19.5023;
17.3014;
19.6873;
21.6892;
57.7092;
59.5849;
21.3902;
22.2421;
21.9343;
19.2671;
17.2043;
17.764;
17.9048;
25.5295;
66.1513;
21.8122;
21.5824;
20.0503;
19.0601;
21.6941;
19.287;
21.9183;
19.0976;
38.4074;
64.9197;
17.5859;
17.7759;
17.771;
19.3365;
19.2574;
22.7248;
19.4086;
28.6267;
64.6538;
24.383;
19.2529;
18.7473;
17.5877;
17.9785;
36.25;
185.003;
126.135;
156.114;
100.986;
62.0494;
20.7503;
17.1003;
