Sobel;
143.072;
979.64;
129.762;
880.669;
195.91;
219.283;
194.457;
189.914;
137.649;
220.745;
200.936;
211.069;
221.822;
205.911;
220.309;
211.423;
203.196;
188.572;
139.287;
217.698;
175.074;
189.703;
200.156;
220.836;
209.837;
215.791;
224.905;
139.012;
207.244;
196.397;
217.415;
218.744;
239.274;
223.552;
228.112;
259.75;
211.915;
236.279;
226.275;
189.467;
216.816;
294.364;
210.564;
176.044;
135.523;
193.825;
140.918;
207;
225.174;
228.539;
224.011;
235.223;
187.029;
214.213;
220.739;
214.136;
221.328;
229.613;
196.744;
206.572;
594.93;
129.282;
181.697;
197.783;
202.331;
227.209;
200.659;
129.863;
203.893;
192.305;
220.326;
201.319;
208.596;
192.412;
203.545;
233.899;
204.942;
217.875;
189.745;
187.341;
197.841;
209.018;
216;
211.887;
207.497;
227.521;
214.148;
131.294;
187.511;
197.523;
223.026;
213.405;
191.694;
214.428;
519.524;
201.167;
225.212;
226.044;
333.607;
123.614;
219.406;
208.917;
126.574;
185.615;
217.683;
296.392;
210.867;
211.258;
208.893;
219.49;
204.127;
220.288;
200.984;
134.777;
206.429;
208.698;
204.621;
224.336;
194.607;
213.147;
200.849;
138.203;
203.959;
240.339;
203.688;
220.614;
208.549;
223.28;
226.879;
228.031;
205.706;
225.948;
215.978;
225.334;
233.014;
241.742;
231.445;
233.213;
868.362;
991.998;
130.159;
216.709;
194.998;
201.969;
190.416;
206.086;
126.353;
213.519;
217.786;
210.543;
218.408;
210.236;
218.875;
211.078;
235.805;
174.047;
135.314;
190.321;
216.25;
200.658;
222.601;
204.05;
262.033;
231.529;
227.394;
218.977;
140.491;
221.419;
193.754;
201.883;
207.513;
208.223;
228.6;
190.298;
213.106;
233.261;
192.979;
216.84;
189.285;
200.992;
277.069;
206.815;
217.391;
245.243;
251.701;
670.286;
202.72;
220.61;
211.025;
195.042;
189.244;
203.473;
225.613;
225.516;
215.567;
235.503;
245.225;
205.103;
204.992;
192.381;
203.555;
204.938;
219.555;
201.58;
188.469;
140.562;
223.862;
210.448;
192.221;
201.112;
217.216;
197.082;
213.288;
203.454;
204.75;
173.476;
125.797;
225.223;
232.88;
184.777;
219.164;
230.004;
188.174;
138.681;
215.12;
188.955;
198.548;
218.539;
210.561;
215.569;
228.317;
258.79;
199.701;
138.654;
207.785;
232.879;
232.971;
227.244;
197.075;
191.885;
192.482;
133.077;
206.047;
248.209;
212.104;
62.9965;
201.76;
193.722;
216.649;
220.615;
222.451;
218.809;
205.42;
202.875;
235.877;
208.444;
213.772;
200.869;
224.134;
125.803;
134.169;
215.878;
214.899;
225.881;
203.582;
196.353;
192.883;
200.101;
242.042;
218.052;
181.056;
196.944;
247.469;
281.176;
243.705;
286.1;
256.806;
219.403;
231.952;
192.422;
212.284;
201.874;
185.967;
177.33;
124.229;
199.482;
214.999;
194.789;
216.397;
213.412;
208.41;
238.592;
184.851;
220.533;
129.931;
195.738;
126.058;
202.413;
199.249;
221.305;
