Sort;
157.418;
3.37771;
5.82882;
2.55798;
13.186;
3.66231;
2.70771;
2.85521;
3.37216;
4.2628;
4.89043;
4.49426;
4.03871;
2.3666;
2.69058;
2.58889;
2.59445;
2.52714;
2.40336;
2.57469;
2.65717;
2.53542;
3.52147;
2.46791;
2.70612;
2.66414;
2.30021;
2.68444;
2.58452;
2.29889;
2.63784;
2.52392;
2.96267;
2.99652;
3.02605;
2.46808;
2.47445;
2.59;
3.74583;
3.08501;
2.11883;
2.73133;
2.38111;
3.7628;
3.54232;
2.97761;
2.53882;
2.36063;
3.16261;
3.07025;
2.54448;
2.64706;
2.43315;
2.81097;
2.64527;
2.52877;
3.46399;
2.9285;
2.19687;
2.56763;
2.50479;
2.61556;
2.51645;
2.50127;
2.62174;
2.58148;
2.52236;
2.60678;
2.54148;
2.30438;
2.76518;
2.50238;
2.49467;
2.6603;
2.44488;
2.51418;
2.65661;
2.52946;
2.47484;
2.47762;
2.69951;
3.68158;
2.55483;
2.74694;
2.42546;
2.72277;
1.93505;
2.68213;
2.86052;
2.48459;
2.60277;
3.12572;
2.84654;
2.65738;
2.62977;
2.52416;
2.67718;
2.42841;
2.68926;
2.40023;
2.41522;
2.89805;
2.29021;
2.81097;
2.44764;
2.754;
3.54854;
2.35322;
2.61844;
2.54013;
4.3591;
2.83215;
2.69373;
2.41118;
2.57329;
2.8944;
3.29471;
2.61489;
4.60551;
2.70985;
2.3997;
2.60518;
2.80426;
2.42081;
2.51038;
2.36584;
2.61117;
3.14226;
4.15544;
2.63675;
2.48143;
2.49684;
2.68344;
2.60546;
2.54677;
2.4825;
2.76923;
2.47981;
2.4486;
2.47429;
2.59885;
2.71201;
2.37745;
2.75223;
2.38662;
2.78659;
2.46916;
5.43123;
3.05955;
2.64809;
2.65981;
2.64179;
2.26107;
2.63903;
2.52543;
2.45676;
2.5641;
2.32505;
2.78612;
2.5411;
2.52881;
2.43606;
2.41104;
2.70948;
2.584;
2.61075;
2.54782;
2.44247;
2.58902;
2.54188;
2.53315;
2.61459;
2.459;
2.65845;
2.4896;
2.74829;
2.26386;
2.66208;
2.68081;
2.68859;
2.55031;
2.53831;
2.51293;
2.62086;
2.41736;
2.61869;
2.61843;
2.50026;
2.66783;
2.43162;
2.47061;
2.61207;
2.44547;
2.40265;
2.52719;
2.95099;
2.51721;
2.32266;
2.59807;
2.82149;
2.39322;
2.4188;
2.5301;
2.58934;
2.45221;
2.39982;
2.75415;
2.40845;
2.87953;
2.5648;
2.62393;
2.50217;
2.51514;
2.50803;
2.60522;
3.11186;
9.87947;
2.6692;
8.78707;
2.28708;
3.5254;
3.94276;
3.02306;
3.18952;
2.5203;
2.60587;
5.34653;
3.17032;
2.70011;
4.38049;
2.88581;
2.24057;
2.92791;
2.53565;
2.62273;
3.34377;
2.68423;
2.74572;
2.25097;
2.71623;
2.57986;
2.40379;
2.48201;
2.34648;
2.76768;
2.37233;
3.07068;
3.21253;
2.58624;
2.29611;
2.74475;
2.51876;
2.3948;
2.58083;
2.54729;
2.41583;
3.1127;
2.37616;
2.75312;
3.28978;
3.73345;
2.7176;
2.93115;
2.59649;
216.933;
4.56734;
87.9797;
52.1284;
770.296;
98.5659;
3.67835;
3.35256;
3.83532;
4.80131;
11.7697;
4.61869;
4.28676;
3.45997;
3.98907;
3.19048;
3.53177;
3.53834;
3.52749;
3.49436;
2.78476;
5.7278;
3.21409;
3.67999;
3.71421;
3.98018;
108.883;
126.706;
145.299;
606.285;
151.341;
3.20432;
3.24746;
6.97535;
9.48366;
61.8434;
51.3716;
133.264;
257.937;
100.744;
3.48778;
3.12405;
5.8408;
3.43561;
16.6944;
35.2104;
4.70796;
3.84865;
3.38008;
3.29018;
236.417;
107.455;
103.395;
3.85435;
4.41439;
3.44541;
3.56601;
2.51409;
4.98743;
3.7253;
4.42541;
3.77116;
3.30727;
44.9508;
4.7538;
3.40448;
3.79262;
4.07102;
96.6344;
101.996;
4.60168;
3.79829;
4.46702;
2.34854;
2.97114;
10.852;
4.3785;
3.30421;
3.54165;
2.63093;
2.57528;
2.49204;
3.02798;
3.87504;
3.1728;
2.6224;
2.49242;
5.13699;
3.70364;
2.88802;
3.90825;
6.8702;
117.938;
994.416;
51.6538;
16.8774;
13.1707;
5.50337;
3.18939;
3.11583;
4.68227;
3.83859;
2.9879;
54.1584;
4.19611;
3.29097;
3.96771;
104.998;
4.57445;
94.8396;
2.97841;
48.0861;
3.8722;
4.35823;
3.88882;
140.045;
111.304;
3.22639;
3.52555;
2.93713;
3.92084;
3.53454;
2.29823;
3.2165;
2.81185;
2.68166;
6.13544;
2.71115;
2.57716;
3.20996;
2.62476;
2.74311;
3.66724;
3.31077;
3.19639;
2.96236;
3.48766;
4.2718;
3.87098;
2.65874;
4.04363;
3.12817;
3.50972;
2.49383;
3.79349;
3.16622;
3.34528;
3.44869;
3.72586;
3.76588;
2.86659;
3.67603;
3.2182;
3.20464;
2.37549;
174.687;
3.21528;
2.8056;
2.50209;
4.01895;
2.61722;
47.3844;
3.76319;
2.67224;
2.53112;
2.95042;
2.65403;
258.936;
96.6291;
87.5727;
5.30671;
6.7505;
3.54683;
3.41133;
49.7897;
3.63614;
3.62666;
3.17491;
4.05919;
96.8751;
4.49662;
94.2772;
3.76007;
2.85759;
3.34766;
3.3849;
2.71982;
47.4438;
3.67915;
2.69185;
3.74248;
2.93416;
2.58269;
104.556;
125.376;
103.994;
17.0405;
2.46442;
3.31208;
3.94529;
3.60792;
3.68731;
92.4214;
3.42328;
3.03405;
2.69224;
6.67482;
3.10975;
45.8622;
3.64797;
2.97134;
2.86699;
2.32811;
3.04827;
137.386;
198.361;
168.295;
84.2927;
256.999;
134.629;
3.49255;
2.63608;
2.62167;
3.22403;
119.495;
207.911;
4.71275;
86.6932;
3.48623;
2.33681;
4.8589;
2.82552;
8.57509;
43.2869;
3.22939;
3.2763;
3.21165;
3.10136;
140.942;
127.64;
99.4247;
124.744;
3.43714;
68.2219;
4.21737;
4.87878;
2.66491;
2.76411;
8.06095;
6.34492;
4.73057;
3.25661;
3.55943;
45.589;
6.78211;
3.1799;
511.325;
3.42287;
92.3522;
5.00118;
3.30183;
2.40274;
6.86911;
