Mnist;
62.58;
201.368;
16.4248;
202.035;
79.5474;
33.3654;
145.556;
18.2425;
168.547;
86.1889;
18.9378;
201.475;
93.2691;
51.5578;
67.6789;
125.435;
42.2481;
164.071;
85.3923;
39.1743;
182.591;
199.056;
250.346;
228.245;
237.682;
248.686;
237.848;
155.428;
17.5068;
167.705;
101.077;
16.3943;
205.453;
88.3276;
24.3914;
181.24;
271.298;
472.714;
214.142;
162.083;
16.8436;
177.172;
141.41;
24.1924;
162.956;
223.132;
151.873;
21.0727;
273.881;
232.717;
101.947;
32.5382;
286.591;
105.752;
104.104;
19.6028;
18.9712;
157.573;
103.23;
17.6134;
186.694;
219.366;
224.463;
117.365;
16.4649;
25.5186;
200.512;
187.532;
58.1323;
31.3297;
20.4242;
169.175;
100.547;
308.784;
18.8219;
17.8814;
20.6963;
19.5704;
20.1324;
19.8371;
17.0226;
18.5271;
16.7796;
17.0308;
17.9453;
17.1651;
17.1988;
16.7087;
17.4889;
16.7811;
17.4215;
16.8113;
17.214;
17.3966;
16.4831;
17.3958;
16.8315;
16.805;
16.9319;
17.4852;
16.6576;
16.7887;
17.2897;
16.887;
17.0087;
17.1269;
16.3781;
17.4922;
16.9428;
16.7999;
16.9614;
17.0182;
16.7743;
17.3528;
17.2523;
16.6105;
16.6392;
17.15;
16.2152;
17.991;
16.1321;
17.363;
16.8048;
16.8163;
17.1192;
16.8321;
17.0534;
17.225;
17.6524;
16.7017;
17.606;
17.7544;
17.1417;
17.3645;
19.8024;
17.6058;
17.0063;
18.9674;
17.5497;
16.681;
16.3526;
17.5704;
17.2856;
17.4782;
16.8656;
16.7493;
17.3098;
17.3785;
17.4541;
17.5623;
17.4109;
18.3329;
16.4532;
17.1236;
17.6443;
16.6885;
17.0596;
16.8915;
16.6401;
17.0636;
17.5051;
17.4354;
17.1853;
190.682;
123.099;
112.789;
196.212;
134.479;
16.6318;
321.909;
94.9594;
91.1066;
16.4313;
161.122;
99.0478;
17.0804;
177.443;
207.47;
140.01;
18.7907;
197.687;
211.838;
237.406;
269.002;
124.99;
242.055;
97.092;
91.1029;
23.8438;
206.692;
214.875;
127.129;
71.9188;
17.2903;
23.5568;
194.928;
18.0191;
197.944;
108.906;
32.9321;
163.4;
216.856;
241.068;
145.458;
16.9777;
16.8078;
16.0094;
16.9763;
16.7566;
16.9901;
16.1361;
16.8969;
16.8631;
16.7299;
16.0764;
16.1541;
16.7114;
16.9641;
16.8355;
16.8275;
16.918;
16.7488;
16.9323;
16.8164;
16.6675;
17.1089;
17.0852;
16.6742;
16.9806;
16.8582;
16.963;
62.2913;
149.443;
92.22;
17.0989;
199.522;
81.4913;
18.5046;
171.383;
98.4699;
17.7713;
19.5952;
160.947;
21.3564;
190.268;
197.575;
229.733;
255.176;
157.933;
17.8583;
17.0223;
17.5859;
17.5319;
17.5522;
16.864;
17.7364;
16.7379;
17.8672;
17.3444;
16.5998;
16.6536;
17.3845;
18.0251;
17.642;
16.9372;
19.9031;
18.8268;
20.1054;
16.9745;
16.5069;
18.0247;
16.0833;
17.5603;
20.3042;
18.2117;
27.3918;
16.1958;
20.2382;
17.8411;
18.0351;
17.7988;
16.9285;
19.215;
17.4862;
17.5649;
17.1674;
16.9448;
17.7363;
16.7991;
18.1192;
16.2255;
15.8936;
16.1108;
15.8567;
16.1195;
16.8671;
49.0069;
136.611;
109.047;
26.0239;
162.302;
100.365;
20.0167;
155.372;
85.9633;
19.517;
162.522;
18.4643;
159.347;
117.464;
167.226;
205.314;
122.67;
17.1122;
16.5872;
16.821;
17.142;
16.7439;
16.9421;
16.6493;
16.9299;
17.0117;
17.0648;
16.5256;
17.0646;
17.0843;
16.5735;
16.9493;
16.8605;
16.9557;
16.7546;
16.9665;
16.8454;
16.898;
16.9756;
16.6421;
15.8782;
16.0611;
17.0341;
16.7229;
16.9934;
16.797;
16.9104;
16.7626;
17.0053;
16.8021;
16.9911;
17.1119;
16.7661;
16.6544;
16.935;
16.9283;
16.9285;
16.9537;
16.9197;
16.5785;
16.7995;
16.8721;
16.9585;
16.7509;
16.9833;
16.8797;
16.7476;
16.8604;
17.0617;
16.8029;
16.9361;
16.7148;
16.9612;
17.0284;
16.8729;
16.8928;
17.0388;
16.7612;
16.8597;
17.1749;
16.6588;
17.1357;
16.349;
16.0021;
17.0769;
17.0399;
16.7813;
19.4961;
20.6018;
254.696;
167.619;
210.807;
131.247;
23.1009;
164.907;
212.545;
130.345;
17.897;
23.3221;
187.959;
110.531;
26.5995;
187.049;
95.7208;
16.5438;
16.5678;
16.7862;
16.8377;
16.8362;
16.1118;
16.7452;
16.852;
16.8777;
16.9577;
16.8826;
16.9488;
16.7566;
16.9311;
16.9025;
16.9401;
16.903;
16.9625;
16.735;
16.9575;
17.0837;
16.748;
16.9218;
16.8411;
16.7749;
17.1629;
16.5402;
16.9299;
16.7211;
16.9156;
17.1818;
16.5845;
16.8542;
16.9157;
17.0721;
16.6081;
16.867;
16.8527;
16.2987;
16.7805;
16.9617;
16.8114;
16.862;
16.7275;
17.2144;
16.4532;
16.9716;
16.8992;
16.9466;
17.0259;
16.537;
16.2791;
16.7725;
16.0485;
16.8272;
16.8402;
17.277;
16.563;
16.8398;
17.3073;
62.9667;
121.115;
194.067;
160.429;
16.2477;
184.402;
94.2138;
27.013;
153.463;
97.1365;
62.7063;
169.722;
195.41;
89.283;
18.2666;
182.677;
214.206;
145.126;
16.926;
17.6951;
17.2733;
171.175;
248.205;
170.531;
18.9171;
167.355;
100.381;
185.209;
212.964;
158.136;
303.041;
134.24;
227.378;
110.068;
32.8093;
162.783;
245.529;
268.339;
107.251;
17.1267;
211.134;
287.278;
117.452;
187.323;
248.46;
175.843;
16.9108;
19.1302;
25.4266;
17.0049;
16.846;
18.7068;
17.8229;
17.173;
16.8198;
18.2014;
33.5672;
17.139;
16.9832;
16.8291;
17.0013;
17.0108;
16.715;
16.7713;
16.914;
17.0889;
16.9506;
16.8376;
16.7224;
16.9617;
16.7996;
16.9771;
16.6275;
17.1492;
16.9566;
16.6886;
16.7124;
17.4507;
16.5953;
17.0866;
16.555;
16.9644;
16.7478;
17.0204;
16.6835;
16.8732;
16.9692;
16.7987;
16.9781;
16.9555;
16.733;
17.0091;
16.774;
17.0952;
16.6845;
17.0377;
16.6052;
16.9491;
17.3027;
16.4999;
16.7943;
17.4974;
16.7367;
16.8371;
16.6747;
16.8198;
16.9112;
16.8464;
16.7225;
17.5235;
16.3869;
15.9058;
16.178;
17.002;
16.6506;
16.777;
16.837;
16.8002;
16.9827;
16.8731;
16.7459;
16.8826;
17.2217;
16.9966;
16.5257;
17.2535;
16.4299;
17.1078;
16.647;
16.7893;
16.9927;
16.8695;
17.0083;
16.8588;
16.6546;
17.0133;
17.1075;
16.7176;
16.5908;
17.0654;
17.0775;
16.812;
16.9597;
17.2021;
16.7464;
17.3182;
16.5221;
16.7316;
16.9755;
16.7785;
17.1185;
16.7175;
17.0485;
17.0741;
16.6635;
16.8057;
16.8169;
16.0301;
16.0563;
16.0513;
15.9583;
16.0625;
17.0924;
16.9581;
16.9442;
16.7717;
16.9283;
17.1784;
16.7113;
17.1779;
17.1344;
16.4971;
17.2087;
16.9334;
16.8435;
16.7588;
17.0134;
16.598;
17.0574;
16.7933;
16.8317;
16.9605;
16.7322;
17.0932;
16.4002;
16.1645;
15.8861;
16.1295;
16.8365;
16.0199;
16.9632;
16.8759;
16.7577;
16.9377;
16.8337;
17.1191;
16.8406;
27.8027;
170.497;
16.3089;
295.948;
136.208;
117.55;
118.704;
91.664;
19.434;
200.188;
83.6547;
20.8574;
66.8864;
218.612;
61.5131;
153.334;
249.22;
264.106;
241.492;
121.193;
123.319;
109.098;
16.8148;
29.9773;
188.237;
211.978;
263.885;
261.59;
263.384;
147.02;
63.2107;
132.421;
215.801;
101.132;
61.3669;
120.455;
91.3479;
16.9514;
20.0721;
161.224;
212.32;
155.095;
62.3349;
125.285;
95.8888;
16.8432;
208.241;
239.23;
124.851;
153.821;
216.481;
281.437;
130.76;
32.7028;
165.146;
235.477;
227.599;
225.623;
122.738;
62.0094;
163.99;
82.6522;
17.0809;
16.9377;
17.0334;
16.8027;
16.6459;
16.9794;
16.9002;
16.6562;
16.9318;
17.0015;
16.8359;
16.9074;
16.81;
16.8765;
17.0721;
16.6783;
16.8561;
17.0489;
17.01;
16.5608;
16.8337;
16.9391;
16.8288;
16.9378;
16.8735;
16.9201;
17.0428;
16.5263;
16.0544;
16.1165;
17.1067;
16.7124;
61.5954;
157.768;
215.156;
130.833;
21.5671;
201.551;
267.749;
61.5091;
199.191;
230.049;
260.298;
291.982;
211.118;
69.1853;
192.97;
194.905;
150.046;
18.3772;
170.234;
218.17;
144.501;
16.7269;
16.6584;
17.0617;
16.8127;
16.8976;
16.788;
16.7276;
15.9671;
16.2066;
16.9964;
16.6876;
16.8351;
16.9262;
17.0667;
16.8748;
16.8286;
16.7075;
17.1252;
16.8326;
16.8993;
16.9571;
16.9158;
17.0928;
16.6081;
16.9336;
16.8113;
16.9266;
16.884;
17.0583;
17.6575;
17.024;
16.7349;
16.2932;
16.7933;
17.2021;
16.7138;
16.8418;
16.7302;
17.1222;
16.6498;
16.9361;
16.8692;
16.7528;
16.8085;
16.9477;
16.9661;
16.7555;
17.0939;
16.6466;
17.0647;
16.6401;
17.0097;
16.9662;
16.687;
16.7892;
17.2229;
16.5159;
17.1461;
16.4994;
17.1235;
16.607;
17.1143;
16.5061;
15.9655;
16.7942;
16.27;
16.6541;
16.0884;
17.0377;
16.6869;
17.532;
16.3276;
16.8957;
17.185;
16.8501;
16.826;
16.947;
16.8348;
16.8973;
16.6111;
16.895;
16.9351;
17.0283;
16.7511;
