Inverse;
3.03072;
67.5239;
2.41216;
70.6946;
2.10972;
1.47788;
1.89419;
2.29585;
1.50981;
1.62412;
3.71134;
1.73026;
2.65424;
1.46568;
1.60451;
1.53224;
1.41601;
1.78438;
1.596;
1.82055;
1.78143;
2.02945;
2.42682;
2.66746;
2.28762;
2.57678;
1.64968;
2.54023;
2.74431;
2.49694;
1.56252;
1.72176;
2.60954;
2.57559;
2.58883;
2.76676;
2.42246;
2.70493;
2.57363;
1.75391;
2.51205;
2.71745;
2.68403;
2.42894;
2.86596;
52.4281;
2.26715;
60.7811;
2.53039;
1.96388;
1.62015;
1.4645;
2.65914;
8.07025;
2.28597;
1.61304;
1.57461;
2.29971;
1.49827;
1.46761;
1.69941;
1.76786;
2.90206;
9482.88;
