Sobel;
195.714;
235.037;
155.346;
151.421;
160.186;
143.701;
148.833;
979.284;
153.277;
140.251;
144.582;
139.214;
129.025;
179.978;
204.667;
177.077;
136.634;
193.923;
199.661;
137.057;
130.076;
137.089;
785.293;
220.783;
157.594;
339.757;
163.016;
239.763;
253.927;
165.486;
229.75;
159.705;
161.162;
154.58;
163.948;
155.491;
166.382;
166.42;
217.436;
233.829;
142.905;
142.359;
402.811;
149.461;
139.526;
133.326;
138.86;
142.701;
135.958;
142.318;
137.993;
133.978;
140.356;
130.381;
122.411;
196.647;
148.674;
2.67096;
141.311;
137.732;
192.574;
193.908;
131.096;
130.556;
134.913;
140.302;
136.725;
136.135;
135.776;
138.149;
250.922;
137.097;
205.18;
651.219;
178.817;
141.806;
134.788;
159.098;
136.107;
193.624;
202.86;
143.789;
143.187;
169.636;
198.417;
160.916;
158.91;
181.583;
136.927;
135.565;
138.729;
135.386;
139.214;
134.76;
129.743;
138.008;
153.516;
142.245;
139.414;
130.678;
188.965;
126.853;
141.06;
129.862;
133.867;
137.619;
130.149;
128.647;
194.709;
136.83;
198.639;
138.213;
248.215;
132.701;
129.708;
137.823;
142.085;
141.394;
139.143;
121.01;
190.8;
185.658;
135.453;
205.528;
137.975;
135.048;
128.462;
140.723;
132.334;
134.432;
559.217;
155.9;
265.58;
142.88;
137.899;
273.28;
134.964;
138.71;
139.026;
140.872;
141.105;
137.5;
137.448;
137.085;
132.419;
137.585;
135.55;
135.652;
139.174;
133.342;
133.041;
135.833;
133.69;
129.36;
134.236;
396.414;
12.1489;
135.826;
138.879;
136.767;
137.139;
139.797;
137.341;
135.281;
24.9205;
135.078;
134.483;
131.216;
195.367;
137.711;
210.451;
200.601;
139.268;
158.425;
213.929;
181.633;
138.934;
204.488;
186.506;
141.605;
151.564;
138.273;
134.666;
142.905;
133.848;
134.619;
135.255;
133.901;
158.186;
135.544;
192.446;
131.88;
139.107;
202.756;
135.706;
135.95;
135.272;
136.846;
128.867;
127.845;
137.249;
140.921;
137.607;
139.119;
161.032;
135.493;
138.577;
143.368;
139.24;
131.639;
134.151;
186.752;
136.941;
142.86;
138.793;
162.07;
132.368;
135.072;
125.341;
134.928;
201.876;
132.504;
183.881;
135.708;
202.845;
135.877;
151.21;
202.655;
509.879;
140.947;
137.535;
150.535;
139.153;
137.827;
140.684;
163.874;
157.064;
139.313;
159.187;
190.538;
159.491;
138.372;
139.781;
896.493;
192.978;
154.655;
145.006;
138.675;
133.143;
134.173;
134.387;
201.621;
139.643;
170.569;
133.629;
173.176;
137.088;
139.724;
142.037;
131.436;
138.347;
136.467;
136.777;
129.652;
133.886;
198.261;
139.317;
144.017;
139.851;
138.484;
193.727;
133.622;
130.819;
138.399;
126.493;
524.105;
136.401;
136.316;
146.977;
136.689;
129.248;
139.847;
195.239;
134.875;
128.735;
127.663;
183.411;
395.952;
138.681;
136.817;
141.991;
136.998;
132.217;
137.215;
136.753;
141.024;
147.345;
158.927;
147.592;
163.788;
178.117;
143.141;
200.275;
187.277;
135.429;
132.965;
135.604;
132.76;
134.805;
135.513;
199.712;
142.312;
173.319;
190.369;
190.398;
133.163;
128.073;
138.682;
137.644;
175.277;
137.139;
135.103;
136.324;
134.064;
136.679;
131.49;
133.541;
318.33;
138.531;
148.838;
141.088;
141.222;
141.932;
171.889;
150.021;
167.012;
137.975;
162.596;
141.522;
354.758;
137.542;
160.142;
709.228;
141.936;
143.725;
138.724;
144.867;
145.25;
141.122;
177.234;
144.083;
136.497;
139.626;
165.983;
139.172;
139.137;
140.635;
144.351;
164.58;
205.216;
485.907;
146.799;
199.369;
143.103;
181.623;
273.249;
165.56;
132.276;
132.11;
211.08;
136.562;
137.308;
139.824;
138.681;
150.183;
134.321;
125.528;
144.931;
138.738;
137.28;
135.375;
126.925;
134.963;
139.079;
137.188;
168.036;
140.307;
130.157;
130.168;
133.965;
142.493;
134.743;
131.275;
135.946;
64.6815;
139.469;
149.464;
168.637;
147.34;
134.657;
137.651;
142.395;
138.778;
131.848;
195.616;
133.575;
136.812;
137.727;
183.49;
187.617;
173.676;
139.279;
138.767;
278.998;
137.841;
136.598;
135.528;
142.184;
143.446;
139.547;
144.733;
185.848;
148.773;
219.968;
247.612;
136.825;
136.127;
207.563;
135.197;
137.372;
136.763;
138.739;
168.065;
130.702;
138.314;
199.616;
205.898;
134.555;
139.117;
140.294;
199.391;
139.23;
137.863;
137.265;
137.454;
135.149;
134.847;
169.702;
141.098;
135.588;
138.059;
446.068;
137.432;
141.864;
189.679;
138.27;
143.182;
133.437;
133.993;
140.8;
177.992;
137.566;
131.415;
138.304;
192.416;
134.824;
137.864;
136.095;
124.445;
150.095;
360.554;
6.19471;
213.16;
132.34;
135.854;
131.395;
142.158;
137.054;
136.744;
139.438;
170.723;
162.398;
159.315;
210.636;
202.037;
198.45;
194.243;
202.358;
142.024;
139.643;
186.527;
163.704;
175.84;
142.277;
141.426;
135.07;
139.976;
134.504;
137.069;
137.588;
136.697;
136.647;
135.649;
128.001;
131.729;
134.664;
137.219;
138.475;
135.293;
139.305;
138.249;
137.667;
136.446;
132.555;
143.09;
140.371;
138.048;
139.133;
137.528;
129.987;
159.856;
129.541;
136.197;
136.807;
136.789;
192.473;
139.339;
136.014;
141.999;
130.994;
142.423;
139.331;
138.304;
136.096;
136.601;
139.989;
143.954;
141.659;
141.273;
141.369;
128.42;
138.964;
132.639;
134.698;
132.99;
134.057;
