Sort;
192.047;
2.79989;
2.9492;
3.54863;
3.46401;
3.48043;
2.43031;
2.86882;
2.29848;
2.58399;
2.9237;
2.78408;
3.09783;
2.8034;
2.1573;
2.54601;
2.43733;
2.37192;
2.9304;
1.95951;
2.51142;
2.4391;
2.51869;
2.61267;
2.36974;
2.77966;
2.14032;
2.51794;
2.40624;
2.41219;
2.5067;
2.4109;
2.58817;
2.25766;
2.54372;
2.51441;
2.43276;
2.33914;
2.46467;
2.38011;
2.52453;
2.43924;
2.367;
2.52109;
2.42702;
2.53535;
2.30833;
2.79676;
2.30936;
2.26858;
2.36943;
2.43401;
3.78788;
2.3129;
2.65138;
2.4684;
2.3255;
2.68469;
2.37053;
2.49104;
2.46561;
2.46261;
2.39821;
2.59654;
2.44404;
2.25925;
2.61928;
2.32172;
2.47695;
2.52546;
2.53154;
2.59117;
2.32468;
2.36638;
2.42198;
2.50158;
2.58008;
2.35967;
2.52713;
2.48765;
2.58565;
2.31671;
2.43217;
2.51196;
2.40772;
2.43539;
2.3762;
2.57765;
2.29668;
2.35301;
2.50751;
3.58871;
2.33185;
2.51488;
2.36472;
2.39864;
2.60972;
2.34185;
2.36713;
2.52424;
2.37845;
2.64741;
2.33752;
2.53304;
2.39281;
2.51191;
2.55692;
2.52391;
2.26597;
2.37104;
2.52243;
2.45992;
2.32091;
2.5801;
2.38535;
2.57652;
2.33648;
2.41838;
2.45304;
2.42646;
2.47776;
2.46902;
2.3888;
2.50117;
2.43492;
2.52859;
2.50132;
2.2867;
2.67282;
2.3346;
2.65724;
2.53163;
2.34422;
2.34755;
2.39477;
2.4641;
2.45236;
2.43027;
2.35636;
2.56299;
2.48032;
2.29328;
2.43394;
2.4715;
2.44528;
2.53459;
2.34847;
2.51416;
2.48752;
2.40034;
2.48931;
2.38872;
2.54465;
2.37667;
2.6481;
2.59139;
2.21608;
2.4257;
2.50903;
2.48269;
2.35589;
2.36621;
2.54985;
2.49314;
2.51702;
2.31639;
2.50673;
2.40925;
2.44498;
2.66894;
2.34059;
2.50041;
2.33617;
2.48254;
2.5798;
2.23554;
2.59951;
2.45505;
2.60299;
2.48496;
2.2317;
2.56042;
2.47756;
2.49194;
2.40174;
2.40585;
2.56503;
2.35906;
2.50443;
2.39861;
2.66674;
2.23829;
2.33582;
2.61851;
2.33971;
2.45517;
2.43449;
2.44273;
2.4923;
2.42291;
2.3812;
2.46653;
2.63059;
2.51061;
2.19157;
2.47161;
2.51544;
2.4052;
2.97618;
2.0681;
2.65204;
2.27452;
2.76973;
2.21596;
2.40706;
2.52989;
2.70957;
2.2261;
2.4262;
2.43675;
2.57856;
2.33632;
2.37794;
2.52583;
2.38016;
2.50636;
2.69632;
2.45333;
2.31687;
2.47245;
2.47917;
2.44252;
2.50883;
2.38171;
2.49785;
2.47567;
2.43912;
2.49497;
2.36784;
2.59391;
6.83886;
2.11329;
2.76825;
6.94332;
3.84306;
2.19862;
2.3662;
2.51117;
2.57926;
2.5795;
2.51778;
