Mnist;
58.5119;
17.5002;
16.2616;
17.4325;
16.6924;
69.5882;
57.3968;
18.1319;
16.9335;
16.776;
16.9101;
16.9193;
17.5554;
75.9393;
16.6634;
23.6809;
17.0508;
16.48;
16.9285;
69.826;
22.7829;
26.362;
16.5002;
17.1026;
68.3378;
23.6941;
22.948;
16.55;
16.8293;
77.3248;
17.4169;
37.8533;
16.7587;
71.7453;
18.1544;
23.8354;
17.1592;
16.8231;
17.8347;
55.4995;
56.0992;
16.0179;
16.0338;
17.1635;
17.0589;
16.9533;
17.2295;
16.9034;
16.6163;
16.7492;
17.3463;
17.2015;
16.2584;
17.153;
17.0612;
16.428;
18.1895;
17.1391;
17.0606;
16.8343;
16.8209;
17.159;
16.6197;
16.8999;
17.0899;
17.0435;
17.1237;
17.112;
16.437;
17.0407;
16.9111;
17.016;
16.8967;
17.0146;
17.039;
17.0641;
16.8138;
17.1707;
16.2834;
17.0897;
17.7882;
16.3698;
16.5407;
15.8227;
16.3154;
17.3944;
16.6899;
16.5094;
16.9317;
17.2316;
17.2327;
16.158;
17.1963;
17.1101;
16.7443;
16.9274;
17.291;
16.5486;
17.6512;
16.1133;
17.073;
17.1622;
17.7638;
16.8174;
16.0457;
17.0219;
17.2177;
17.0429;
16.4263;
17.1482;
17.1192;
16.8456;
17.1137;
16.6299;
17.3187;
16.7458;
17.118;
17.2718;
16.4954;
16.9644;
16.9312;
16.905;
17.3439;
18.7603;
17.1169;
16.8905;
17.9138;
16.5382;
17.2386;
17.0415;
17.1705;
17.2881;
16.3557;
16.8162;
17.0679;
17.1708;
17.0437;
16.5186;
18.1617;
20.4843;
16.9157;
18.7933;
18.8719;
16.9493;
22.4039;
23.4368;
51.5032;
64.1798;
17.0751;
26.9399;
16.3602;
16.8817;
76.1482;
17.1605;
33.8679;
16.8331;
72.0307;
16.8566;
17.086;
16.8169;
16.8174;
77.2465;
18.3471;
36.8901;
16.9732;
66.8733;
18.6282;
23.8216;
16.9709;
69.6843;
59.3581;
16.4497;
16.9897;
16.9591;
79.3692;
72.2726;
17.0526;
16.8578;
16.9703;
81.3576;
83.6983;
16.2787;
67.4243;
16.6322;
18.9459;
16.9186;
17.0132;
67.4521;
65.8922;
16.7058;
17.1016;
16.7147;
17.3045;
59.4094;
55.7998;
20.9363;
16.0364;
17.0196;
16.7867;
72.8508;
18.4684;
23.3836;
16.0002;
79.1863;
17.5772;
23.4255;
15.9819;
16.3113;
56.5758;
17.9937;
22.1193;
16.0831;
16.0601;
