Mnist;
305.278;
237.801;
306.966;
199.198;
305.767;
203.96;
305.543;
210.669;
314.227;
207.623;
303.649;
195.783;
304.008;
125.431;
306.272;
228.85;
307.459;
309.59;
309.954;
315.295;
167.694;
315.031;
310.554;
310.071;
310.847;
310.971;
310.707;
92.0632;
306.752;
339.394;
316.049;
186.988;
303.934;
223.252;
374.907;
229.746;
396.071;
224.975;
306.426;
232.722;
308.695;
211.464;
308.057;
211.267;
305.662;
155.256;
305.147;
205.4;
306.987;
310.946;
310.461;
315.878;
217.939;
309.716;
225.44;
248.15;
159.491;
306.547;
309.08;
309.083;
309.59;
309.668;
313.726;
201.535;
307.616;
201.511;
306.423;
199.205;
307.064;
228.219;
306.704;
206.565;
306.493;
213.102;
324.432;
235.484;
259.46;
196.977;
306.707;
212.897;
283.956;
159.606;
306.505;
223.239;
384.884;
279.547;
355.835;
162.052;
305.609;
210.482;
309.977;
191.243;
306.69;
201.874;
305.795;
256.354;
311.208;
172.657;
307.455;
187.573;
306.385;
184.876;
306.836;
212.999;
309.447;
311.351;
311.193;
312.518;
316.741;
94.927;
310.019;
420.009;
308.913;
309.761;
309.571;
91.6349;
305.976;
308.705;
310.48;
314.889;
312.534;
400.598;
199.932;
308.419;
196.087;
307.009;
226.395;
305.138;
243.846;
358.346;
346.804;
450.572;
234.759;
302.778;
158.769;
306.087;
223.096;
317.815;
204.588;
309.468;
235.904;
295.23;
214.396;
314.963;
245.112;
308.055;
203.306;
305.054;
201.593;
311.809;
200.772;
315.841;
204.675;
311.052;
258.952;
307.088;
208.046;
307.205;
212.463;
305.809;
189.759;
306.094;
310.744;
315.783;
310.167;
309.794;
309.238;
309.456;
309.28;
310.769;
309.675;
309.631;
92.3124;
312.857;
93.4946;
306.617;
309.306;
192.992;
359.979;
268.587;
429.035;
210.162;
305.622;
212.446;
295.381;
220.208;
306.917;
321.152;
159.526;
305.805;
172.124;
305.871;
467.889;
191.634;
310.854;
231.355;
305.229;
200.156;
306.117;
417.33;
200.065;
305.853;
229.717;
305.766;
188.034;
309.889;
203.462;
311.25;
191.96;
295.051;
214.822;
309.593;
215.763;
307.43;
205.006;
306.598;
183.287;
305.455;
135.508;
334.924;
197.266;
307.059;
260.036;
306.811;
208.529;
307.081;
163.042;
385.631;
102.709;
446.742;
315.784;
310.865;
309.773;
313.206;
262.018;
306.434;
229.267;
304.516;
218.206;
306.704;
444.025;
244.072;
306.465;
252.242;
309.897;
199.508;
305.91;
250.225;
306.248;
218.938;
312.977;
412.742;
230.387;
305.031;
213.997;
283.001;
309.773;
309.121;
309.197;
312.001;
313.541;
93.3701;
306.85;
309.083;
308.821;
308.899;
212.161;
321.708;
236.115;
305.779;
179.126;
314.024;
187.536;
375.63;
237.24;
450.14;
447.598;
240.929;
308.542;
201.082;
309.77;
210.825;
313.973;
198.422;
277.612;
185.479;
306.391;
237.299;
308.82;
209.883;
306.605;
310.589;
316.393;
94.2621;
311.961;
310.56;
91.5888;
306.507;
309.849;
324.353;
245.879;
307.038;
204.236;
309.734;
213.939;
313.935;
216.401;
258.908;
313.076;
309.517;
312.027;
184.067;
305.183;
214.587;
316.848;
206.139;
312.535;
170.084;
306.001;
254.462;
358.005;
219.695;
338.358;
248.783;
305.279;
212.972;
322.311;
250.27;
311.097;
209.291;
295.13;
227.429;
300.457;
91.9084;
417.669;
208.719;
307.213;
165.965;
931.097;
313.355;
316.608;
310.265;
306.362;
309.061;
330.747;
446.625;
219.996;
303.831;
205.98;
257.343;
126.098;
288.241;
303.935;
304.824;
302.848;
304.945;
197.293;
303.857;
240.374;
378.56;
253.515;
384.209;
162.224;
112.882;
195.78;
312.826;
194.431;
305.319;
207.472;
303.343;
199.766;
303.086;
188.555;
302.125;
302.825;
303.641;
306.433;
306.049;
302.754;
302.926;
302.742;
302.627;
302.896;
213.085;
314.158;
252.812;
306.941;
228.59;
298.18;
156.705;
128.107;
343.931;
330.897;
368.634;
306.575;
303.348;
303.813;
307.254;
165.675;
301.451;
304.123;
308.085;
305.372;
303.627;
303.079;
303.421;
303.252;
305.537;
380.074;
200.694;
305.947;
310.513;
303.632;
303.527;
303.633;
303.301;
304.229;
303.252;
432.741;
253.676;
302.871;
126.484;
297.018;
212.607;
309.754;
202.582;
303.127;
255.263;
308.562;
303.217;
236.153;
307.215;
233.415;
303.189;
208.945;
306.614;
223.753;
301.085;
232.796;
349.405;
283.382;
339.828;
158.389;
307.898;
217.662;
304.255;
204.342;
303.438;
243.947;
306.885;
262.661;
301.677;
183.265;
305.646;
215.475;
316.267;
209.116;
304.416;
257.231;
305.861;
194.637;
306.56;
199.069;
305.157;
261.825;
308.976;
255.284;
304.195;
198.572;
311.907;
89.1718;
303.441;
304.198;
306.655;
88.986;
304.716;
476.597;
207.996;
305.881;
231.606;
298.705;
195.476;
310.283;
200.992;
331.867;
235.962;
398.089;
277.837;
306.188;
152.411;
305.357;
205.592;
305.006;
206.46;
304.387;
96.9202;
311.475;
303.229;
304.691;
175.294;
306.587;
428.294;
200.982;
304.421;
248.622;
302.26;
304.357;
304.121;
305.958;
166.793;
309.812;
225.596;
300.626;
212.568;
311.799;
413.507;
189.293;
303.76;
245.06;
317.781;
308.015;
307.908;
307.798;
304.052;
304.583;
302.433;
303.563;
303.201;
303.944;
304.326;
263.88;
307.916;
233.434;
938.559;
211.029;
313.43;
199.948;
302.999;
197.746;
303.914;
226.252;
302.882;
205.879;
302.664;
306.155;
304.612;
304.252;
305.22;
302.804;
303.64;
304.216;
88.1604;
302.728;
308.021;
308.653;
305.587;
302.719;
302.99;
302.621;
302.904;
302.618;
303.848;
302.464;
303.073;
223.632;
269.558;
114.119;
309.032;
235.372;
333.494;
399.302;
326.587;
304.312;
321.532;
199.154;
310.054;
208.426;
306.27;
204.285;
303.065;
192.395;
303.37;
234.863;
301.688;
205.036;
292108;
