Sort;
2.48397;
2.50533;
2.60491;
2.75347;
2.81512;
4.22836;
3.17011;
2.65211;
2.64785;
4.78335;
2.96135;
3.392;
2.91308;
2.25208;
2.64742;
2.48445;
2.63123;
2.83756;
2.56796;
2.61286;
2.91759;
3.27168;
2.97539;
2.63598;
2.61449;
2.61603;
2.8619;
2.70618;
2.73109;
2.56878;
3.37598;
3.62891;
3.63452;
2.87182;
3.30488;
4.32674;
3.30658;
8.43326;
11.5582;
395.926;
2.58656;
2.57614;
2.63219;
2.52577;
2.68905;
2.62246;
2.55078;
2.60291;
2.52036;
2.70247;
2.6977;
2.40775;
2.83159;
2.40769;
2.72121;
5.31592;
2.58971;
2.31696;
2.81964;
2.83004;
2.79013;
2.73833;
2.93457;
2.46684;
3.13712;
2.57525;
3.72283;
2.7045;
2.86857;
2.68526;
2.71785;
3.61885;
3.18017;
2.59068;
3.03898;
2.5132;
2.98286;
2.49216;
9.35585;
2.08794;
2.93048;
2.7893;
2.62654;
2.8674;
2.74119;
2.78646;
3.04979;
2.34343;
2.96456;
2.41433;
2.78527;
2.60185;
2.79036;
2.73755;
2.72626;
2.72024;
2.85771;
2.58007;
2.96558;
2.84063;
2.35995;
2.80605;
3.71727;
2.93046;
4.55001;
3.76046;
1.81084;
2.72563;
2.77538;
2.56971;
2.83254;
2.58424;
2.72996;
2.47955;
2.82957;
7.39817;
2.09748;
2.80272;
2.65047;
2.66815;
2.75723;
2.57301;
2.90819;
2.43673;
2.78084;
2.64837;
2.65234;
2.5746;
2.64898;
13.8126;
2.63562;
2.58271;
2.89917;
2.6636;
2.98861;
2.62195;
2.82495;
5.01974;
3.27576;
3.14139;
3.4984;
3.00577;
2.2813;
2.76201;
5.55719;
3.36369;
2.65083;
2.75927;
2.35047;
2.51809;
2.65559;
2.58814;
2.69394;
2.58691;
2.60316;
2.52008;
8.21161;
3.2568;
2.69637;
2.44799;
2.55044;
2.58265;
2.62084;
2.67384;
2.67167;
2.49371;
2.64476;
2.70332;
2.47112;
2.57934;
2.78224;
2.54985;
2.47023;
2.67545;
2.58234;
2.73433;
2.45631;
2.662;
2.69581;
2.7269;
2.68357;
2.57467;
3.11135;
2.28518;
2.62766;
2.64751;
2.78472;
2.81271;
2.46353;
2.65918;
2.59164;
2.8393;
2.56355;
2.56603;
9.08918;
2.80757;
2.54424;
2.7103;
2.60294;
2.70095;
3.49886;
2.6413;
2.70978;
2.51037;
2.63212;
2.3495;
2.65359;
2.69142;
2.72353;
2.85972;
2.47137;
2.6741;
2.63459;
2.84808;
2.50602;
2.57586;
2.63676;
2.6805;
2.88225;
2.50158;
2.76326;
2.57737;
2.53611;
2.76079;
2.66899;
2.6287;
2.65723;
2.79095;
2.7888;
2.54011;
2.52849;
2.65495;
2.67694;
2.57844;
3.12674;
2.30074;
2.93411;
2.4247;
2.76148;
2.49946;
2.67257;
2.59116;
2.50717;
10.3756;
3.36266;
2.61774;
2.77811;
2.58566;
2.65751;
2.60227;
2.88904;
3.4567;
2.86802;
2.50259;
2.74484;
2.88949;
2.36907;
2.95947;
2.52061;
2.68597;
2.92511;
2.4493;
2.64546;
2.89741;
2.80352;
2.47973;
9.41111;
3.41924;
2.51854;
3.77489;
2.45194;
2.7771;
2.75556;
2.35942;
2.69004;
2.49535;
2.97195;
2.20809;
2.60558;
2.59669;
2.70053;
2.63921;
2.57254;
2.7403;
2.46565;
2.62814;
2.55355;
2.70417;
2.76857;
2.48881;
2.5687;
2.50944;
2.64756;
2.62478;
2.54652;
2.69472;
2.60065;
2.52037;
2.75509;
2.5928;
2.74314;
2.48721;
2.64618;
2.50047;
2.54049;
2.60589;
2.59347;
3.13517;
3.04556;
2.62112;
4.22783;
2.45581;
2.67583;
2.46706;
4.72907;
3.05096;
2.50339;
2.74614;
2.67605;
2.85442;
2.67319;
2.67278;
2.8344;
2.89662;
3.02442;
3.49854;
3.04657;
4.6467;
3.46867;
2.55741;
2.79743;
5.4975;
2.33624;
2.88851;
4.77939;
4.52272;
3.70794;
2.8607;
2.49321;
2.59708;
2.85784;
3.76892;
3.61926;
2.57375;
2.52482;
2.7655;
2.96889;
2.7998;
2.617;
2.9579;
2.42073;
2.69619;
2.58496;
2.70105;
2.80627;
2.591;
2.554;
2.87941;
2.49216;
2.7414;
2.41946;
2.73422;
2.62139;
2.65036;
2.91239;
2.55159;
2.61985;
3.41671;
2.996;
2.77312;
2.41722;
3.12907;
2.34525;
2.99487;
2.62519;
2.5603;
2.7096;
2.87465;
2.86535;
2.44804;
2.67388;
2.92558;
2.72153;
3.05657;
3.31537;
3.00756;
2.25995;
3.98836;
7.70644;
2.79724;
2.5578;
2.50815;
2.56081;
2.65584;
3.1647;
3.14919;
2.61161;
2.69546;
2.60184;
2.30405;
2.56715;
3.15718;
2.26738;
2.60844;
2.70362;
2.89916;
2.7685;
2.51302;
2.57153;
9.00407;
2.62547;
2.66026;
2.47386;
2.64419;
2.59428;
5.72152;
3.02917;
2.39848;
2.75628;
2.40181;
2.69534;
2.47086;
2.63877;
2.57582;
2.64695;
2.45092;
2.78653;
2.62542;
2.63617;
2.56707;
2.81929;
2.37136;
2.70404;
2.34493;
2.61154;
2.5035;
2.51295;
2.65253;
2.59257;
2.66086;
2.63347;
2.61395;
2.78601;
2.36334;
2.67882;
2.64178;
2.62515;
2.73115;
2.46263;
2.64363;
2.59437;
2.60301;
2.57045;
2.82152;
2.44805;
2.48694;
2.61672;
2.66353;
2.72359;
2.63397;
2.54963;
2.50312;
2.7066;
4269.24;
