Inverse;
327.001;
3.02181;
2.42412;
2.54481;
2.85177;
2.4588;
2.37048;
2.63733;
2.42332;
2.72663;
2.65685;
2.95908;
1.64122;
2.48386;
2.60453;
2.60033;
2.63934;
2.54451;
2.5834;
2.81375;
2.50378;
2.61037;
2.51171;
2.65011;
2.68272;
1.77687;
2.4169;
2.11779;
2.34211;
2.63958;
2.55817;
2.54775;
2.53214;
2.23841;
2.44144;
2.92942;
2.62217;
2.58448;
2.77473;
2.3329;
2.4125;
2.6027;
2.52684;
2.41385;
3.2787;
2.46848;
1.91371;
2.63979;
2.76477;
2.39812;
3.3861;
2.47181;
2.35508;
2.5576;
2.56727;
2.3471;
1.78704;
2.37879;
2.54258;
2.66988;
2.44747;
2.57955;
2.65671;
2.50703;
3.0268;
2.50124;
2.47316;
2.19391;
2.25988;
2.86132;
2.77871;
3.24292;
2.5826;
89.5383;
3.86281;
3.0842;
2.14567;
3.82378;
3.45722;
3.97727;
4.10077;
3.62866;
3.50246;
3.86678;
3.76357;
3.64986;
80.1827;
2.87787;
15.292;
6.12732;
10.1393;
2.51452;
88.0333;
103.107;
75.5603;
3.94109;
2.66215;
3.02204;
3.44679;
2.84048;
1.89186;
2.60059;
2.76342;
3.45509;
1.86535;
1.90109;
2.63168;
3.05879;
2.67454;
40.5651;
2.82197;
2.79198;
2.60539;
2.72041;
41.751;
3.19157;
2.47107;
2.63478;
2.57154;
2.64965;
2.82347;
2.73238;
2.71918;
2.42115;
2.27524;
2.42203;
2.62201;
2.83;
2.17337;
2.25645;
3.05768;
3.51132;
2.74767;
2.86773;
2.53951;
2.70575;
3.1249;
2.32492;
2.61017;
2.5621;
3.93112;
2.58321;
2.65085;
2.29759;
2.58804;
2.76967;
3.84006;
2.27146;
2.52058;
2.41247;
2.66738;
2.66122;
2.55145;
20.499;
2.8513;
4.20242;
3.57273;
3.63438;
4.99333;
1.91829;
2.70464;
2.77946;
2.72783;
2.50961;
3.79918;
2.775;
3.78576;
2.48005;
2.74053;
3.14817;
3.40779;
3.07306;
2.50427;
2.97993;
2.58844;
2.90025;
3.4675;
3.70275;
1.82911;
2.99269;
2.47248;
43.0288;
2.60498;
2.22902;
3.96238;
2.56747;
3.15619;
3.788;
2.96279;
4.01627;
1.97758;
2.44424;
2.86104;
2.99935;
3.63013;
2.51565;
1.99916;
2.26148;
3.48815;
3.86793;
2.63899;
2.68701;
2.50684;
2.96087;
2.63641;
2.30962;
3.67983;
2.9258;
2.8425;
2.21918;
2.58645;
2.51749;
3.56591;
44.9872;
2.51986;
2.666;
3.16251;
3.14359;
5.58809;
3.0155;
3.0505;
2.24298;
2.63348;
2.57787;
2.99257;
2.67947;
3.31867;
2.82193;
2.95947;
2.58151;
2.17881;
2.59525;
5.46686;
43.0246;
3.30057;
2.56934;
2.86064;
2.47135;
3.7138;
2.58537;
2.56077;
3.5833;
2.7337;
2.49959;
3.09719;
2.35008;
3.22126;
2.49821;
3.10033;
2.76618;
3.73934;
2.91469;
2.81598;
2.41961;
2.14105;
3.0616;
2.70973;
2.49271;
2.70875;
2.01359;
2.66313;
2.6313;
3.18458;
41.4465;
2.69441;
2.94355;
2.45189;
2.20393;
3.60931;
3.14678;
4.12701;
2.67522;
2.76389;
3.60053;
3.01199;
2.69597;
2.56433;
2.69725;
2.30261;
3.1821;
2.32102;
3.46921;
2.66188;
2.60405;
2.92079;
2.99437;
3.02463;
3.21614;
2.76138;
3.36225;
3.53245;
2.53579;
41.8968;
3.25251;
2.49129;
2.02713;
2.6929;
2.75921;
3.35026;
3.13615;
2.95405;
2.64942;
2.34888;
2.89116;
2.36082;
3.17046;
2.20736;
3.28664;
2.9771;
2.36633;
2.64358;
3.09357;
3.53243;
2.62075;
2.40359;
3.05179;
2.26683;
2.61174;
2.97471;
2.32172;
3.18586;
2.51745;
2.78258;
3.08104;
41.5298;
2.77992;
2.86578;
2.28206;
2.58772;
3.74704;
3.20188;
2.63914;
3.27219;
3.07808;
3.32321;
3.51909;
3.52037;
2.71221;
3.3405;
2.60064;
3.47107;
2.97112;
2.80879;
2.2471;
2.84779;
3.47083;
2.2951;
2.7953;
2.80369;
2.13561;
2.67665;
3.01474;
42.6371;
4.06094;
3.10281;
2.91717;
2.98627;
2.74039;
3.13976;
2.61906;
2.67253;
2.8865;
2.4495;
2.90233;
2.42958;
1.99053;
2.84508;
1.66329;
1.97239;
2.98323;
2.42636;
2.37012;
2.56233;
3.10564;
2.26136;
2.63777;
3.8492;
2.72753;
2.37291;
2.75944;
2.81082;
3.33485;
2.26295;
3.23494;
2.58984;
2.50503;
2.50883;
3.20935;
6.81682;
38.5494;
3.10841;
2.57218;
2.89609;
3.02043;
3.50884;
3.0151;
3.17881;
2.88923;
3.55181;
3.13319;
2.75636;
2.68462;
2.52421;
3.04706;
3.30404;
2.54073;
2.84374;
2.85033;
2.63786;
2.58693;
2.89003;
53.6667;
5.34042;
5.14671;
1.98948;
2.65057;
2.76825;
2.68243;
2.43623;
2.77557;
2.73552;
2.54129;
2.36753;
1.83587;
2.37084;
1.81379;
2.6131;
2.68506;
3.05771;
2.37696;
1.67746;
1.83683;
2.38592;
1.8173;
3.21128;
2.2247;
2.70451;
2.6193;
2.67861;
2.55226;
3.3694;
1.87049;
39.6244;
2.55523;
2.68765;
3.06623;
1.79273;
1.9576;
2.57718;
2.56614;
2.81718;
2.62909;
2.4861;
2.77563;
2.5291;
2.6001;
2.7229;
2.58499;
2.59684;
2.81779;
2.72197;
2.59843;
2.46966;
2.67385;
2.99499;
2.11333;
3.03044;
2.33741;
2.55145;
2.55896;
3.38248;
1.95927;
41.0764;
2.34381;
2.19041;
2.64776;
2.8824;
2.24067;
1.74043;
2.91974;
2.49293;
3.70714;
2.92307;
2.61705;
2.44554;
2.52896;
2.6972;
3.32255;
1.9634;
2.61313;
2.54468;
3.00858;
2.71375;
3.03563;
1.95443;
2.74201;
2.42029;
2.86166;
2.92291;
2.32522;
2.72381;
2.75126;
2.3332;
2.97418;
2.5132;
4.11276;
3.21928;
2.36466;
2.72186;
2.3341;
2.56861;
3.50668;
1.95976;
2.18586;
1.87127;
2.29548;
1.68051;
2.69314;
3.4235;
2.94453;
2.92076;
2.59732;
2.54749;
2.63483;
2.65282;
2.34507;
3.09193;
2.63933;
2.52269;
2.57951;
3.43305;
2.15638;
2.55455;
2.59603;
2.58357;
2.42089;
1.73939;
2.76805;
2.74345;
2.53135;
3.18231;
2.69028;
2.47125;
3.15339;
2.272;
2.72497;
2.68846;
2.75019;
2.50129;
2.69362;
2.69081;
2.51453;
2.81461;
2.61477;
2.72719;
2.73502;
40.5402;
2.19904;
2.67694;
2.77004;
3.38767;
2.90817;
2.57429;
2.37835;
2.88971;
3.32798;
1.74547;
1.89081;
2.62203;
2.81994;
2.52049;
2.55411;
2.42557;
3.04695;
2.5439;
2.75714;
2.50551;
2.7282;
2.85105;
2.46999;
2.66736;
2.58156;
2.84342;
2.55936;
3.07165;
2.17532;
3.10233;
2.2802;
2.80694;
2.30812;
3.62479;
2.17932;
2.56444;
40.5048;
2.08276;
2.56219;
2.9175;
2.53702;
2.91346;
2.51053;
2.6176;
2.69957;
2.81997;
2.70767;
3.02158;
2.92633;
2.60061;
2.48604;
2.83338;
2.83164;
2.85947;
2.50395;
2.43007;
2.5383;
2.66553;
3.5918;
3.11663;
3.18404;
2.37615;
3.44685;
2.77009;
2.58299;
2.45777;
2.61026;
2.63622;
3.44299;
2.78478;
2.45301;
3.55797;
2.72297;
2.66187;
3.07955;
2.55177;
2.58479;
2.91168;
2.77253;
2.51273;
2.66619;
2.80254;
2.52687;
2.94073;
2.39749;
2.84641;
2.29499;
2.85163;
2.64447;
2.80404;
2.54266;
3.15368;
2.0885;
2.66548;
2.53873;
2.82304;
2.56857;
3.71513;
3.01548;
3.10561;
2.29503;
3.42193;
41.5474;
3.34412;
2.82424;
2.59648;
3.68158;
2.89874;
2.84217;
2.90559;
2.47819;
3.09758;
2.3835;
2.68302;
2.95365;
2.8937;
2.28539;
3.07279;
3.04058;
3.1416;
2.27194;
6.11767;
4.37591;
2.56315;
2.41981;
2.68036;
2.40986;
2.57315;
3.35331;
2.04873;
2.75408;
42.9254;
2.2575;
2.66992;
2.52611;
2.74189;
2.44768;
2.27517;
1.55721;
1.8531;
2.4935;
2.6882;
2.94078;
3.53522;
2.34225;
2.98453;
2.4892;
2.65656;
3.19586;
3.41343;
3.81847;
2.85856;
2.56321;
2.66241;
2.65541;
2.57257;
7.47839;
2.38315;
2.61223;
40.8044;
1.81661;
2.78617;
2.56936;
2.47841;
2.51202;
2.67839;
47.7361;
3.37199;
1.88884;
2.65582;
2.71414;
2.3346;
1.89001;
77.742;
33.4853;
3.30451;
4.06098;
2.66798;
2.37294;
2.75192;
2.56776;
2.48607;
2.5768;
2.71184;
2.54244;
2.69918;
2.39884;
3.4408;
37.8231;
2.46753;
2.76593;
2.45319;
2.47497;
3.71988;
2.40839;
2.52964;
2.59213;
2.48131;
2.65691;
4.09589;
2.26752;
