Sort;
2.43174;
2.61863;
2.40265;
2.36763;
2.44161;
2.51264;
2.49742;
2.25704;
2.57575;
3.50788;
2.42062;
2.54769;
2.40958;
2.63522;
2.38661;
2.79634;
2.37809;
2.24068;
2.65705;
2.39564;
2.39201;
3.10136;
2.9868;
2.65016;
2.26819;
2.36304;
2.49281;
2.42093;
3.66727;
2.42842;
2.3675;
2.40873;
2.52233;
2.52881;
2.32569;
2.62883;
2.33427;
2.59943;
28.007;
2.60569;
2.75706;
2.06058;
2.8696;
2.86478;
2.51887;
2.52556;
2.46781;
2.54552;
2.71693;
3.44741;
3.7399;
2.46818;
2.59927;
2.54155;
2.55924;
2.57846;
2.48413;
2.74522;
2.57905;
2.55671;
2.57401;
3.27401;
3.22247;
2.68871;
3.29121;
2.70774;
2.73518;
3.25771;
2.84434;
2.47929;
2.82568;
2.40306;
2.5922;
2.72696;
2.51512;
2.36107;
2.49342;
2.6796;
2.36856;
2.80678;
2.876;
3.28969;
3.60938;
2.60869;
2.59404;
2.36582;
2.71736;
2.55752;
2.54592;
2.81302;
3.40026;
3.25816;
2.69367;
2.45405;
2.68096;
2.5137;
2.41553;
2.67423;
2.37824;
2.87927;
3.53399;
3.57169;
2.98962;
3.2296;
2.5149;
88.9781;
3.77062;
5.29784;
3.73424;
4.01349;
3.22634;
4.06835;
3.72431;
3.19379;
4.6651;
3.36632;
3.67509;
9.57281;
73.0371;
2.59713;
13.3641;
7.7494;
8.56295;
2.61475;
88.0311;
102.079;
76.4242;
4.09989;
2.52974;
3.38134;
3.08133;
2.66893;
3.03448;
3.40331;
2.76433;
2.66355;
3.70929;
2.83336;
3.20879;
40.8138;
3.224;
2.47714;
2.54733;
2.72439;
42.6515;
3.1887;
3.18063;
2.72772;
2.84928;
2.43063;
2.94109;
3.12114;
3.54567;
3.37579;
3.52983;
2.98629;
3.72901;
3.28848;
2.35978;
2.90964;
2.61719;
2.9368;
3.52521;
2.58843;
2.72343;
2.66205;
2.50997;
3.9501;
2.69851;
3.31627;
3.47536;
3.07341;
2.93993;
3.66344;
3.38058;
3.07096;
2.64516;
2.87411;
20.1555;
4.47664;
3.24735;
3.38393;
3.69843;
3.51106;
3.36743;
3.54244;
2.64573;
2.86591;
3.89082;
3.34667;
2.89092;
2.34427;
2.60246;
2.90825;
2.78012;
3.73167;
2.48293;
2.58645;
2.49786;
2.90074;
2.91417;
3.6516;
2.51159;
2.65351;
2.52101;
2.59122;
3.50591;
41.9947;
6.59815;
3.35221;
2.6437;
2.84005;
3.24441;
4.23637;
2.33027;
2.8063;
2.77386;
2.59536;
2.61839;
2.6022;
2.36942;
3.30777;
2.99454;
2.4662;
3.88638;
3.1516;
1.95053;
2.86597;
2.3279;
2.67855;
3.53371;
3.22108;
3.05984;
3.29073;
2.93514;
4.00941;
43.3443;
3.35042;
2.48629;
3.35166;
2.73659;
3.00945;
4.35792;
2.84897;
3.31975;
3.13217;
3.49431;
2.54434;
2.76613;
2.6061;
3.48348;
3.47492;
2.90247;
3.20128;
2.77123;
4.1751;
42.8711;
3.44036;
2.63801;
2.90575;
2.37223;
2.77233;
2.83882;
2.51651;
2.17816;
3.02551;
2.85892;
3.93988;
2.12382;
2.72874;
3.43252;
3.13574;
2.86745;
3.33666;
2.63228;
2.47864;
3.2166;
3.1956;
3.10635;
2.98109;
3.88845;
3.07263;
3.42671;
2.67051;
12.7923;
29.6122;
2.88827;
2.93845;
3.2408;
4.22202;
3.40915;
4.56956;
2.78893;
2.65952;
2.68378;
2.63516;
3.71431;
2.54972;
2.78753;
3.44264;
3.35522;
4.29655;
2.77361;
2.48561;
2.9538;
3.08192;
2.93805;
2.77693;
2.80203;
2.28103;
3.23584;
3.06626;
43.0047;
3.44551;
3.09461;
2.63461;
3.78027;
2.65429;
2.89224;
3.8698;
2.11709;
2.97642;
3.00485;
3.99283;
3.12482;
3.6559;
2.76346;
2.41131;
2.83087;
2.80225;
3.43665;
2.39715;
2.56428;
3.09002;
2.33233;
2.73493;
3.09536;
2.26802;
2.77427;
2.8368;
2.52226;
2.91869;
42.156;
3.51563;
2.87824;
4.15711;
3.50201;
3.14958;
2.59045;
2.94694;
2.81213;
3.19035;
3.51125;
3.03759;
2.20718;
2.5357;
2.88838;
4.65308;
2.56222;
2.59529;
2.65376;
3.12532;
3.43032;
3.69933;
2.7025;
2.75121;
3.85109;
2.40907;
42.7567;
3.49153;
3.69026;
2.46275;
3.4514;
2.80269;
2.75732;
2.74852;
2.69989;
2.74463;
3.99864;
2.65689;
2.55864;
3.2504;
3.31404;
3.47349;
3.63374;
3.91484;
2.69517;
2.48903;
2.61364;
3.40257;
3.26687;
3.46237;
2.86689;
3.34825;
2.749;
3.86504;
2.88719;
3.80714;
3.21301;
3.0179;
2.82112;
40.4686;
3.22106;
2.48752;
2.80904;
3.44499;
2.96677;
2.47218;
2.71495;
2.97302;
2.39973;
3.05206;
3.33758;
2.64681;
3.16186;
3.04424;
2.67354;
3.04615;
3.81009;
2.57553;
2.8153;
2.63555;
2.82361;
3894.04;
