Inverse;
411.818;
2.82834;
5.96013;
2.86082;
6.70297;
2.84325;
11.3132;
2.84826;
2.73802;
4.16047;
4.74826;
2.93601;
6.50949;
3.47453;
3.39409;
10.0699;
2.82593;
6.12665;
20.049;
68.8321;
196.758;
3.06431;
120.568;
50.6937;
23.1325;
17.0929;
17.7458;
24.6297;
58.575;
64.4038;
3.40588;
13.7675;
17.7203;
23.2633;
18.6986;
25.8737;
29.439;
53.6868;
60.9824;
10.0726;
8.27567;
17.8952;
17.7907;
11.3766;
2.95098;
3.9021;
17.6819;
17.9439;
15.5552;
3.93194;
43.9828;
17.3312;
47.626;
6.69009;
10.4667;
17.7971;
17.5467;
8.55919;
9.4017;
17.9121;
17.5384;
10.6965;
7.4521;
18.1085;
28.9948;
66.336;
19.4225;
20.9782;
17.604;
3.09163;
16.3912;
19.0535;
16.4421;
3.35081;
2.67951;
19.0138;
18.761;
20.0859;
64.6372;
18.4981;
18.5796;
18.8835;
7.38915;
13.3192;
18.799;
18.6442;
2.69895;
18.5659;
18.4981;
19.5158;
48.8728;
18.386;
28.9796;
19.8406;
16.7802;
18.361;
16.5988;
2.97803;
3.03424;
18.5675;
18.7918;
8.46957;
12.5372;
37.7247;
18.0081;
48.3333;
8.27849;
9.94751;
19.3651;
18.3605;
6.08649;
3.0591;
11.3941;
19.3689;
18.7573;
5.62029;
14.4245;
18.4994;
31.7542;
49.06;
9.69924;
8.95941;
21.3284;
19.7945;
18.5814;
18.4012;
16.4411;
3.45641;
18.8803;
18.9223;
10.9318;
10.1544;
49.0691;
18.3367;
16.2442;
18.0633;
15.9307;
4.12611;
17.9761;
18.2851;
12.554;
7.35149;
18.7418;
18.3637;
9.09653;
10.8367;
40.0521;
18.3856;
48.8968;
3.0536;
15.9356;
2.73898;
18.5516;
13.436;
6.99408;
18.9655;
18.804;
5.50674;
14.9799;
20.3461;
53.1286;
162.026;
120.383;
12.477;
34.2184;
21.0624;
135.673;
140.072;
3.77795;
20.0382;
26.367;
17.7386;
126.605;
124.124;
163.773;
120.533;
132.039;
120.184;
144.313;
126.65;
142.342;
136.562;
153.149;
194.933;
83.5561;
43.2932;
184.882;
116.923;
51.8065;
18.9722;
49.1238;
57.4559;
108.686;
15.3018;
35.931;
20.2293;
171.275;
10.4463;
105.349;
52.7866;
183.341;
80.7161;
27.3031;
167.177;
115.729;
39.1482;
20.695;
17.6003;
137.371;
98.3173;
5.95459;
10.3475;
18.5224;
166.373;
33.1564;
20.7385;
18.5146;
125.874;
8.82903;
53.7521;
29.9183;
17.8848;
101.116;
10.3144;
49.9501;
52.8738;
109.142;
27.7339;
48.0146;
34.7434;
116.851;
12.2109;
78.8847;
65.8534;
76.0087;
17.5859;
35.6646;
122.56;
11.3579;
10.1441;
2.84269;
10.3074;
3.00359;
3.70326;
3.20287;
3.24662;
3.30625;
3.44842;
3.41196;
3.78382;
3.10248;
3.05781;
2.92364;
3.28278;
3.07046;
5.10435;
18.6225;
18.6413;
19.5708;
19.2597;
24.1236;
18.2522;
73.4222;
15.1953;
2.59104;
3.86314;
2.84951;
14.1654;
13.4347;
150.319;
11.3727;
90.6231;
10.4946;
16.0016;
67.2915;
70.7076;
15.2819;
3.31076;
13.937;
33.0453;
3.56223;
143.305;
11.2479;
101.843;
4.30302;
5.41654;
10.7235;
150.281;
15.1239;
89.6654;
9.4213;
16.4869;
50.4522;
17.3636;
99.6313;
5.16885;
128.18;
50.2131;
18.596;
47.7905;
110.018;
147.4;
147.371;
130.169;
3.57169;
59.2494;
171.714;
128.799;
34.043;
119.011;
133.667;
95.9868;
8.16555;
94.3195;
52.0459;
23.4617;
152.718;
38.5008;
30.3439;
108.117;
19.236;
72.2832;
22.9238;
18.1392;
18.1229;
6.12231;
2.39213;
2.52362;
2.38887;
2.42164;
2.60225;
3.27753;
2.49315;
2.35038;
2.36338;
2.48472;
2.39891;
2.50119;
2.53049;
2.86553;
2.6044;
2.61114;
2.69005;
2.73033;
2.54402;
2.79625;
3.21341;
2.57912;
2.53781;
2.54471;
2.65049;
2.56946;
2.60722;
3.19105;
2.6611;
2.65742;
2.77246;
2.60964;
2.78253;
2.61854;
3.55036;
2.47982;
17.9895;
17.9139;
18.0508;
18.3292;
18.1867;
2.46018;
2.42334;
2.74291;
2.45282;
2.46049;
2.41275;
2.54074;
2.98592;
2.41131;
2.41208;
2.44885;
2.41942;
2.47406;
2.43764;
2.89475;
2.98792;
2.41817;
2.43526;
2.46971;
2.42192;
2.39961;
2.39493;
2.61869;
2.89973;
2.49567;
2.42283;
2.68758;
2.41629;
2.37819;
2.40722;
2.55247;
3.04449;
2.42268;
2.4751;
2.44418;
2.36669;
2.47293;
2.60109;
2.70775;
3.16554;
2.85814;
2.37645;
2.3215;
2.3743;
2.28059;
2.38282;
2.37754;
2.59002;
2.80317;
2.86471;
3.04002;
2.67508;
2.69219;
2.8075;
3.24507;
2.71885;
2.74132;
2.6863;
2.67884;
2.7292;
5.30801;
18.6763;
28.0553;
24.0806;
23.8902;
3.00891;
3.77381;
2.91974;
3.21333;
2.8071;
2.74875;
3.08514;
4.07824;
3.14835;
3.50394;
2.70156;
3.04903;
3.15286;
2.79372;
2.99167;
2.81638;
3.01849;
2.92117;
3.38161;
3.4448;
9.19958;
2.85637;
5.6486;
6.42058;
10.6477;
3.20036;
2.74312;
2.66321;
2.74644;
3.03495;
2.53095;
2.65052;
3.33796;
12.1536;
2.78978;
2.80484;
3.08391;
2.30169;
2.77235;
2.50166;
15.4675;
41.9211;
24.2121;
19.3276;
15.3063;
2.81332;
3.89541;
2.78444;
2.97261;
3.40924;
3.52311;
4.47253;
2.88272;
3.25239;
3.2949;
3.55571;
4.03151;
2.95897;
3.38753;
3.30283;
3.26701;
3.44497;
3.91521;
2.95232;
3.1263;
3.22825;
3.31067;
3.42553;
3.52472;
3.4863;
3.21672;
3.15193;
3.72136;
4.92468;
2.64606;
2.99986;
2.8868;
2.88318;
2.88894;
2.78447;
2.80925;
2.74829;
2.97379;
3.97366;
3.31349;
13.8859;
18.7521;
18.5431;
46.4322;
18.8005;
36.0273;
33.8394;
28.1466;
8.06837;
13.4709;
2.71089;
33.7443;
18.1549;
79.3723;
22.8271;
10.5286;
17.682;
3.1761;
19.5813;
21.6897;
14.9001;
6.46371;
48.1846;
18.1224;
48.8422;
17.1882;
21.7796;
9.48558;
11.899;
21.8867;
3.10082;
13.0104;
8.45224;
2.91148;
18.3552;
3.04686;
20.9777;
51.7867;
34.0148;
18.3748;
18.578;
18.6728;
19.4157;
13.4344;
6.1971;
18.9321;
18.6706;
8.9966;
10.1998;
41.4963;
18.038;
49.1082;
17.0256;
18.4116;
15.9384;
4.15434;
17.6512;
18.4085;
11.9377;
7.90968;
18.9389;
26.0606;
64.3295;
18.3581;
18.6823;
19.4127;
10.9118;
9.63666;
19.1189;
18.4327;
3.95398;
17.4341;
18.7905;
15.4596;
3.95044;
47.5439;
19.2505;
32.1089;
19.426;
123.257;
8.57851;
110.092;
18.4259;
12.4336;
17.3663;
17.759;
6.65794;
11.3118;
17.7585;
17.8279;
8.40059;
9.32325;
42.2593;
49.7601;
18.1924;
15.8595;
17.8137;
18.1276;
3.03065;
14.3528;
18.0157;
17.7567;
4.75711;
13.3775;
38.6307;
3.16286;
66.2951;
15.933;
18.0768;
17.6636;
19.346;
19.0818;
10.4662;
10.6453;
19.4971;
19.7111;
2.99852;
50.6089;
53.301;
13.6111;
4.17853;
18.0402;
17.6986;
14.0307;
4.60356;
17.9211;
17.8669;
14.8289;
4.07569;
18.1758;
31.1357;
66.522;
18.8948;
3.14492;
19.7706;
14.9575;
6.97939;
19.5354;
19.1254;
3.81859;
19.1105;
19.3474;
2.89948;
7.78356;
13.3655;
50.3207;
29.3841;
17.5615;
19.2798;
3.02746;
14.2934;
17.9703;
17.89;
3.62337;
15.1536;
17.91;
18.0465;
48.858;
17.9481;
47.8651;
14.9879;
18.1244;
18.0346;
3.4885;
15.2904;
17.9174;
18.2137;
3.00453;
17.8751;
18.3129;
14.5835;
65.6341;
19.426;
19.0734;
19.6915;
4.19215;
18.8604;
21.1583;
2.95365;
4.50626;
14.4963;
18.1839;
19.042;
51.2623;
59.0916;
5.82675;
15.8678;
18.5768;
16.3652;
5.57432;
18.6299;
18.5893;
10.4459;
9.23708;
18.4755;
23.9014;
64.6145;
20.0013;
3.73672;
18.5007;
18.4252;
9.93452;
10.3133;
18.6229;
18.4661;
4.33323;
15.8824;
18.5941;
19.7066;
48.6113;
18.0345;
22.8084;
17.3873;
10.2386;
11.2566;
18.3557;
18.6398;
3.68649;
16.3439;
18.1384;
16.9636;
4.05437;
45.5623;
66.9386;
19.5706;
105.199;
19.8968;
59.2847;
57.2525;
73.4625;
4.85858;
97.41;
58.7761;
177.853;
133.318;
3.75265;
21.7872;
23.8878;
17.6883;
152.305;
105.628;
3.84769;
45.52;
184.327;
116.891;
53.3754;
18.1654;
113.622;
143.865;
92.9586;
123.917;
95.9887;
19.4353;
32.2908;
3.04209;
185.228;
103.621;
127.205;
31.7281;
4.23;
21.2811;
151.069;
23.2512;
12.9517;
18.0275;
17.5938;
5.90651;
12.2472;
40.0022;
72.4089;
167.521;
664.813;
3.21362;
95.6903;
11.5159;
98.6988;
9.51243;
11.0117;
18.6408;
18.0273;
98.8664;
119.905;
4.95908;
18.2326;
19.036;
97.3865;
110.975;
4.3656;
3.01857;
3.27766;
7.95059;
12.55;
19.2081;
19.2618;
110.524;
92.3313;
5.84425;
4.01617;
5.97308;
9.29203;
19.1041;
127.806;
117.631;
2.77465;
127.301;
63.0737;
7.40376;
4.90778;
11.7593;
28.2984;
19.3142;
132.442;
129.709;
193.123;
145.089;
13.5447;
14.4447;
194.399;
181.65;
169.847;
266.932;
15.589;
18.9384;
10.8223;
48.9965;
65.8351;
90.2964;
97.8437;
10.1866;
40.9342;
17.1625;
11.1326;
19.0313;
17.951;
2.8158;
18.7283;
19.0043;
7.0712;
14.6778;
18.6874;
20.7168;
65.1137;
18.8905;
18.7997;
18.9933;
10.2731;
10.7025;
19.015;
19.8236;
3.31425;
13.494;
18.2648;
18.3084;
5.21906;
46.8109;
17.8775;
46.4442;
2.96381;
14.323;
18.4333;
18.9348;
18.0302;
19.1218;
11.6011;
9.04886;
18.7505;
22.3428;
17.7339;
47.9899;
17.8013;
9.01838;
18.5253;
19.9673;
2.77585;
14.8158;
18.1726;
18.9483;
18.0385;
19.0581;
19.9859;
65.7163;
18.5584;
19.0696;
19.0432;
12.3066;
2.77963;
5.21917;
18.3511;
18.0734;
11.7769;
7.60126;
20.156;
18.1144;
19.3441;
48.8422;
13.2532;
17.2872;
18.1818;
12.7471;
7.86295;
18.73;
18.8783;
4.35337;
16.5826;
19.3181;
13.9446;
6.96206;
42.4397;
17.7752;
49.4862;
3.76732;
14.03;
18.4182;
18.7644;
18.4193;
19.1141;
11.8022;
9.01552;
19.4061;
21.3603;
17.8969;
48.4415;
18.1756;
9.32233;
18.3359;
21.9464;
16.3368;
18.3297;
19.7485;
17.8201;
19.4515;
11.2387;
49.8288;
17.6315;
37.8947;
11.388;
10.6346;
3.12122;
18.4713;
16.3121;
8.08106;
19.8443;
20.9605;
2.80787;
12.0136;
17.7654;
25.4326;
65.6442;
19.1658;
3.23746;
18.7608;
19.4703;
2.80018;
19.4921;
18.9637;
6.83549;
14.8937;
19.2899;
13.3509;
8.24315;
39.5912;
17.2954;
47.1894;
12.3526;
5.20623;
17.7986;
17.61;
15.3429;
3.71766;
19.1009;
19.1589;
4.87479;
17.6796;
30.1144;
17.189;
47.31;
17.1597;
6.56677;
18.9194;
19.151;
4.4148;
13.3783;
17.7924;
17.7456;
30332.3;
