Sobel;
149.637;
251.745;
192.247;
166.346;
363.89;
214.418;
174.344;
227.144;
370.745;
9.2811;
232.492;
268.784;
235.27;
162.897;
172.986;
188.496;
248.152;
249.702;
243.759;
226.075;
236.87;
231.018;
132.331;
145.674;
150.051;
198.574;
145.582;
142.736;
148.155;
171.905;
231.431;
164.547;
247.363;
404.704;
5.21805;
158.505;
163.071;
251.825;
267.702;
257.949;
206.063;
198.431;
512.107;
271.164;
257.53;
276.502;
240.75;
262.169;
263.422;
215.429;
239.363;
220.747;
216.795;
227.496;
240.899;
234.28;
245.043;
247.323;
233.692;
229.075;
250.893;
251.701;
460.723;
244.203;
216.155;
578.78;
235.659;
261.099;
200.531;
315.32;
253.541;
200.517;
504.194;
233.097;
258.03;
192.343;
146.678;
130.993;
190.906;
246.15;
210.922;
214.642;
233.686;
233.292;
241.82;
248.489;
215.527;
986.634;
237.084;
214.831;
255.431;
256.069;
190.831;
205.9;
209.726;
150.105;
154.734;
216.893;
888.004;
257.05;
210.342;
228.087;
250.342;
224.837;
236.243;
228.12;
393.896;
223.173;
746.011;
184.092;
230.885;
266.893;
190.654;
240.471;
203.759;
190.381;
215.77;
253.258;
212.72;
229.036;
605.047;
227.287;
259.218;
240.277;
151.012;
238.512;
230.954;
131.822;
177.347;
299.335;
305.055;
237.808;
284.532;
213.401;
255.116;
194.099;
273.163;
276.189;
248.707;
221.112;
213.479;
211.037;
223.378;
153.607;
166.094;
209.186;
249.521;
244.899;
160.425;
165.928;
163.168;
155.812;
142.11;
223.661;
217.943;
224.686;
230.129;
203.387;
167.003;
199.429;
252.913;
247.371;
240.589;
236.294;
263.799;
262.772;
202.033;
140.202;
171.209;
216.261;
228.572;
153.702;
165.283;
248.264;
673.834;
250.744;
248.331;
216.373;
222.783;
232.597;
202.671;
243.831;
364.005;
993.25;
179.509;
175.761;
260.803;
242.934;
195.117;
176.069;
231.433;
256.405;
208.252;
162.244;
180.55;
237.152;
219.918;
132.269;
172.365;
252.854;
261.457;
462.629;
236.824;
136.652;
295.055;
271.491;
337.84;
245.464;
218.822;
194.725;
166.307;
227.108;
179.297;
135.931;
166.139;
155.657;
140.669;
263.002;
260.716;
166.616;
246.593;
225.582;
739.212;
974.531;
3.53919;
213.709;
131.92;
156.232;
182.304;
143.154;
145.61;
147.125;
249.759;
259.911;
215.16;
326.152;
208.227;
233.004;
195.223;
227.099;
251.416;
228.172;
221.051;
138.106;
247.519;
268.245;
206.382;
172.905;
153.17;
163.008;
172.718;
145.846;
156.059;
145.411;
132.807;
245.331;
239.073;
231.092;
217.742;
184.252;
222.748;
235.446;
248.48;
252.41;
247.257;
243.64;
246.71;
213.598;
187.767;
255.468;
212.653;
256.745;
219.781;
215.796;
132.918;
151.881;
137.155;
172.724;
223.268;
250.662;
240.548;
223.013;
209.221;
132.59;
141.962;
144.428;
224.648;
233.257;
262.939;
224.647;
802.189;
245.198;
242.631;
237.036;
199.473;
246.259;
235.701;
263.153;
216.942;
183.702;
230.525;
272.619;
237.703;
253.224;
238.982;
202.64;
270.427;
183.754;
248.768;
173.025;
174.678;
436.852;
239.627;
721.25;
55.3786;
984.984;
247.133;
242.98;
253.475;
249.855;
242.101;
252.349;
509.536;
251.491;
746.482;
204.582;
211.796;
228.233;
214.385;
153.266;
148.194;
163.432;
218.72;
137.048;
157.773;
257.116;
211.878;
167.32;
185.823;
183.696;
265.877;
261.615;
276.093;
366.041;
255.598;
233.255;
207.735;
202.151;
195.682;
247.428;
655.34;
193.376;
227.073;
217.745;
209.516;
201.988;
245.991;
251.132;
242.829;
205.908;
252.464;
250.78;
239.821;
241.293;
203.148;
253.74;
239.92;
217.248;
281.095;
210.674;
578.478;
172.295;
222.8;
202.673;
135.039;
151.081;
268.793;
212.507;
314.119;
263.462;
284.327;
797.525;
261.76;
195.353;
179.318;
363.638;
201.922;
794.733;
245.4;
235.019;
203.385;
264.276;
270.933;
245.793;
232.396;
231.163;
146.118;
134.074;
169.154;
193.351;
132.908;
140.074;
142.736;
143.613;
160.307;
207.083;
164.266;
258.397;
176.717;
145.795;
136.106;
172.13;
204.388;
273.249;
287.249;
238.203;
279.943;
289.466;
226.141;
246.174;
239.893;
243.61;
227.085;
234.397;
223.933;
213.366;
217.202;
180.187;
156.355;
164.489;
232.077;
186.664;
265.103;
223.643;
246.261;
228.3;
229.24;
749.59;
134.399;
178.326;
368331;
